types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Wintergreen,Wintergreen,164,0,0.9895179842179253,0.0056229304550196,Wintergreen (1998),0,16,== Discography == | === Glory ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/WikicatMiracles,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/WikicatScienceFictionThemes,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/Happening107283608,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
http://dbpedia.org/class/yago/Miracle107289481,http://dbpedia.org/resource/Resurrection,Resurrection,1623,3,0.5867915463333395,0.7040024204931364,My Resurrection (2005),0,22,== Discography == | === Brazen Abbot ===
