types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/South_African_jazz,South African jazz,42,54,1.0,0.0,Mongezi Feza (11 May 1945 – 14 December 1975) was a South African jazz trumpeter and flautist.,0,0,
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/South_African_jazz,South African jazz,42,54,1.0,0.0,Mongezi Feza (11 May 1945 – 14 December 1975) was a South African jazz trumpeter and flautist.,0,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Flute,flautist,12114,87,0.9933227203400432,0.0067221654384475,Mongezi Feza (11 May 1945 – 14 December 1975) was a South African jazz trumpeter and flautist.,0,0,
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Flute,flautist,12114,87,0.9933227203400432,0.0067221654384475,Mongezi Feza (11 May 1945 – 14 December 1975) was a South African jazz trumpeter and flautist.,0,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Trumpet,trumpet,15298,147,0.9999999701797724,2.177156029302037e-08,"Feza was born in Queenstown, Eastern Cape, South Africa, into a family of musicians, His elder brother, Sandi Feza, who taught him how to play the trumpet in the dusty streets of Mlungisi township in Queenstown.",0,2,== Biography ==
http://dbpedia.org/ontology/Agent,http://dbpedia.org/resource/Trumpet,trumpet,15298,147,0.9999999701797724,2.177156029302037e-08,"Feza was born in Queenstown, Eastern Cape, South Africa, into a family of musicians, His elder brother, Sandi Feza, who taught him how to play the trumpet in the dusty streets of Mlungisi township in Queenstown.",0,2,== Biography ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Trumpet,trumpet,15298,147,0.9999999701797724,2.177156029302037e-08,"Feza was born in Queenstown, Eastern Cape, South Africa, into a family of musicians, His elder brother, Sandi Feza, who taught him how to play the trumpet in the dusty streets of Mlungisi township in Queenstown.",0,2,== Biography ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Township,township,2405,188,0.6870258323485029,0.4532972846085095,"Feza was born in Queenstown, Eastern Cape, South Africa, into a family of musicians, His elder brother, Sandi Feza, who taught him how to play the trumpet in the dusty streets of Mlungisi township in Queenstown.",0,2,== Biography ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn1964,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/Ensemble108188235,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/MusicalOrganization108246613,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://dbpedia.org/class/yago/WikicatSouthAfricanJazzEnsembles,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,12,1.0,4.308902694239986e-15,"A member of The Blue Notes, Feza left South Africa in 1964 and settled in Europe, living in London and Copenhagen.",1,2,== Biography ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatMusicalGroupsEstablishedIn1964,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/Ensemble108188235,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/MusicalOrganization108246613,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatSouthAfricanJazzEnsembles,http://dbpedia.org/resource/The_Blue_Notes,The Blue Notes,43,6,1.0,2.06533947688118e-39,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Chris_McGregor,Chris McGregor,74,206,1.0,0.0,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Chris_McGregor,Chris McGregor,74,206,1.0,0.0,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatAfricanJazz(genre)Pianists,http://dbpedia.org/resource/Chris_McGregor,Chris McGregor,74,206,1.0,0.0,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatAvant-gardeJazzPianists,http://dbpedia.org/resource/Chris_McGregor,Chris McGregor,74,206,1.0,0.0,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatJazzComposers,http://dbpedia.org/resource/Chris_McGregor,Chris McGregor,74,206,1.0,0.0,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatJazzPianists,http://dbpedia.org/resource/Chris_McGregor,Chris McGregor,74,206,1.0,0.0,"After The Blue Notes splintered in the late 1960s, he played with British rock musician Robert Wyatt, progressive rock band Henry Cow, and most extensively with fellow ex-Blue Notes musicians Johnny Dyani, Chris McGregor and Dudu Pukwana.",3,2,== Biography ==
