URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/John_Erskine_of_Dun,24,,John Erskine,0,0.9983410064983556,0.0004911115864144872,"John Erskine (October 5, 1879 – June 2, 1951) was an American educator and author, pianist and composer.",0,0,
http://dbpedia.org/resource/American_Educator,11,,American educator,55,0.9999999036589646,0.0,"John Erskine (October 5, 1879 – June 2, 1951) was an American educator and author, pianist and composer.",0,0,
http://dbpedia.org/resource/Pianist,5869,,pianist,85,0.9990486233822166,0.0009522776084003169,"John Erskine (October 5, 1879 – June 2, 1951) was an American educator and author, pianist and composer.",0,0,
http://dbpedia.org/resource/Composer,22686,,composer,97,0.9885411496697156,0.0091551590831776,"John Erskine (October 5, 1879 – June 2, 1951) was an American educator and author, pianist and composer.",0,0,
http://dbpedia.org/resource/English_language,85241,"Wikidata:Q315,Schema:Language,DBpedia:Language",English,10,0.5883719500256785,0.2810060480325559,"He was an English professor at Amherst College from 1903 to 1909, followed by Columbia University from 1909 to 1937.",1,0,
http://dbpedia.org/resource/Amherst_College,2909,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Amherst College,31,1.0,0.0,"He was an English professor at Amherst College from 1903 to 1909, followed by Columbia University from 1909 to 1937.",1,0,
http://dbpedia.org/resource/Columbia_University,27347,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Columbia University,78,0.9999210325615628,4.680734606273272e-05,"He was an English professor at Amherst College from 1903 to 1909, followed by Columbia University from 1909 to 1937.",1,0,
http://dbpedia.org/resource/Juilliard_School,4318,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Juilliard School,34,0.9999999999999716,0.0,He was the first president of the Juilliard School of Music.,2,0,
http://dbpedia.org/resource/Columbia_University,27347,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Columbia University,21,0.999996757922074,1.4212343371566282e-06,During his tenure at Columbia University he formulated the General Honors Course—responsible for inspiring the influential Great Books movement.,3,0,
http://dbpedia.org/resource/General_officer,19551,,General,59,0.9943056049543216,0.0056609305280156,During his tenure at Columbia University he formulated the General Honors Course—responsible for inspiring the influential Great Books movement.,3,0,
http://dbpedia.org/resource/Great_books,345,,Great Books,125,0.9999999970967224,2.903291056314995e-09,During his tenure at Columbia University he formulated the General Honors Course—responsible for inspiring the influential Great Books movement.,3,0,
http://dbpedia.org/resource/Erskine,324,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Erskine,0,0.9999833133165772,1.5409586126100543e-05,"Erskine was born in New York City, New York, the son of Eliza Jane (née Hollingsworth) and James Morrison Erskine.",0,2,== Early life and education ==
