URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/John_Henry_Newman,1024,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Cardinal",John Henry Newman,0,1.0,0.0,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Oratory_of_Saint_Philip_Neri,415,"Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Agent,DBpedia:Organisation",C.O.,19,0.9999999999671444,3.201785727176214e-11,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/English_people,20483,"Wikidata:Q41710,DBpedia:EthnicGroup",English,69,0.4983110531080374,0.6861096669085629,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Theology,16487,,theologian,77,0.8052611515329037,0.2410711548978248,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Poet,16665,,poet,101,0.934284185428982,0.0671381333212159,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Anglicanism,25050,,Anglican,116,0.9919001635479228,0.0065509576024037,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Priesthood_in_the_Catholic_Church,7224,,priest,125,0.7918782695988037,0.2029858866353744,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Priesthood_in_the_Catholic_Church,7224,,Catholic priest,144,0.6934421676139653,0.436653931510045,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Cardinal_virtues,240,,cardinal,164,0.6004562149275644,0.6379618966339009,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Kingdom_of_England,11285,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",England,248,0.9427751947953136,0.0538476934453285,"John Henry Newman, C.O. (21 February 1801 – 11 August 1890) was an English theologian, scholar and poet, first an Anglican priest and later a Catholic priest and cardinal, who was an important and controversial figure in the religious history of England in the 19th century.",0,0,
http://dbpedia.org/resource/Canonization,2946,,canonised,50,0.9999999906411006,9.13463716332637e-09,"He was known nationally by the mid-1830s, and was canonised as a saint in the Catholic Church in 2019.",1,0,
http://dbpedia.org/resource/Catholic_Church,139794,,Catholic Church,78,0.999943405215372,5.060958966723311e-05,"He was known nationally by the mid-1830s, and was canonised as a saint in the Catholic Church in 2019.",1,0,
http://dbpedia.org/resource/Evangelical_Anglicanism,206,,evangelical,14,0.9920156434288382,0.0040722513258822,"Originally an evangelical University of Oxford academic and priest in the Church of England, Newman became drawn to the high-church tradition of Anglicanism.",0,1,
http://dbpedia.org/resource/Oxford,28477,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Oxford,40,0.7474229759057164,0.3379033660699743,"Originally an evangelical University of Oxford academic and priest in the Church of England, Newman became drawn to the high-church tradition of Anglicanism.",0,1,
http://dbpedia.org/resource/Priest,13614,,priest,60,0.9995498139338018,0.0002408946150723241,"Originally an evangelical University of Oxford academic and priest in the Church of England, Newman became drawn to the high-church tradition of Anglicanism.",0,1,
http://dbpedia.org/resource/England,149654,,England,84,0.9980567659342328,0.0011343949744664,"Originally an evangelical University of Oxford academic and priest in the Church of England, Newman became drawn to the high-church tradition of Anglicanism.",0,1,
http://dbpedia.org/resource/John_Henry_Newman,1024,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Cardinal",Newman,93,0.9999999864005816,8.644291802740992e-09,"Originally an evangelical University of Oxford academic and priest in the Church of England, Newman became drawn to the high-church tradition of Anglicanism.",0,1,
http://dbpedia.org/resource/High_church,968,,high-church,120,0.960420127417346,0.0412109986585603,"Originally an evangelical University of Oxford academic and priest in the Church of England, Newman became drawn to the high-church tradition of Anglicanism.",0,1,
http://dbpedia.org/resource/Anglicanism,25050,,Anglicanism,145,0.9920022943234054,0.0068985141929076,"Originally an evangelical University of Oxford academic and priest in the Church of England, Newman became drawn to the high-church tradition of Anglicanism.",0,1,
http://dbpedia.org/resource/Oxford,28477,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Oxford,49,0.7353737450504029,0.3591333608317265,"He became one of the more notable leaders of the Oxford Movement, an influential and controversial grouping of Anglicans who wished to return to the Church of England many Catholic beliefs and liturgical rituals from before the English Reformation.",1,1,
http://dbpedia.org/resource/Anglicanism,25050,,Anglicans,111,0.8859303260695116,0.0976107794113935,"He became one of the more notable leaders of the Oxford Movement, an influential and controversial grouping of Anglicans who wished to return to the Church of England many Catholic beliefs and liturgical rituals from before the English Reformation.",1,1,
http://dbpedia.org/resource/Wished_(film),16,"Wikidata:Q386724,Wikidata:Q11424,Schema:Movie,Schema:CreativeWork,DBpedia:Work,DBpedia:Film",wished,125,0.9418717382333852,0.0,"He became one of the more notable leaders of the Oxford Movement, an influential and controversial grouping of Anglicans who wished to return to the Church of England many Catholic beliefs and liturgical rituals from before the English Reformation.",1,1,
http://dbpedia.org/resource/England,149654,,England,159,0.9942879722274588,0.0042516617494382,"He became one of the more notable leaders of the Oxford Movement, an influential and controversial grouping of Anglicans who wished to return to the Church of England many Catholic beliefs and liturgical rituals from before the English Reformation.",1,1,
http://dbpedia.org/resource/Catholicity,301,,Catholic,172,0.8205715779438908,0.2186420410127874,"He became one of the more notable leaders of the Oxford Movement, an influential and controversial grouping of Anglicans who wished to return to the Church of England many Catholic beliefs and liturgical rituals from before the English Reformation.",1,1,
http://dbpedia.org/resource/Liturgy,3829,,liturgical,193,0.9984219080115238,0.00144791760026,"He became one of the more notable leaders of the Oxford Movement, an influential and controversial grouping of Anglicans who wished to return to the Church of England many Catholic beliefs and liturgical rituals from before the English Reformation.",1,1,
http://dbpedia.org/resource/English_Reformation,1939,,English Reformation,228,0.9999995973968184,4.026033472264836e-07,"He became one of the more notable leaders of the Oxford Movement, an influential and controversial grouping of Anglicans who wished to return to the Church of England many Catholic beliefs and liturgical rituals from before the English Reformation.",1,1,
http://dbpedia.org/resource/Tract_90,36,,Tract 90,36,1.0,0.0,"After publishing his controversial ""Tract 90"" in 1841, Newman later wrote, ""I was on my death-bed, as regards my membership with the Anglican Church"".",3,1,
http://dbpedia.org/resource/John_Henry_Newman,1024,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Cardinal",Newman,55,0.9999792786321606,1.6322544072016522e-05,"After publishing his controversial ""Tract 90"" in 1841, Newman later wrote, ""I was on my death-bed, as regards my membership with the Anglican Church"".",3,1,
http://dbpedia.org/resource/John_Henry_Newman,1024,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Cardinal",Newman,8,0.9999916584288002,5.288212898810868e-06,"In 1845 Newman, joined by some but not all of his followers, officially left the Church of England and his teaching post at Oxford University and was received into the Catholic Church.",4,1,
http://dbpedia.org/resource/England,149654,,England,91,0.9898498036973512,0.0045770512299248,"In 1845 Newman, joined by some but not all of his followers, officially left the Church of England and his teaching post at Oxford University and was received into the Catholic Church.",4,1,
http://dbpedia.org/resource/University_of_Oxford,35792,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Oxford University,124,0.996838663760414,0.0028900417429927,"In 1845 Newman, joined by some but not all of his followers, officially left the Church of England and his teaching post at Oxford University and was received into the Catholic Church.",4,1,
http://dbpedia.org/resource/Catholic_Church,139794,,Catholic Church,168,0.9999925407058144,1.7164918382442886e-06,"In 1845 Newman, joined by some but not all of his followers, officially left the Church of England and his teaching post at Oxford University and was received into the Catholic Church.",4,1,
http://dbpedia.org/resource/Ordination,8574,,ordained,15,0.9314961502386696,0.0714929097436131,"He was quickly ordained as a priest and continued as an influential religious leader, based in Birmingham.",5,1,
http://dbpedia.org/resource/Priest,13614,,priest,29,0.8806728676160303,0.1347321116643661,"He was quickly ordained as a priest and continued as an influential religious leader, based in Birmingham.",5,1,
http://dbpedia.org/resource/Birmingham,34950,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Birmingham,95,0.9972885115615504,0.0010635745810725,"He was quickly ordained as a priest and continued as an influential religious leader, based in Birmingham.",5,1,
http://dbpedia.org/resource/College_of_Cardinals,1393,,cardinal,26,0.9999705551741636,1.3516837905537798e-05,"In 1879, he was created a cardinal by Pope Leo XIII in recognition of his services to the cause of the Catholic Church in England.",6,1,
http://dbpedia.org/resource/Pope_Leo_XIII,2641,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q19546,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Pope",Pope Leo XIII,38,1.0,0.0,"In 1879, he was created a cardinal by Pope Leo XIII in recognition of his services to the cause of the Catholic Church in England.",6,1,
http://dbpedia.org/resource/Catholic_Church,139794,,Catholic Church,103,0.9999665582498856,1.6011078878028888e-05,"In 1879, he was created a cardinal by Pope Leo XIII in recognition of his services to the cause of the Catholic Church in England.",6,1,
http://dbpedia.org/resource/England,149654,,England,122,0.9777442119432188,0.0080787061390058,"In 1879, he was created a cardinal by Pope Leo XIII in recognition of his services to the cause of the Catholic Church in England.",6,1,
http://dbpedia.org/resource/Catholic_University_of_Ireland,121,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Catholic University,43,0.9999953502572608,2.745617156592585e-06,"He was instrumental in the founding of the Catholic University of Ireland (CUI) in 1854, although he had left Dublin by 1859.",7,1,
http://dbpedia.org/resource/Ireland,80583,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Ireland,66,0.8519705866394108,0.1710177579135126,"He was instrumental in the founding of the Catholic University of Ireland (CUI) in 1854, although he had left Dublin by 1859.",7,1,
http://dbpedia.org/resource/César_Cui,211,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:MilitaryPerson",CUI,75,0.9490205638928132,0.0468357959297452,"He was instrumental in the founding of the Catholic University of Ireland (CUI) in 1854, although he had left Dublin by 1859.",7,1,
http://dbpedia.org/resource/Dublin,54070,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Dublin,110,0.9988415792452336,0.0006687644776063286,"He was instrumental in the founding of the Catholic University of Ireland (CUI) in 1854, although he had left Dublin by 1859.",7,1,
http://dbpedia.org/resource/César_Cui,211,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:MilitaryPerson",CUI,0,0.9490205638927998,0.0468357959297458,CUI in time evolved into University College Dublin.,8,1,
http://dbpedia.org/resource/University_College_Dublin,2823,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",University College Dublin,25,0.9996492932334066,0.0002246006628991494,CUI in time evolved into University College Dublin.,8,1,
http://dbpedia.org/resource/John_Henry_Newman,1024,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Cardinal",Newman,0,1.0,1.1011283125353192e-19,"Newman was also a literary figure: his major writings include the Tracts for the Times (1833–1841), his autobiography Apologia Pro Vita Sua (1865–1866), the Grammar of Assent (1870), and the poem The Dream of Gerontius (1865), which was set to music in 1900 by Edward Elgar.",9,1,
http://dbpedia.org/resource/Apologia_Pro_Vita_Sua,63,"Wikidata:Q571,Wikidata:Q386724,Wikidata:Q234460,Schema:CreativeWork,Schema:Book,Http://purl.org/ontology/bibo/Book,DBpedia:WrittenWork,DBpedia:Work,DBpedia:Book",Apologia Pro Vita Sua,120,1.0,0.0,"Newman was also a literary figure: his major writings include the Tracts for the Times (1833–1841), his autobiography Apologia Pro Vita Sua (1865–1866), the Grammar of Assent (1870), and the poem The Dream of Gerontius (1865), which was set to music in 1900 by Edward Elgar.",9,1,
http://dbpedia.org/resource/The_Dream_of_Gerontius,249,,Gerontius,213,1.0,1.9574444981126642e-16,"Newman was also a literary figure: his major writings include the Tracts for the Times (1833–1841), his autobiography Apologia Pro Vita Sua (1865–1866), the Grammar of Assent (1870), and the poem The Dream of Gerontius (1865), which was set to music in 1900 by Edward Elgar.",9,1,
http://dbpedia.org/resource/Edward_Elgar,2150,,Edward Elgar,265,0.9999999999998864,1.2322790811153326e-13,"Newman was also a literary figure: his major writings include the Tracts for the Times (1833–1841), his autobiography Apologia Pro Vita Sua (1865–1866), the Grammar of Assent (1870), and the poem The Dream of Gerontius (1865), which was set to music in 1900 by Edward Elgar.",9,1,
"http://dbpedia.org/resource/Lead,_Kindly_Light",20,,"Lead, Kindly Light",28,0.999999999999858,0.0,"He wrote the popular hymns ""Lead, Kindly Light"", ""Firmly I believe, and truly"" (taken from Gerontius), and ""Praise to the Holiest in the Height"" (taken from Gerontius).",10,1,
http://dbpedia.org/resource/The_Dream_of_Gerontius,249,,Gerontius,91,0.9999999753781598,2.397450451474404e-08,"He wrote the popular hymns ""Lead, Kindly Light"", ""Firmly I believe, and truly"" (taken from Gerontius), and ""Praise to the Holiest in the Height"" (taken from Gerontius).",10,1,
http://dbpedia.org/resource/The_Dream_of_Gerontius,249,,Gerontius,157,0.9999999753781598,2.397450451474404e-08,"He wrote the popular hymns ""Lead, Kindly Light"", ""Firmly I believe, and truly"" (taken from Gerontius), and ""Praise to the Holiest in the Height"" (taken from Gerontius).",10,1,
http://dbpedia.org/resource/John_Henry_Newman,1024,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Cardinal",Newman,0,0.9999849409775404,1.3247073958289527e-05,Newman's beatification was proclaimed by Pope Benedict XVI on 19 September 2010 during his visit to the United Kingdom.,0,2,
http://dbpedia.org/resource/Beatification,3479,,beatification,9,0.9997448498081004,0.000151929663282027,Newman's beatification was proclaimed by Pope Benedict XVI on 19 September 2010 during his visit to the United Kingdom.,0,2,
http://dbpedia.org/resource/Pope_Benedict_XVI,7136,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q19546,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Pope",Pope Benedict XVI,41,0.9999999986509068,1.3490796351913916e-09,Newman's beatification was proclaimed by Pope Benedict XVI on 19 September 2010 during his visit to the United Kingdom.,0,2,
http://dbpedia.org/resource/United_Kingdom,196331,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United Kingdom,104,0.9975824179708538,0.0021024983355999,Newman's beatification was proclaimed by Pope Benedict XVI on 19 September 2010 during his visit to the United Kingdom.,0,2,
http://dbpedia.org/resource/Canonization,2946,,canonisation,4,0.9999999999753584,0.0,"His canonisation was officially approved by Pope Francis on 12 February 2019, and took place on 13 October 2019.",1,2,
http://dbpedia.org/resource/Pope_Francis,7264,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q19546,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Pope",Pope Francis,44,1.0,0.0,"His canonisation was officially approved by Pope Francis on 12 February 2019, and took place on 13 October 2019.",1,2,
http://dbpedia.org/resource/London,242203,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",London,37,0.9963073655332668,0.003026486210968,"He is the fifth saint of the City of London, after Thomas Becket (born in Cheapside), Thomas More (born on Milk Street), Edmund Campion (son of a London bookseller) and Polydore Plasden (of Fleet Street).",2,2,
