@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Philidor_Defence,49,,Philidor,25,1.0,3.6470211689411716E-15,"François-André Danican Philidor (7 September 1726 – 31 August 1795), often referred to as André Danican Philidor during his lifetime, was a French composer and chess player.",0,0,
http://dbpedia.org/resource/Philidor_Defence,49,,Philidor,109,1.0,3.6470211689411716E-15,"François-André Danican Philidor (7 September 1726 – 31 August 1795), often referred to as André Danican Philidor during his lifetime, was a French composer and chess player.",0,0,
http://dbpedia.org/resource/French_language,70752,"Wikidata:Q315,Schema:Language,DBpedia:Language",French,145,0.9650908399037837,0.01945055526100372,"François-André Danican Philidor (7 September 1726 – 31 August 1795), often referred to as André Danican Philidor during his lifetime, was a French composer and chess player.",0,0,
http://dbpedia.org/resource/Composer,22686,,composer,152,0.9999189541676752,5.986452913795568E-5,"François-André Danican Philidor (7 September 1726 – 31 August 1795), often referred to as André Danican Philidor during his lifetime, was a French composer and chess player.",0,0,
http://dbpedia.org/resource/Chess,25120,"Wikidata:Q1914636,Wikidata:Q11410,Http://www.ontologydesignpatterns.org/ont/d0.owl#Activity,DBpedia:Activity,DBpedia:Game",chess,165,0.9999961258368456,3.5402368794439313E-6,"François-André Danican Philidor (7 September 1726 – 31 August 1795), often referred to as André Danican Philidor during his lifetime, was a French composer and chess player.",0,0,
http://dbpedia.org/resource/Chess,25120,"Wikidata:Q1914636,Wikidata:Q11410,Http://www.ontologydesignpatterns.org/ont/d0.owl#Activity,DBpedia:Activity,DBpedia:Game",chess,28,0.9995800592124195,2.7955708999546284E-4,He is  regarded as the best chess player of his age; his book Analyse du jeu des Échecs was considered a standard chess manual for at least a century.,2,0,
http://dbpedia.org/resource/Chess,25120,"Wikidata:Q1914636,Wikidata:Q11410,Http://www.ontologydesignpatterns.org/ont/d0.owl#Activity,DBpedia:Activity,DBpedia:Game",chess,115,0.9995800592124195,2.7955708999546284E-4,He is  regarded as the best chess player of his age; his book Analyse du jeu des Échecs was considered a standard chess manual for at least a century.,2,0,
http://dbpedia.org/resource/Chess,25120,"Wikidata:Q1914636,Wikidata:Q11410,Http://www.ontologydesignpatterns.org/ont/d0.owl#Activity,DBpedia:Activity,DBpedia:Game",chess,13,0.9995798170426347,3.34364887958889E-4,A well-known chess opening and a checkmate method are both named after him.,3,0,
http://dbpedia.org/resource/Checkmate,863,,checkmate,33,0.9999525019931865,4.749988752298506E-5,A well-known chess opening and a checkmate method are both named after him.,3,0,
http://dbpedia.org/resource/Philidor_Defence,49,,Philidor,25,0.9999999999988347,1.14449467488996E-12,"François-André Danican Philidor came from a well-known musical family, which included:",0,2,== Musical family ==
