URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/William_Stewart_of_Houston,46,,William Stewart,4,0.6775233848742892,0.4419584456387064,"Rex William Stewart Jr. (February 22, 1907 – September 7, 1967) was an American jazz cornetist who was a member of the Duke Ellington orchestra.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,73,0.998532600081859,0.0013597096785983,"Rex William Stewart Jr. (February 22, 1907 – September 7, 1967) was an American jazz cornetist who was a member of the Duke Ellington orchestra.",0,0,
http://dbpedia.org/resource/Jazz,48689,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",jazz,82,0.9999413339963154,5.719103311343336e-05,"Rex William Stewart Jr. (February 22, 1907 – September 7, 1967) was an American jazz cornetist who was a member of the Duke Ellington orchestra.",0,0,
http://dbpedia.org/resource/Cornet,1559,,cornetist,87,1.0,0.0,"Rex William Stewart Jr. (February 22, 1907 – September 7, 1967) was an American jazz cornetist who was a member of the Duke Ellington orchestra.",0,0,
http://dbpedia.org/resource/Duke_Ellington,5772,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Duke Ellington,121,1.0,1.5281581151288832e-15,"Rex William Stewart Jr. (February 22, 1907 – September 7, 1967) was an American jazz cornetist who was a member of the Duke Ellington orchestra.",0,0,
http://dbpedia.org/resource/Piano,43878,,piano,20,0.9999972535573588,1.979434323759512e-06,As a boy he studied piano and violin; most of his career was spent on cornet.,0,2,== Career ==
http://dbpedia.org/resource/Violin,21552,,violin,30,0.9999931375831456,3.926403689760261e-06,As a boy he studied piano and violin; most of his career was spent on cornet.,0,2,== Career ==
http://dbpedia.org/resource/Cornet,1559,,cornet,70,0.9999999761443948,2.3568853538908384e-08,As a boy he studied piano and violin; most of his career was spent on cornet.,0,2,== Career ==
http://dbpedia.org/resource/Ragtime,1694,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",Ragtime,61,0.9999642536871196,2.7735690408385e-05,Stewart dropped out of high school to become a member of the Ragtime Clowns led by Ollie Blackwell.,1,2,== Career ==
http://dbpedia.org/resource/Wiley-Blackwell,1104,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:Publisher",Blackwell,89,0.7700151625003283,0.2625906108348166,Stewart dropped out of high school to become a member of the Ragtime Clowns led by Ollie Blackwell.,1,2,== Career ==
http://dbpedia.org/resource/Spillers,74,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Spillers,24,0.9684833443244252,0.0325419484816421,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
http://dbpedia.org/resource/Willie_Lewis,43,,Willie Lewis,40,1.0,8.156521621908066e-20,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
http://dbpedia.org/resource/Elmer_Snowden,64,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Elmer Snowden,83,1.0,0.0,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
http://dbpedia.org/resource/Horace,2327,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Horace,98,0.9959012197849394,0.0034987422539395,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
http://dbpedia.org/resource/Gerald_Henderson_Jr.,210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Henderson,105,0.9195545854713506,0.0479083429996421,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
http://dbpedia.org/resource/Fletcher_Henderson,536,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fletcher Henderson,116,1.0,0.0,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
http://dbpedia.org/resource/Fess_Williams,47,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fess Williams,136,1.0,0.0,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
"http://dbpedia.org/resource/McKinney,_Texas",516,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",McKinney,155,0.7799307130145696,0.2801255334482041,"He was with the Musical Spillers led by Willie Lewis in the early 1920s, then with Elmer Snowden, Horace Henderson, Fletcher Henderson, Fess Williams, and McKinney's Cotton Pickers.",2,2,== Career ==
http://dbpedia.org/resource/Big_band,2872,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",big band,17,0.9999999999964616,0.0,In 1933 he led a big band at the Empire Ballroom in New York City.,3,2,== Career ==
http://dbpedia.org/resource/Roman_Empire,34097,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Empire,33,0.6739939289998117,0.2421035067233071,In 1933 he led a big band at the Empire Ballroom in New York City.,3,2,== Career ==
http://dbpedia.org/resource/New_York_City,210990,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,52,0.9999815742093516,1.7152160112228005e-05,In 1933 he led a big band at the Empire Ballroom in New York City.,3,2,== Career ==
http://dbpedia.org/resource/Duke_Ellington,5772,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Duke Ellington band,50,1.0,0.0,"Beginning in 1934, he spent eleven years with the Duke Ellington band.",4,2,== Career ==
http://dbpedia.org/resource/Morning_Glory_Zell-Ravenheart,54,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Morning Glory,39,0.7038063934399248,0.4019699289420257,"Stewart co-wrote ""Boy Meets Horn"" and ""Morning Glory"" and supervised recording sessions by members of the Ellington band.",5,2,== Career ==
http://dbpedia.org/resource/Swing_music,2067,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",swing,34,0.9999434900230032,4.451907652160984e-05,"He left Ellington to lead ""little swing bands that were a perfect setting for his solo playing.""",6,2,== Career ==
http://dbpedia.org/resource/Europe,82142,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,13,0.9999269608492344,4.8309700638995424e-05,He toured in Europe and Australia with Jazz at the Philharmonic from 1947 to 1951.,7,2,== Career ==
http://dbpedia.org/resource/Australia,195762,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Australia,24,0.9874216283250796,0.0067871910759843,He toured in Europe and Australia with Jazz at the Philharmonic from 1947 to 1951.,7,2,== Career ==
http://dbpedia.org/resource/Radio,20231,,radio,43,0.9305326154830896,0.0459734856795311,"Beginning in the early 1950s, he worked in radio and television and wrote jazz criticism for the Los Angeles Times and the magazines Playboy and DownBeat.",0,3,== Career ==
http://dbpedia.org/resource/Jazz,48689,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",jazz,74,0.9999974496344756,2.220472866278296e-06,"Beginning in the early 1950s, he worked in radio and television and wrote jazz criticism for the Los Angeles Times and the magazines Playboy and DownBeat.",0,3,== Career ==
http://dbpedia.org/resource/Los_Angeles_Times,31032,"Wikidata:Q386724,Wikidata:Q234460,Wikidata:Q11032,Wikidata:Q1092563,Schema:CreativeWork,DBpedia:WrittenWork,DBpedia:Work,DBpedia:PeriodicalLiterature,DBpedia:Newspaper",Los Angeles Times,97,0.9999999790277914,2.0972195434055413e-08,"Beginning in the early 1950s, he worked in radio and television and wrote jazz criticism for the Los Angeles Times and the magazines Playboy and DownBeat.",0,3,== Career ==
http://dbpedia.org/resource/Playboy,8740,"Wikidata:Q41298,Wikidata:Q386724,Wikidata:Q234460,Wikidata:Q1092563,Schema:CreativeWork,DBpedia:WrittenWork,DBpedia:Work,DBpedia:PeriodicalLiterature,DBpedia:Magazine",Playboy,133,0.999900960384293,5.438713137469749e-05,"Beginning in the early 1950s, he worked in radio and television and wrote jazz criticism for the Los Angeles Times and the magazines Playboy and DownBeat.",0,3,== Career ==
http://dbpedia.org/resource/DownBeat,1656,"Wikidata:Q41298,Wikidata:Q386724,Wikidata:Q234460,Wikidata:Q1092563,Schema:CreativeWork,DBpedia:WrittenWork,DBpedia:Work,DBpedia:PeriodicalLiterature,DBpedia:Magazine",DownBeat,145,0.9999999999999432,0.0,"Beginning in the early 1950s, he worked in radio and television and wrote jazz criticism for the Los Angeles Times and the magazines Playboy and DownBeat.",0,3,== Career ==
