types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/WikicatArtsOccupations,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/Occupation100582388,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
http://dbpedia.org/class/yago/WikicatOccupations,http://dbpedia.org/resource/Fashion_design,fashion designer,2511,53,0.998322537580606,0.0016749601722349,"Karla Deras (born September 14, 1989) is an American fashion designer, fashion blogger, and former singer.",0,0,
