@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Aline_Pellegrino,12,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q628099,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:SportsManager,DBpedia:Person,DBpedia:Agent,DBpedia:SoccerManager",Aline,0,0.6970092363190812,0.37897480284678936,"Aline Chrétien (née Chaîné; May 14, 1936 – September 12, 2020) was a Canadian academic administrator who was the wife of Canada's 20th prime minister, Jean Chrétien.",0,0,
http://dbpedia.org/resource/Canadians,60889,"Wikidata:Q41710,DBpedia:EthnicGroup",Canadian,75,0.8617065504609543,0.15113063899547582,"Aline Chrétien (née Chaîné; May 14, 1936 – September 12, 2020) was a Canadian academic administrator who was the wife of Canada's 20th prime minister, Jean Chrétien.",0,0,
http://dbpedia.org/resource/Academic_administration,758,,academic administrator,84,1.0,0.0,"Aline Chrétien (née Chaîné; May 14, 1936 – September 12, 2020) was a Canadian academic administrator who was the wife of Canada's 20th prime minister, Jean Chrétien.",0,0,
http://dbpedia.org/resource/Canada,184784,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Canada,127,0.9937472493793672,0.0023011960018857313,"Aline Chrétien (née Chaîné; May 14, 1936 – September 12, 2020) was a Canadian academic administrator who was the wife of Canada's 20th prime minister, Jean Chrétien.",0,0,
http://dbpedia.org/resource/Prime_Minister_of_Canada,5508,,prime minister,141,0.9051577704872092,0.09611564406259661,"Aline Chrétien (née Chaîné; May 14, 1936 – September 12, 2020) was a Canadian academic administrator who was the wife of Canada's 20th prime minister, Jean Chrétien.",0,0,
http://dbpedia.org/resource/Management,10108,,manager,46,0.8514290455979082,0.09014702789004216,"She previously worked as a secretary, payroll manager, and model.",1,0,
http://dbpedia.org/resource/Pianist,5869,,pianist,37,0.9801604481344133,0.020216591607468123,"In her later life, she was a trained pianist with The Royal Conservatory of Music.",2,0,
http://dbpedia.org/resource/Royal_Conservatory_of_The_Hague,274,"Wikidata:Q43229,Wikidata:Q3918,Wikidata:Q24229398,Wikidata:Q2385804,DUL:SocialPerson,DUL:Agent,Schema:Organization,Schema:EducationalOrganization,Schema:CollegeOrUniversity,DBpedia:Organisation,DBpedia:EducationalInstitution,DBpedia:Agent,DBpedia:University",Royal Conservatory,54,0.5630901144071041,0.41454077464092665,"In her later life, she was a trained pianist with The Royal Conservatory of Music.",2,0,
http://dbpedia.org/resource/Aline_Pellegrino,12,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q628099,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:SportsManager,DBpedia:Person,DBpedia:Agent,DBpedia:SoccerManager",Aline,0,0.8185806506549421,0.16590031100653643,"Aline Chaîné was born on May 14, 1936, in Shawinigan, Quebec, the eldest child of Yvonne (Bellemar) and Albert Chaîné.",0,2,== Early life and family ==
http://dbpedia.org/resource/Shawinigan,654,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Shawinigan,44,0.9999999999935199,6.490350479466588E-12,"Aline Chaîné was born on May 14, 1936, in Shawinigan, Quebec, the eldest child of Yvonne (Bellemar) and Albert Chaîné.",0,2,== Early life and family ==
