@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Hatikvah,202,,Samuel Cohen,0,0.9998654418997326,1.3457465494993436E-4,"Samuel Cohen (June 18, 1913 – January 15, 1993), known professionally as Sammy Cahn, was an American lyricist, songwriter, and musician.",0,0,
http://dbpedia.org/resource/January_15,1991,,January 15,32,0.9999999999997442,2.4665218901229534E-13,"Samuel Cohen (June 18, 1913 – January 15, 1993), known professionally as Sammy Cahn, was an American lyricist, songwriter, and musician.",0,0,
http://dbpedia.org/resource/Sammy_Cahn,1359,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Sammy Cahn,75,1.0,0.0,"Samuel Cohen (June 18, 1913 – January 15, 1993), known professionally as Sammy Cahn, was an American lyricist, songwriter, and musician.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,94,0.9986772501875902,0.0011403807748902105,"Samuel Cohen (June 18, 1913 – January 15, 1993), known professionally as Sammy Cahn, was an American lyricist, songwriter, and musician.",0,0,
http://dbpedia.org/resource/Lyricist,1794,,lyricist,103,0.9999916743114865,8.32575782680396E-6,"Samuel Cohen (June 18, 1913 – January 15, 1993), known professionally as Sammy Cahn, was an American lyricist, songwriter, and musician.",0,0,
http://dbpedia.org/resource/Songwriter,8871,,songwriter,113,0.9981750752428779,0.0018231828819772716,"Samuel Cohen (June 18, 1913 – January 15, 1993), known professionally as Sammy Cahn, was an American lyricist, songwriter, and musician.",0,0,
http://dbpedia.org/resource/Broadway_theatre,41515,,Broadway,54,0.9999996293456496,3.631315294448328E-7,"He is best known for his romantic lyrics to films and Broadway songs, as well as stand-alone songs premiered by recording companies in the Greater Los Angeles Area.",1,0,
http://dbpedia.org/resource/Greater_Los_Angeles,950,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Greater Los Angeles Area,139,1.0,0.0,"He is best known for his romantic lyrics to films and Broadway songs, as well as stand-alone songs premiered by recording companies in the Greater Los Angeles Area.",1,0,
http://dbpedia.org/resource/Frank_Sinatra,7482,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Frank Sinatra,61,1.0,3.724423996192592E-15,"He and his collaborators had a series of hit recordings with Frank Sinatra during the singer's tenure at Capitol Records, but also enjoyed hits with Dean Martin, Doris Day and many others.",2,0,
http://dbpedia.org/resource/Capitol_Records,8356,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Capitol Records,105,0.9999670346049968,1.7859104249767723E-5,"He and his collaborators had a series of hit recordings with Frank Sinatra during the singer's tenure at Capitol Records, but also enjoyed hits with Dean Martin, Doris Day and many others.",2,0,
http://dbpedia.org/resource/Hit_song,4827,,hits,139,0.959971731203773,0.0391067902704725,"He and his collaborators had a series of hit recordings with Frank Sinatra during the singer's tenure at Capitol Records, but also enjoyed hits with Dean Martin, Doris Day and many others.",2,0,
http://dbpedia.org/resource/Purple_martin,321,,Martin,154,0.9876969108565371,0.008889641749217707,"He and his collaborators had a series of hit recordings with Frank Sinatra during the singer's tenure at Capitol Records, but also enjoyed hits with Dean Martin, Doris Day and many others.",2,0,
http://dbpedia.org/resource/Doris_Day,1749,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Doris Day,162,1.0,2.4272948705249104E-15,"He and his collaborators had a series of hit recordings with Frank Sinatra during the singer's tenure at Capitol Records, but also enjoyed hits with Dean Martin, Doris Day and many others.",2,0,
http://dbpedia.org/resource/Piano,43878,,piano,14,0.999997283821153,1.7014781920512396E-6,"He played the piano and violin, and won an Oscar four times for his songs, including the popular hit ""Three Coins in the Fountain"".",3,0,
http://dbpedia.org/resource/Violin,21552,,violin,24,0.999929163367703,3.243136912294379E-5,"He played the piano and violin, and won an Oscar four times for his songs, including the popular hit ""Three Coins in the Fountain"".",3,0,
http://dbpedia.org/resource/Academy_Awards,27159,"Wikidata:Q618779,DBpedia:Award",Oscar,43,0.9996238417559822,3.5431186138734297E-4,"He played the piano and violin, and won an Oscar four times for his songs, including the popular hit ""Three Coins in the Fountain"".",3,0,
http://dbpedia.org/resource/Let_It_Snow!_Let_It_Snow!_Let_It_Snow!,82,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Let It Snow,34,0.8922582946842751,0.05777688924430186,"Among his most enduring songs is ""Let It Snow!",0,1,
http://dbpedia.org/resource/Let_It_Snow!_Let_It_Snow!_Let_It_Snow!,82,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Let It Snow,0,0.8922582946842623,0.05777688924430186,Let It Snow!,1,1,
http://dbpedia.org/resource/Let_It_Snow!_Let_It_Snow!_Let_It_Snow!,82,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Let It Snow,0,0.8922582946842751,0.05777688924430186,"Let It Snow!"", cowritten with Jule Styne in 1945.",2,1,
http://dbpedia.org/resource/Jule_Styne,1063,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Jule Styne,30,1.0,0.0,"Let It Snow!"", cowritten with Jule Styne in 1945.",2,1,
http://dbpedia.org/resource/Samuel_T._Cohen,18,,Samuel Cohen,14,0.5839774858185235,0.7123832381467107,"Cahn was born Samuel Cohen in the Lower East Side of New York City, the only son (he had four sisters) of Abraham and Elka Reiss Cohen, who were Jewish immigrants from Galicia, then ruled by Austria-Hungary.",0,3,== Life and career ==
