URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Spanish_language,49069,"Wikidata:Q315,Schema:Language,DBpedia:Language",Spanish,64,0.9957008495010168,0.0016933044309886,"Gregorio Martínez Sierra (6 May 1881 – 1 October 1947) was a Spanish writer, poet, dramatist, and theatre director, a key figure in the revival of the Spanish theatrical avant-garde in the early twentieth century.",0,0,
http://dbpedia.org/resource/Poet,16665,,poet,80,0.9872643539692686,0.0066733186366704,"Gregorio Martínez Sierra (6 May 1881 – 1 October 1947) was a Spanish writer, poet, dramatist, and theatre director, a key figure in the revival of the Spanish theatrical avant-garde in the early twentieth century.",0,0,
http://dbpedia.org/resource/Playwright,6264,,dramatist,86,0.9999671275815688,2.99440103312538e-05,"Gregorio Martínez Sierra (6 May 1881 – 1 October 1947) was a Spanish writer, poet, dramatist, and theatre director, a key figure in the revival of the Spanish theatrical avant-garde in the early twentieth century.",0,0,
http://dbpedia.org/resource/Theatre,16323,,theatre,101,0.7545774693701464,0.2991150037502549,"Gregorio Martínez Sierra (6 May 1881 – 1 October 1947) was a Spanish writer, poet, dramatist, and theatre director, a key figure in the revival of the Spanish theatrical avant-garde in the early twentieth century.",0,0,
http://dbpedia.org/resource/Spanish_language,49069,"Wikidata:Q315,Schema:Language,DBpedia:Language",Spanish,154,0.9957008495010168,0.0016933044309886,"Gregorio Martínez Sierra (6 May 1881 – 1 October 1947) was a Spanish writer, poet, dramatist, and theatre director, a key figure in the revival of the Spanish theatrical avant-garde in the early twentieth century.",0,0,
http://dbpedia.org/resource/Avant-garde,5522,,avant-garde,173,0.8868015447648356,0.1224853877215604,"Gregorio Martínez Sierra (6 May 1881 – 1 October 1947) was a Spanish writer, poet, dramatist, and theatre director, a key figure in the revival of the Spanish theatrical avant-garde in the early twentieth century.",0,0,
http://dbpedia.org/resource/Poet,16665,,poet,10,0.998013649497196,0.0018615796538909,Work as a poet and playwright ==,1,1,== Work as a poet and playwright ==
http://dbpedia.org/resource/Playwright,6264,,playwright,19,0.9999693208621996,1.615982212115123e-05,Work as a poet and playwright ==,1,1,== Work as a poet and playwright ==
http://dbpedia.org/resource/Poetry,21256,,poetry,143,0.9886805941684602,0.0080427666553319,"Martínez Sierra's literary career began at the age of 17 with the publication of El poema del trabajo ('The Poem of Work', 1898), a volume of poetry in the modernist style.",0,2,== Work as a poet and playwright ==
http://dbpedia.org/resource/Poetry,21256,,poetry,24,0.9473037307646948,0.0469980726526596,"His subsequent books of poetry included Diálogos fantásticos ('Fantastic Dialogues', 1899), Flores de escarcha ('Frost Flowers', 1900) and La casa de primavera ('The House of Spring', 1907).",1,2,== Work as a poet and playwright ==
