@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/George_Gershwin,4430,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",George,0,0.9383037175750654,0.0633805756823437,"George ""Harmonica"" Smith (born Allen George Smith, April 22, 1924 – October 2, 1983) was an American electric blues harmonica player.",0,0,
http://dbpedia.org/resource/Harmonica,5362,,Harmonica,8,1.0,0.0,"George ""Harmonica"" Smith (born Allen George Smith, April 22, 1924 – October 2, 1983) was an American electric blues harmonica player.",0,0,
http://dbpedia.org/resource/George_Gershwin,4430,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",George,37,0.9383037175750654,0.0633805756823437,"George ""Harmonica"" Smith (born Allen George Smith, April 22, 1924 – October 2, 1983) was an American electric blues harmonica player.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,94,0.9857495068174056,0.013649905812899708,"George ""Harmonica"" Smith (born Allen George Smith, April 22, 1924 – October 2, 1983) was an American electric blues harmonica player.",0,0,
http://dbpedia.org/resource/Electric_blues,551,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",electric blues,103,1.0,0.0,"George ""Harmonica"" Smith (born Allen George Smith, April 22, 1924 – October 2, 1983) was an American electric blues harmonica player.",0,0,
http://dbpedia.org/resource/Harmonica,5362,,harmonica,118,0.955738852761553,0.046310921765373554,"George ""Harmonica"" Smith (born Allen George Smith, April 22, 1924 – October 2, 1983) was an American electric blues harmonica player.",0,0,
http://dbpedia.org/resource/Muddy_Waters,1883,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Muddy Waters,78,0.9999999996125553,3.568768862408618E-10,"Apart from his solo recordings, Smith is best known for his work backing both Muddy Waters and Big Mama Thornton.",1,0,
http://dbpedia.org/resource/Big_Mama_Thornton,205,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Big Mama Thornton,95,1.0,0.0,"Apart from his solo recordings, Smith is best known for his work backing both Muddy Waters and Big Mama Thornton.",1,0,
"http://dbpedia.org/resource/West_Helena,_Arkansas",37,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","West Helena, Arkansas",8,0.9999999999999716,0.0,"Born in West Helena, Arkansas, United States, but brought up in Cairo, Illinois, Smith's mother taught him how to play the harmonica from the age of 4.",0,2,== Life and career ==
"http://dbpedia.org/resource/Harrison,_Arkansas",367,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",", Arkansas",19,0.9999998967352948,0.0,"Born in West Helena, Arkansas, United States, but brought up in Cairo, Illinois, Smith's mother taught him how to play the harmonica from the age of 4.",0,2,== Life and career ==
