@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/resource/Rufus_Thomas,312,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Rufus,0,0.9997505172654704,2.495449917071285E-4,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Thomas_the_Tank_Engine,1484,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:Agent,DBpedia:FictionalCharacter",Thomas,9,0.8756583538011666,0.055427423015990566,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,67,0.9993654106939686,4.961342010934163E-4,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Rhythm_and_blues,13577,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",rhythm-and-blues,76,0.9998933525326993,1.0665884218685038E-4,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Funk,7424,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",funk,94,0.9999978498378065,1.2571500165394702E-6,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Soul_music,9496,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",soul,100,0.9999932059757282,6.753405076704153E-6,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Songwriter,8871,,songwriter,123,0.9999840920280573,9.464706505864052E-6,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Disc_jockey,16103,,DJ,143,0.9999989841487649,5.423197934456832E-7,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Tennessee,44255,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Tennessee,182,0.9235182874817816,0.07610028337742969,"Rufus C. Thomas, Jr. (March 26, 1917 – December 15, 2001) was an American rhythm-and-blues, funk, soul and blues singer, songwriter, dancer, DJ and comic entertainer from Memphis, Tennessee.",0,0,
http://dbpedia.org/resource/Chess_Records,1041,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Chess Records,42,1.0,0.0,"He recorded for several labels, including Chess Records and Sun Records in the 1950s, before becoming established in the 1960s and 1970s at Stax Records.",1,0,
http://dbpedia.org/resource/Sun_Records,845,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Sun Records,60,0.999999999995282,3.722139748880737E-12,"He recorded for several labels, including Chess Records and Sun Records in the 1950s, before becoming established in the 1960s and 1970s at Stax Records.",1,0,
http://dbpedia.org/resource/Stax_Records,1401,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Stax Records,140,1.0,0.0,"He recorded for several labels, including Chess Records and Sun Records in the 1950s, before becoming established in the 1960s and 1970s at Stax Records.",1,0,
http://dbpedia.org/resource/Novelty_and_fad_dances,105,,novelty dance,25,1.0,0.0,"He is best known for his novelty dance records, including ""Walking the Dog"" (1963), ""Do the Funky Chicken"" (1969) and ""(Do the) Push and Pull"" (1970).",2,0,
http://dbpedia.org/resource/Mike_Dierickx,75,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Push,128,0.9946282620247852,0.003659310909091188,"He is best known for his novelty dance records, including ""Walking the Dog"" (1963), ""Do the Funky Chicken"" (1969) and ""(Do the) Push and Pull"" (1970).",2,0,
http://dbpedia.org/resource/Mississippi,34604,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Mississippi,17,0.9895933141698434,0.010407397262719253,"According to the Mississippi Blues Commission, ""Rufus Thomas embodied the spirit of Memphis music perhaps more than any other artist, and from the early 1940s until his death . . .",3,0,
http://dbpedia.org/resource/Rufus_Thomas,312,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Rufus Thomas,48,1.0,0.0,"According to the Mississippi Blues Commission, ""Rufus Thomas embodied the spirit of Memphis music perhaps more than any other artist, and from the early 1940s until his death . . .",3,0,
http://dbpedia.org/resource/Memphis_Grizzlies,2697,"Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q12973014,DUL:SocialPerson,DUL:Agent,Schema:SportsTeam,Schema:Organization,DBpedia:SportsTeam,DBpedia:Organisation,DBpedia:Agent,DBpedia:BasketballTeam",Memphis,84,0.44859741818902654,0.678377905147613,"According to the Mississippi Blues Commission, ""Rufus Thomas embodied the spirit of Memphis music perhaps more than any other artist, and from the early 1940s until his death . . .",3,0,
http://dbpedia.org/resource/Tap_dance,903,,tap dancer,26,1.0,0.0,"""He began his career as a tap dancer, vaudeville performer, and master of ceremonies in the 1930s.",5,0,
