s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Ivor_Allchurch,Ivor Allchurch,http://commons.wikimedia.org/wiki/Special:FilePath/Swansea_Town_Football_Club_(20740154461).jpg?width=300,1929-10-16,1997-07-10,http://www.wikidata.org/entity/Q944231,"Ivor John Allchurch MBE (16 October 1929 – 10 July 1997) was a Welsh professional footballer who played for Swansea Town, Newcastle United and Cardiff City, as well as the Wales national football team. Known as the ""Golden Boy of Welsh football"", Allchurch played as an inside forward, and began his career playing for his hometown side Swansea Town where he spent over 10 years, captaining the side for several seasons and scoring over 100 goals in all competitions. He attracted attention from numerous clubs during his early years with Swansea but chose to remain with the club until the age of 28 when he joined First Division side Newcastle United. Signing in 1958 for a fee of £28,000, he formed a prolific strike partnership with George Eastham and Len White. In 1962, he joined Cardiff City for £18,000, where he spent three seasons before finishing his professional career with a second spell with Swansea Town. His two spells with Swansea saw him become the club's all-time top goalscorer. During his career, Allchurch won a total of 68 caps for Wales, a record which stood until 1986 when it was exceeded by Joey Jones. He also jointly held the record number of goals scored for Wales, along with Trevor Ford, 23, which was eventually broken by Ian Rush. His talents were more widely recognised after his performance for Wales during the 1958 World Cup, in which he scored twice and helped them to reach the quarter finals. His brother Len was also a footballer and the pair played alongside each other for Wales on several occasions."
http://dbpedia.org/resource/Geoffrey_Burgon,Geoffrey Burgon,http://commons.wikimedia.org/wiki/Special:FilePath/Geoffrey_Burgon_at_Hales_Grove.jpg?width=300,1941-07-15,2010-09-21,http://www.wikidata.org/entity/Q585731,"Geoffrey Alan Burgon (15 July 1941 – 21 September 2010) was an English composer best known for his television and film scores. Among his most recognisable works are Monty Python's Life of Brian for film, and Tinker Tailor Soldier Spy and Brideshead Revisited for television, the latter two earning Ivor Novello Awards in 1979 and 1981 respectively. He also won BAFTAs for his themes for the remake of The Forsyte Saga and Longitude. Burgon also achieved success and a serious following with vocal, orchestral, concert and stage works."
http://dbpedia.org/resource/Pete_Wishart,Pete Wishart,http://commons.wikimedia.org/wiki/Special:FilePath/Official_portrait_of_Pete_Wishart_crop_2.jpg?width=300,1962-03-09,,http://www.wikidata.org/entity/Q261675,"Peter Wishart (born 9 March 1962) is a Scottish National Party (SNP) politician and musician who has served as the Member of Parliament (MP) for Perth and North Perthshire, formerly North Tayside, since the 2001 general election. Wishart is currently the SNP Shadow Leader of the House in the House of Commons and the chair of the Scottish Affairs Select Committee. He has previously served as the SNP's Westminster Spokesperson for the Constitution and for Culture and Sport and Chief Whip. He is also a former keyboard player of the Scottish Celtic rock bands Runrig and Big Country. He is the longest currently-serving Scottish National Party MP."
http://dbpedia.org/resource/James_Bowman_(countertenor),James Bowman (countertenor),,1941-11-06,,http://www.wikidata.org/entity/Q595108,"James Thomas Bowman CBE (born 6 November 1941 in Oxford, England) is an English countertenor. His career spans opera, oratorio, contemporary music and solo recitals. In 2010 it was announced that he would give his last London concert in 2011 at the Wigmore Hall, although he would continue to give recitals outside the capital. A few years previously he retired from the Chapel Royal, St. James's Palace in London, after a decade of service."
http://dbpedia.org/resource/Elizabeth_I,Elizabeth I,http://commons.wikimedia.org/wiki/Special:FilePath/Darnley_stage_3.jpg?width=300,1533-09-07,1603-03-24,http://www.wikidata.org/entity/Q7207,"Elizabeth I (7 September 1533 – 24 March 1603) was Queen of England and Ireland from 17 November 1558 until her death in 1603. Elizabeth was the last of the five House of Tudor monarchs and is sometimes referred to as the ""Virgin Queen"". Elizabeth was the daughter of Henry VIII and Anne Boleyn, his second wife, who was executed when Elizabeth was two years old. Anne's marriage to Henry was annulled, and Elizabeth was for a time declared illegitimate. Her half-brother Edward VI ruled until his death in 1553, bequeathing the crown to Lady Jane Grey and ignoring the claims of his two half-sisters, the Catholic Mary and the younger Elizabeth, in spite of statute law to the contrary. Edward's will was set aside and Mary became queen, deposing Lady Jane Grey. During Mary's reign, Elizabeth was imprisoned for nearly a year on suspicion of supporting Protestant rebels. Upon her half-sister's death in 1558, Elizabeth succeeded to the throne and set out to rule by good counsel. She depended heavily on a group of trusted advisers led by William Cecil, whom she created 1st Baron Burghley. One of her first actions as queen was the establishment of an English Protestant church, of which she became the supreme governor. This Elizabethan Religious Settlement was to evolve into the Church of England. It was expected that Elizabeth would marry and produce an heir; however, despite numerous courtships, she never did. She was eventually succeeded by her first cousin twice removed, James VI of Scotland; this laid the foundation for the Kingdom of Great Britain. She had earlier been reluctantly responsible for the imprisonment and execution of James's mother, Mary, Queen of Scots. In government, Elizabeth was more moderate than her father and half-siblings had been. One of her mottoes was ""video et taceo"" (""I see and keep silent""). In religion, she was relatively tolerant and avoided systematic persecution. After the pope declared her illegitimate in 1570 and released her subjects from obedience to her, several conspiracies threatened her life, all of which were defeated with the help of her ministers' secret service, run by Francis Walsingham. Elizabeth was cautious in foreign affairs, manoeuvring between the major powers of France and Spain. She half-heartedly supported a number of ineffective, poorly resourced military campaigns in the Netherlands, France, and Ireland. By the mid-1580s, England could no longer avoid war with Spain. As she grew older, Elizabeth became celebrated for her virginity. A cult of personality grew around her which was celebrated in the portraits, pageants, and literature of the day. Elizabeth's reign became known as the Elizabethan era. The period is famous for the flourishing of English drama, led by playwrights such as William Shakespeare and Christopher Marlowe, the prowess of English maritime adventurers, such as Francis Drake and Walter Raleigh, and for the defeat of the Spanish Armada. Some historians depict Elizabeth as a short-tempered, sometimes indecisive ruler, who enjoyed more than her fair share of luck. Towards the end of her reign, a series of economic and military problems weakened her popularity. Elizabeth is acknowledged as a charismatic performer (""Gloriana"") and a dogged survivor (""Good Queen Bess"") in an era when government was ramshackle and limited, and when monarchs in neighbouring countries faced internal problems that jeopardised their thrones. After the short reigns of her half-siblings, her 44 years on the throne provided welcome stability for the kingdom and helped to forge a sense of national identity."
http://dbpedia.org/resource/Evelyn_Glennie,Evelyn Glennie,http://commons.wikimedia.org/wiki/Special:FilePath/Evelyn-glennie.jpg?width=300,1965-07-19,,http://www.wikidata.org/entity/Q239275,"Dame Evelyn Elizabeth Ann Glennie, CH, DBE (born 19 July 1965) is a Scottish percussionist. She was selected as one of the two laureates for the Polar Music Prize of 2015."
http://dbpedia.org/resource/Bill_Goldberg,Bill Goldberg,http://commons.wikimedia.org/wiki/Special:FilePath/Bill_Goldberg_Boerne_01_(cropped).jpg?width=300,1966-12-27,,http://www.wikidata.org/entity/Q115547,"William Scott Goldberg (born December 27, 1966), often known mononymously as Goldberg, is an American professional wrestler and former professional football player. He is best known for his tenures in WCW and WWE. One of the most popular figures of the professional wrestling boom during the late 1990s and early 2000s, Goldberg is widely regarded as one of the most powerful wrestlers of all time. He is credited with inventing the spear finishing move in wrestling, which he popularized, and for which he gained a reputation for being the best at executing the move. He rose to fame in WCW with a lengthy undefeated streak in singles competition from 1997 to 1998, became the highest paid WCW wrestler, and led the company as its franchise player and public face until it was sold to WWE. During his time with WCW, he became a one-time WCW World Heavyweight Champion, two-time WCW United States Heavyweight Champion, and one-time WCW World Tag Team Champion (with Bret Hart). Along with Hart, he is the fifth WCW Triple Crown winner. Following WCW's closure in 2001, Goldberg wrestled for AJPW between 2002 and 2003 and for WWE between 2003 and 2004, becoming a one-time World Heavyweight Champion in the latter. After 12 years away from wrestling, he returned to WWE in 2016, winning the WWE Universal Championship for the first time in 2017 and a second time in 2020. He has headlined multiple WCW and WWE pay-per-view events, including WCW's premier annual event Starrcade (in 1998 and 1999). He headlined the WWE Hall of Fame in 2018 and is a five-time world champion in his career between WWE and WCW, with WWE counting his world title win at the 1999 Halloween Havoc. He is also the only man in history to have been the WCW World Heavyweight Champion, WWE World Heavyweight Champion, and WWE Universal Champion. Before he became a professional wrestler, Goldberg was a professional American football player. Following his first retirement from wrestling in 2004, he began working as a commentator for the MMA promotion Elite Xtreme Combat before it closed down. He hosted 26 episodes of Garage Mahal on the DIY Network from 2009 to 2011 and has acted in various films and television shows, including Universal Soldier: The Return and NCIS: Los Angeles."
http://dbpedia.org/resource/Charles_Dickens,Charles Dickens,http://commons.wikimedia.org/wiki/Special:FilePath/Dickens_Gurney_head.jpg?width=300,1812-02-07,1870-06-09,http://www.wikidata.org/entity/Q2628847,"Charles John Huffam Dickens (/ˈdɪkɪnz/; 7 February 1812 – 9 June 1870) was an English writer and social critic. He created some of the world's best-known fictional characters and is regarded by many as the greatest novelist of the Victorian era. His works enjoyed unprecedented popularity during his lifetime and, by the 20th century, critics and scholars had recognised him as a literary genius. His novels and short stories are widely read today. Born in Portsmouth, Dickens left school at the age of 12 to work in a boot-blacking factory when his father was incarcerated in a debtors' prison. After three years he returned to school, before he began his literary career as a journalist. Dickens edited a weekly journal for 20 years, wrote 15 novels, five novellas, hundreds of short stories and non-fiction articles, lectured and performed readings extensively, was an indefatigable letter writer, and campaigned vigorously for children's rights, for education, and for other social reforms. Dickens's literary success began with the 1836 serial publication of The Pickwick Papers, a publishing phenomenon—thanks largely to the introduction of the character Sam Weller in the fourth episode—that sparked Pickwick merchandise and spin-offs. Within a few years Dickens had become an international literary celebrity, famous for his humour, satire and keen observation of character and society. His novels, most of them published in monthly or weekly instalments, pioneered the serial publication of narrative fiction, which became the dominant Victorian mode for novel publication. Cliffhanger endings in his serial publications kept readers in suspense. The instalment format allowed Dickens to evaluate his audience's reaction, and he often modified his plot and character development based on such feedback. For example, when his wife's chiropodist expressed distress at the way Miss Mowcher in David Copperfield seemed to reflect her own disabilities, Dickens improved the character with positive features. His plots were carefully constructed and he often wove elements from topical events into his narratives. Masses of the illiterate poor would individually pay a halfpenny to have each new monthly episode read to them, opening up and inspiring a new class of readers. His 1843 novella A Christmas Carol remains especially popular and continues to inspire adaptations in every artistic genre. Oliver Twist and Great Expectations are also frequently adapted and, like many of his novels, evoke images of early Victorian London. His 1859 novel A Tale of Two Cities (set in London and Paris) is his best-known work of historical fiction. The most famous celebrity of his era, he undertook, in response to public demand, a series of public reading tours in the later part of his career. The term Dickensian is used to describe something that is reminiscent of Dickens and his writings, such as poor social or working conditions, or comically repulsive characters."
http://dbpedia.org/resource/Julian_Lloyd_Webber,Julian Lloyd Webber,http://commons.wikimedia.org/wiki/Special:FilePath/Julian_Lloyd_Webber_2013.jpg?width=300,1951-04-14,,http://www.wikidata.org/entity/Q319434,"Julian Lloyd Webber OBE (born 14 April 1951) is a British solo cellist, conductor and broadcaster, a former principal of Royal Birmingham Conservatoire and the founder of the In Harmony music education programme."
http://dbpedia.org/resource/John_Donne,John Donne,http://commons.wikimedia.org/wiki/Special:FilePath/John_Donne_by_Isaac_Oliver.jpg?width=300,1572-01-01,1631-01-01,http://www.wikidata.org/entity/Q140412,"John Donne (/dʌn/ DUN; 22 January 1572 – 31 March 1631) was an English poet, scholar, soldier and secretary born into a recusant family, who later became a cleric in the Church of England. Under royal patronage, he was made Dean of St Paul's Cathedral in London (1621–1631). He is considered the preeminent representative of the metaphysical poets. His poetical works are noted for their metaphorical and sensual style and include sonnets, love poems, religious poems, Latin translations, epigrams, elegies, songs, and satires. He is also known for his sermons. Donne's style is characterised by abrupt openings and various paradoxes, ironies and dislocations. These features, along with his frequent dramatic or everyday speech rhythms, his tense syntax and his tough eloquence, were both a reaction against the smoothness of conventional Elizabethan poetry and an adaptation into English of European baroque and mannerist techniques. His early career was marked by poetry that bore immense knowledge of English society. Another important theme in Donne's poetry is the idea of true religion, something that he spent much time considering and about which he often theorised. He wrote secular poems as well as erotic and love poems. He is particularly famous for his mastery of metaphysical conceits. Despite his great education and poetic talents, Donne lived in poverty for several years, relying heavily on wealthy friends. He spent much of the money he inherited during and after his education on womanising, literature, pastimes, and travel. In 1601, Donne secretly married Anne More, with whom he had twelve children. In 1615 he was ordained Anglican deacon and then priest, although he did not want to take holy orders and only did so because the king ordered it. He also served as a member of Parliament in 1601 and in 1614."
