s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Maryanne_Amacher,Maryanne Amacher,http://commons.wikimedia.org/wiki/Special:FilePath/Maryanne_Amacher_2006-10-06.jpg?width=300,1938-02-25,2009-10-22,http://www.wikidata.org/entity/Q449515,"Maryanne Amacher (February 25, 1938 – October 22, 2009) was an American composer and installation artist.She is known for working extensively with a family of psychoacoustic phenomena called auditory distortion products (also known as distortion product otoacoustic emissions and combination tones), in which the ears themselves produce audible sound."
http://dbpedia.org/resource/George_Gershwin,George Gershwin,http://commons.wikimedia.org/wiki/Special:FilePath/George_Gershwin_1937.jpg?width=300,1898-09-26,1937-07-11,http://www.wikidata.org/entity/Q123829,"George Gershwin (/ˈɡɜːrʃ.wɪn/; born Jacob Gershwine; September 26, 1898 – July 11, 1937) was an American composer and pianist whose compositions spanned popular, jazz and classical genres. Among his best-known works are the orchestral compositions Rhapsody in Blue (1924) and An American in Paris (1928), the songs ""Swanee"" (1919) and ""Fascinating Rhythm"" (1924), the jazz standards ""Embraceable You"" (1928) and ""I Got Rhythm"" (1930), and the opera Porgy and Bess (1935), which included the hit ""Summertime"". Gershwin studied piano under Charles Hambitzer and composition with Rubin Goldmark, Henry Cowell, and Joseph Brody. He began his career as a song plugger but soon started composing Broadway theater works with his brother Ira Gershwin and with Buddy DeSylva. He moved to Paris, intending to study with Nadia Boulanger, but she refused him, afraid that rigorous classical study would ruin his jazz-influenced style; Maurice Ravel voiced similar objections when Gershwin inquired about studying with him. He subsequently composed An American in Paris, returned to New York City and wrote Porgy and Bess with Ira and DuBose Heyward. Initially a commercial failure, it came to be considered one of the most important American operas of the twentieth century and an American cultural classic. Gershwin moved to Hollywood and composed numerous film scores. He died in 1937 of a brain tumor. His compositions have been adapted for use in film and television, with many becoming jazz standards."
http://dbpedia.org/resource/Max_Neuhaus,Max Neuhaus,http://commons.wikimedia.org/wiki/Special:FilePath/Max_Neuhaus.jpg?width=300,1939-08-09,2009-02-03,http://www.wikidata.org/entity/Q2182711,"Max Neuhaus (August 9, 1939 – February 3, 2009) was an American musician, composer and artist who was a noted interpreter of contemporary and experimental percussion music in the 1960s. He went on to create numerous permanent and short-term sound installations in the four decades that followed."
http://dbpedia.org/resource/Heinrich_Neuhaus,Heinrich Neuhaus,"http://commons.wikimedia.org/wiki/Special:FilePath/Дом,_где_родился_Генрих_Нейгауз._Кировоград..jpg?width=300",1888-04-12,1964-10-10,http://www.wikidata.org/entity/Q506613,"Heinrich Gustav Neuhaus (Polish: Henryk (Harry) Neuhaus, Russian: Ге́нрих Густа́вович Нейга́уз, Genrikh Gustavovič Nejgauz, 12 April [O.S. 31 March] 1888 – 10 October 1964) was a Russian-born pianist and teacher of German and Polish extraction. Part of a musical dynasty, he grew up in a Polish-speaking household. He taught at the Moscow Conservatory from 1922 to 1964. He was made a People's Artist of the RSFSR in 1956. His piano textbook (1958) is regarded as one of the most authoritative and widely used approaches to the subject."
http://dbpedia.org/resource/John_Cage,John Cage,http://commons.wikimedia.org/wiki/Special:FilePath/John_Cage_(1988).jpg?width=300,1912-09-05,1992-08-12,http://www.wikidata.org/entity/Q180727,"John Milton Cage Jr. (September 5, 1912 – August 12, 1992) was an American composer and music theorist. A pioneer of indeterminacy in music, electroacoustic music, and non-standard use of musical instruments, Cage was one of the leading figures of the post-war avant-garde. Critics have lauded him as one of the most influential composers of the 20th century. He was also instrumental in the development of modern dance, mostly through his association with choreographer Merce Cunningham, who was also Cage's romantic partner for most of their lives. Cage is perhaps best known for his 1952 composition 4′33″, which is performed in the absence of deliberate sound; musicians who present the work do nothing aside from being present for the duration specified by the title. The content of the composition is not ""four minutes and 33 seconds of silence,"" as is often assumed, but rather the sounds of the environment heard by the audience during performance. The work's challenge to assumed definitions about musicianship and musical experience made it a popular and controversial topic both in musicology and the broader aesthetics of art and performance. Cage was also a pioneer of the prepared piano (a piano with its sound altered by objects placed between or on its strings or hammers), for which he wrote numerous dance-related works and a few concert pieces. The best known of these is Sonatas and Interludes (1946–48). His teachers included Henry Cowell (1933) and Arnold Schoenberg (1933–35), both known for their radical innovations in music, but Cage's major influences lay in various East and South Asian cultures. Through his studies of Indian philosophy and Zen Buddhism in the late 1940s, Cage came to the idea of aleatoric or chance-controlled music, which he started composing in 1951. The I Ching, an ancient Chinese classic text decision-making tool, which uses chance operations to suggest answers to questions one may pose, became Cage's standard composition tool for the rest of his life. In a 1957 lecture, Experimental Music, he described music as ""a purposeless play"" which is ""an affirmation of life – not an attempt to bring order out of chaos nor to suggest improvements in creation, but simply a way of waking up to the very life we're living""."
http://dbpedia.org/resource/Peter_Rauhofer,Peter Rauhofer,http://commons.wikimedia.org/wiki/Special:FilePath/DJ_Peter_Rauhofer_in_Sauípe_Hell_&_Heaven.jpg?width=300,1965-04-29,2013-05-07,http://www.wikidata.org/entity/Q87996,"Peter Rauhofer (29 April 1965 – 7 May 2013) was an Austrian-American disc jockey (DJ), remixer and producer who formerly went under the moniker Club 69 as well as Size Queen. A native of Vienna, Austria, he was famous for a variety of his remixes including Cher's ""Believe"" and a number of Madonna's songs including ""Nothing Really Matters"", ""American Life"", ""Nothing Fails"", ""Nobody Knows Me"", ""Get Together"", ""Impressive Instant"" and ""4 Minutes"", as well as her collaboration with Britney Spears, ""Me Against the Music"" and various collaborations with Janet Jackson (""Throb"" and ""Just a Little While"" to name a few). He has also provided remixes for Kylie Minogue, Whitney Houston, Jessica Simpson, Britney Spears, Christina Aguilera, Yoko Ono, Pink, Tori Amos, Pet Shop Boys, Depeche Mode, Yazoo, Frankie Goes to Hollywood, Book of Love, Soft Cell, Duran Duran and Mariah Carey, among others. He was also behind the tribal house record label Star 69 and was a frequent producer of the label's releases."
http://dbpedia.org/resource/Merce_Cunningham,Merce Cunningham,http://commons.wikimedia.org/wiki/Special:FilePath/Merce_Cunningham_1961.png?width=300,1919-04-16,2009-07-26,http://www.wikidata.org/entity/Q318364,"Mercier Philip ""Merce"" Cunningham (April 16, 1919 – July 26, 2009) was an American dancer and choreographer who was at the forefront of American modern dance for more than 50 years. He frequently collaborated with artists of other disciplines, including musicians John Cage, David Tudor, Brian Eno, and graphic artists Robert Rauschenberg, Bruce Nauman, Andy Warhol, Roy Lichtenstein, Frank Stella, and Jasper Johns; and fashion designer Rei Kawakubo. Works that he produced with these artists had a profound impact on avant-garde art beyond the world of dance. As a choreographer, teacher, and leader of the Merce Cunningham Dance Company, Cunningham had a profound influence on modern dance. Many dancers who trained with Cunningham formed their own companies. They include Paul Taylor, Remy Charlip, Viola Farber, Charles Moulton, Karole Armitage, Deborah Hay, Robert Kovich, Foofwa d'Imobilité, Kimberly Bartosik, Flo Ankah, Jan Van Dyke, Jonah Bokaer, and Alice Reyes. In 2009, the Cunningham Dance Foundation announced the Legacy Plan, a plan for the continuation of Cunningham's work and the celebration and preservation of his artistic legacy. Cunningham earned some of the highest honours bestowed in the arts, including the National Medal of Arts and the MacArthur Fellowship. He also received Japan's Praemium Imperiale and a British Laurence Olivier Award, and was named Officier of the Légion d'honneur in France. Cunningham's life and artistic vision have been the subject of numerous books, films, and exhibitions, and his works have been presented by groups including the Paris Opéra Ballet, New York City Ballet, American Ballet Theatre, White Oak Dance Project, and London's Rambert Dance Company."
http://dbpedia.org/resource/Shawn_Kemp,Shawn Kemp,http://commons.wikimedia.org/wiki/Special:FilePath/Shawn_Kemp_(9523772347)_(cropped).jpg?width=300,1969-11-26,,http://www.wikidata.org/entity/Q150510,"Shawn Travis Kemp Sr. (born November 26, 1969) is an American former professional basketball player who played for the Seattle SuperSonics, Cleveland Cavaliers, Portland Trail Blazers, and Orlando Magic in the National Basketball Association (NBA). Nicknamed ""Reign Man"", he was a six-time NBA All-Star and a three-time All-NBA Second Team member."
http://dbpedia.org/resource/Thomas_Gold,Thomas Gold,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Gold.jpg?width=300,1920-05-22,2004-06-22,http://www.wikidata.org/entity/Q93562,"Thomas Gold (May 22, 1920 – June 22, 2004) was an Austrian-born American astrophysicist, a professor of astronomy at Cornell University, a member of the U.S. National Academy of Sciences, and a Fellow of the Royal Society (London). Gold was one of three young Cambridge scientists who in 1948 proposed the now mostly abandoned ""steady state"" hypothesis of the universe. Gold's work crossed academic and scientific boundaries, into biophysics, astronomy, aerospace engineering, and geophysics."
http://dbpedia.org/resource/Teo_Fabi,Teo Fabi,http://commons.wikimedia.org/wiki/Special:FilePath/Teo_Fabi_Toleman_TG185.jpg?width=300,1955-03-09,,http://www.wikidata.org/entity/Q171610,"Teodorico Fabi (born 9 March 1955) is an Italian former racing driver. He competed in Formula One and sports car racing, and claimed pole position in his rookie year at the 1983 Indianapolis 500. Teo is the older brother of former Formula One driver Corrado Fabi. At the 1984 Indianapolis 500, Fabi became the last active Formula One driver to race at the event until Fernando Alonso in 2017."
