s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Rob_Halford,Rob Halford,http://commons.wikimedia.org/wiki/Special:FilePath/Rob_Halford_of_Judas_Priest.jpg?width=300,1951-08-25,,http://www.wikidata.org/entity/Q271576,"Robert John Arthur Halford (born 25 August 1951) is an English singer and songwriter. He is the lead vocalist of the heavy metal band Judas Priest, which was formed in 1969 and has received accolades such as the 2010 Grammy Award for Best Metal Performance. He has been noted for his powerful and wide ranging operatic vocal style and trademark leather-and-studs image, both of which have become iconic in heavy metal. He has also been involved with several side projects, including Fight, Two, and Halford. AllMusic said of Halford, ""There have been few vocalists in the history of heavy metal whose singing style has been as influential and instantly recognizable... able to effortlessly alternate between a throaty growl and an ear-splitting falsetto."" He was ranked at No. 33 on the list of greatest voices in rock by Planet Rock listeners in 2009. He has also been nicknamed ""Metal God"" by fans. He was inducted into the Rock and Roll Hall of Fame as a member of Judas Priest in 2022, via the Award for Musical Excellence."
http://dbpedia.org/resource/Ian_Tyson,Ian Tyson,http://commons.wikimedia.org/wiki/Special:FilePath/Ian_Tyson_(4396806840).jpg?width=300,1933-09-25,,http://www.wikidata.org/entity/Q1655654,"Ian Dawson Tyson CM AOE (born September 25, 1933) is a Canadian singer-songwriter who wrote a significant number of modern folk songs, including “Four Strong Winds"" and ""Someday Soon"", performed with partner Sylvia Tyson as the duo Ian & Sylvia."
http://dbpedia.org/resource/Glenn_Tipton,Glenn Tipton,http://commons.wikimedia.org/wiki/Special:FilePath/Glenn_Tipton2005_(cropped).jpg?width=300,1947-10-25,,http://www.wikidata.org/entity/Q317469,"Glenn Raymond Tipton (born 25 October 1947) is an English guitarist. Often noted for his complex playing style and classically influenced solos, he is best known as one of the lead guitarists for heavy metal band Judas Priest."
http://dbpedia.org/resource/Uli_Jon_Roth,Uli Jon Roth,http://commons.wikimedia.org/wiki/Special:FilePath/Uli_Jon_Roth_–_Wacken_Open_Air_2015_02.jpg?width=300,1954-12-18,,http://www.wikidata.org/entity/Q156139,Uli Jon Roth (born Ulrich Roth; 18 December 1954) is a German guitarist who became famous for his work with the hard rock band Scorpions and is one of the earliest contributors to the neoclassical metal genre. He is also the founder of Sky Academy and designer of the Sky Guitar. He is the older brother of fellow guitarist and artist Zeno Roth (1956–2018).
http://dbpedia.org/resource/Zeno_Roth,Zeno Roth,http://commons.wikimedia.org/wiki/Special:FilePath/ZenoRoth2.jpg?width=300,1956-06-30,2018-02-05,http://www.wikidata.org/entity/Q3274313,"Jochen ""Zeno"" Roth (30 June 1956 – 5 February 2018) was a German guitarist and songwriter, playing in a neoclassical/blues style. He was the younger brother of guitarist Uli Jon Roth."
http://dbpedia.org/resource/K._K._Downing,K. K. Downing,http://commons.wikimedia.org/wiki/Special:FilePath/K._K._Downing_090311.png?width=300,1951-10-27,,http://www.wikidata.org/entity/Q355397,Kenneth Keith Downing Jr. (born 27 October 1951) is an English guitarist and a former member of the heavy metal band Judas Priest.
http://dbpedia.org/resource/John_Hinch_(musician),John Hinch (musician),,1947-06-19,2021-04-29,http://www.wikidata.org/entity/Q370732,"John Frederick Hinch (19 June 1947 – 29 April 2021) was a British drummer from Lichfield, Staffordshire. From 1973–1975, he was the drummer in an early line-up of heavy metal band Judas Priest. Hinch was a jazz-rock styled drummer with a very compact style."
http://dbpedia.org/resource/Bass_drum,Bass drum,http://commons.wikimedia.org/wiki/Special:FilePath/Bass_drum.jpg?width=300,,,http://www.wikidata.org/entity/Q211028,"The bass drum is a large drum that produces a note of low definite or indefinite pitch. The instrument is typically cylindrical, with the drum's diameter much greater than the drum's depth, with a struck head at both ends of the cylinder. The heads may be made of calfskin or plastic and there is normally a means of adjusting the tension either by threaded taps or by strings. Bass drums are built in a variety of sizes, but size does not dictate the volume produced by the drum. The pitch and the sound can vary much with different sizes, but the size is also chosen based on convenience and aesthetics. Bass drums are percussion instruments and vary in size and are used in several musical genres. Three major types of bass drums can be distinguished. 
* The type usually seen or heard in orchestral, ensemble or concert band music is the orchestral, or concert bass drum (in Italian: gran cassa, gran tamburo). It is the largest drum of the orchestra. 
* The kick drum, a term for a bass drum associated with a drum kit, which is much smaller than the above-mentioned bass drum. It is struck with a beater attached to a pedal, usually seen on drum kits. 
* The pitched bass drum, generally used in marching bands and drum corps, is tuned to a specific pitch and is usually played in a set of three to six drums. In many forms of music, the bass drum is used to mark or keep time. The bass drum makes a low, boom sound when the mallet hits the drumhead. In marches, it is used to project tempo (marching bands historically march to the beat of the bass). A basic beat for rock and roll has the bass drum played on the first and third beats of bars in common time, with the snare drum on the second and fourth beats, called backbeats. In jazz, the bass drum can vary from almost entirely being a timekeeping medium to being a melodic voice in conjunction with the other parts of the set."
http://dbpedia.org/resource/Drum,Drum,http://commons.wikimedia.org/wiki/Special:FilePath/DrumMozartRegiment.jpg?width=300,,,http://www.wikidata.org/entity/Q11404,"The drum is a member of the percussion group of musical instruments. In the Hornbostel-Sachs classification system, it is a membranophone. Drums consist of at least one membrane, called a drumhead or drum skin, that is stretched over a shell and struck, either directly with the player's hands, or with a percussion mallet, to produce sound. There is usually a resonant head on the underside of the drum. Other techniques have been used to cause drums to make sound, such as the thumb roll. Drums are the world's oldest and most ubiquitous musical instruments, and the basic design has remained virtually unchanged for thousands of years. Drums may be played individually, with the player using a single drum, and some drums such as the djembe are almost always played in this way. Others are normally played in a set of two or more, all played by the one player, such as bongo drums and timpani. A number of different drums together with cymbals form the basic modern drum kit."
http://dbpedia.org/resource/Snare_drum,Snare drum,http://commons.wikimedia.org/wiki/Special:FilePath/Caisse_claire.jpg?width=300,,,http://www.wikidata.org/entity/Q208421,"The snare (or side drum) is a percussion instrument that produces a sharp staccato sound when the head is struck with a drum stick, due to the use of a series of stiff wires held under tension against the lower skin. Snare drums are often used in orchestras, concert bands, marching bands, parades, drumlines, drum corps, and more. It is one of the central pieces in a drum set, a collection of percussion instruments designed to be played by a seated drummer and used in many genres of music. Snare drums are usually played with drum sticks, but other beaters such as the brush or the rute can be used to achieve different tones. The snare drum is a versatile and expressive percussion instrument due to its sensitivity and responsiveness. The sensitivity of the snare drum allows it to respond audibly to the softest strokes, even with a wire brush. It can be used for complex rhythmic patterns and engaging solos at moderate volumes. Its high dynamic range allows the player to produce powerful accents with vigorous strokes and a thundering crack when rimshot strokes are used. The snare drum originates from the tabor, a drum first used to accompany the flute. The tabor evolved into more modern versions, such as the kit snare, marching snare, tarol snare, and piccolo snare. Each type presents a different style of percussion and size. The snare drum that one might see in a popular music concert is usually used in a backbeat style alongside the rhythm section to create rhythm. In marching bands, it can do the same but is used mostly for a front beat. In comparison with the marching snare, the kit snare is generally smaller in length, while the piccolo is the smallest of the three. The snare drum is easily recognizable by its loud cracking sound when struck firmly with a drumstick or mallet. The depth of the sound varies from snare to snare because of the different techniques and construction qualities of the drum. Some of these qualities are head material and tension, dimensions, and rim and drum shell materials and construction. The snare drum is constructed of two heads—both usually made of Mylar plastic in modern drums but historically made from calf or goat skin—along with a rattle of metal, plastic, nylon, or gut wires on the bottom head called the snares. The wires can also be placed on the top, as in the tarol snare, or both heads as in the case of the Highland snare drum. The top head is typically called the batter head because that is where the drummer strikes it, while the bottom head is called the snare head because that is where the snares are located. The tension of each head is held constant by tension rods or ropes. Tension rod adjustment allows the pitch and tonal character of the drum to be customized by the player. The strainer is a lever that engages or disengages contact between the snares and the head, and allows snare tension adjustment. If the strainer is disengaged, the sound of the drum resembles a tom because the snares are inactive. The rim is the metal or wooden ring around the batter head that holds the head onto the drum and provides tension to the head, which can be used for a variety of things, although it is notably used to sound a piercing rimshot with the drumstick when the head and rim are struck together with a single stick."
