s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Grover_Washington_Jr.,Grover Washington Jr.,http://commons.wikimedia.org/wiki/Special:FilePath/Grover_Washington_1995.jpg?width=300,1943-12-12,1999-12-17,http://www.wikidata.org/entity/Q463678,"Grover Washington Jr. (December 12, 1943 – December 17, 1999) was an American jazz-funk and soul-jazz saxophonist. Along with Wes Montgomery and George Benson, he is considered by many to be one of the founders of the smooth jazz genre.He wrote some of his material and later became an arranger and producer. Throughout the 1970s and 1980s, Washington made some of the genre's most memorable hits, including ""Mister Magic"", ""Reed Seed"", ""Black Frost"", ""Winelight"", ""Inner City Blues"", ""Let it Flow (For 'Dr. J')"" and ""The Best is Yet to Come"". In addition, he performed very frequently with other artists, including Bill Withers on ""Just the Two of Us"", Patti LaBelle on ""The Best Is Yet to Come"" and Phyllis Hyman on ""A Sacred Kind of Love"". He is also remembered for his take on the Dave Brubeck classic ""Take Five"", and for his 1996 version of ""Soulful Strut""."
http://dbpedia.org/resource/Wes_Montgomery,Wes Montgomery,http://commons.wikimedia.org/wiki/Special:FilePath/Wes_Montgomery_(1967_Gibson_portrait).jpg?width=300,1923-03-06,1968-06-15,http://www.wikidata.org/entity/Q298601,"John Leslie ""Wes"" Montgomery (March 6, 1923 – June 15, 1968) was an American jazz guitarist. Montgomery was known for an unusual technique of plucking the strings with the side of his thumb and his extensive use of octaves, which gave him a distinctive sound. Montgomery often worked with his brothers Buddy (Charles F.) and Monk (William H.) and with organist Melvin Rhyne. His recordings up to 1965 were oriented towards hard bop, soul jazz, and post bop, but around 1965 he began recording more pop-oriented instrumental albums that found mainstream success. His later guitar style influenced jazz fusion and smooth jazz."
http://dbpedia.org/resource/George_Gershwin,George Gershwin,http://commons.wikimedia.org/wiki/Special:FilePath/George_Gershwin_1937.jpg?width=300,1898-09-26,1937-07-11,http://www.wikidata.org/entity/Q123829,"George Gershwin (/ˈɡɜːrʃ.wɪn/; born Jacob Gershwine; September 26, 1898 – July 11, 1937) was an American composer and pianist whose compositions spanned popular, jazz and classical genres. Among his best-known works are the orchestral compositions Rhapsody in Blue (1924) and An American in Paris (1928), the songs ""Swanee"" (1919) and ""Fascinating Rhythm"" (1924), the jazz standards ""Embraceable You"" (1928) and ""I Got Rhythm"" (1930), and the opera Porgy and Bess (1935), which included the hit ""Summertime"". Gershwin studied piano under Charles Hambitzer and composition with Rubin Goldmark, Henry Cowell, and Joseph Brody. He began his career as a song plugger but soon started composing Broadway theater works with his brother Ira Gershwin and with Buddy DeSylva. He moved to Paris, intending to study with Nadia Boulanger, but she refused him, afraid that rigorous classical study would ruin his jazz-influenced style; Maurice Ravel voiced similar objections when Gershwin inquired about studying with him. He subsequently composed An American in Paris, returned to New York City and wrote Porgy and Bess with Ira and DuBose Heyward. Initially a commercial failure, it came to be considered one of the most important American operas of the twentieth century and an American cultural classic. Gershwin moved to Hollywood and composed numerous film scores. He died in 1937 of a brain tumor. His compositions have been adapted for use in film and television, with many becoming jazz standards."
http://dbpedia.org/resource/George_Washington,George Washington,http://commons.wikimedia.org/wiki/Special:FilePath/Gilbert_Stuart_Williamstown_Portrait_of_George_Washington.jpg?width=300,1732-02-22,1799-12-14,http://www.wikidata.org/entity/Q23,"George Washington (February 22, 1732 – December 14, 1799) was an American military officer, statesman, and Founding Father who served as the first president of the United States from 1789 to 1797. Appointed by the Continental Congress as commander of the Continental Army, Washington led the Patriot forces to victory in the American Revolutionary War and served as the president of the Constitutional Convention of 1787, which created the Constitution of the United States and the American federal government. Washington has been called the ""Father of his Country"" for his manifold leadership in the formative days of the country. Washington's first public office was serving as the official surveyor of Culpeper County, Virginia, from 1749 to 1750. Subsequently, he received his first military training (as well as a command with the Virginia Regiment) during the French and Indian War. He was later elected to the Virginia House of Burgesses and was named a delegate to the Continental Congress where he was appointed Commanding General of the Continental Army. With this title, he commanded American forces (allied with France) in the defeat and surrender of the British at the Siege of Yorktown during the American Revolutionary War. He resigned his commission after the Treaty of Paris was signed in 1783. Washington played an indispensable role in adopting and ratifying the Constitution of the United States, which was a replacement of the original constitution, the Articles of Confederation. He was then twice elected president by the Electoral College unanimously. As president, he implemented a strong, well-financed national government while remaining impartial in a fierce rivalry between cabinet members Thomas Jefferson and Alexander Hamilton. During the French Revolution, he proclaimed a policy of neutrality while sanctioning the Jay Treaty. He set enduring precedents for the office of president, including the title ""Mr. President"", and swearing the Oath of Office on the Bible. His Farewell Address is widely regarded as a pre-eminent statement on republicanism. Washington was a slave owner who had a complicated relationship with slavery. During his lifetime he controlled a cumulative total of over 577 slaves, who were forced to work on his farms and wherever he lived, including the President's House in Philadelphia. As president, he signed laws passed by Congress that both protected and curtailed slavery. His will said that one of his slaves, William Lee, should be freed upon his death and that the other 123 slaves must work for his wife and be freed on her death. She freed them during her lifetime to remove the incentive for hastening her death. He endeavored to assimilate Native Americans into the Anglo-American culture. However, he waged military campaigns against hostile Native American nations during the Revolutionary War and the Northwest Indian War. He was a member of the Anglican Church and the Freemasons, and he urged broad religious freedom in his roles as general and president. Upon his death, he was eulogized by Henry ""Light-Horse Harry"" Lee as ""first in war, first in peace, and first in the hearts of his countrymen"". Washington has been memorialized by monuments, a federal holiday, various media depictions, geographical locations, including the national capital, the State of Washington, stamps, and currency, and many scholars and ordinary Americans alike rank him among the greatest U.S. presidents. In 1976, Washington was posthumously promoted to the rank of General of the Armies of the United States, the highest rank in the United States Army."
http://dbpedia.org/resource/Bill_Withers,Bill Withers,http://commons.wikimedia.org/wiki/Special:FilePath/Bill_Withers_1976.jpg?width=300,1938-07-04,2020-03-30,http://www.wikidata.org/entity/Q346565,"William Harrison Withers Jr. (July 4, 1938 – March 30, 2020) was an American singer-songwriter and musician. He had several hits over a career spanning 18 years, including ""Ain't No Sunshine"" (1971), ""Grandma's Hands"" (1971), ""Use Me"" (1972), ""Lean on Me"" (1972), ""Lovely Day"" (1977) and ""Just the Two of Us"" (1981). Withers won three Grammy Awards and was nominated for six more. His life was the subject of the 2009 documentary film Still Bill. Withers was inducted into the Songwriters Hall of Fame in 2005 and Rock and Roll Hall of Fame in 2015. Two of his songs were inducted into the Grammy Hall of Fame."
http://dbpedia.org/resource/Patti_LaBelle,Patti LaBelle,http://commons.wikimedia.org/wiki/Special:FilePath/Patti_Labelle.jpg?width=300,1944-05-24,,http://www.wikidata.org/entity/Q31013,"Patricia Louise Holte (born May 24, 1944) best known as Patti LaBelle, is an American R&B singer, actress and businesswoman. LaBelle is referred to as the ""Godmother of Soul"". She began her career in the early 1960s as lead singer and frontwoman of the vocal group Patti LaBelle and the Bluebelles. Following the group's name change to Labelle in the 1970s, they released the popular number-one hit ""Lady Marmalade"". As a result, after the group split in 1976, LaBelle began a successful solo career, starting with her critically acclaimed debut album, which included the career-defining song, ""You Are My Friend"". LaBelle became a mainstream solo star in 1984 following the success of the singles ""If Only You Knew"", ""Love, Need and Want You"" (later sampled for 2002's ""Dilemma""), ""New Attitude"" and ""Stir It Up"". Less than two years later, in 1986, LaBelle scored a number-one album Winner in You and its number-one duet single, ""On My Own"", with Michael McDonald. In 1989, Be Yourself spawned the standard ""If You Asked Me To"" (later covered by Celine Dion). LaBelle won a 1992 Grammy for Best Female R&B Vocal Performance for her 1991 album Burnin', an album that featured ""Somebody Loves You Baby (You Know Who It Is)"", ""Feels Like Another One"", and ""When You've Been Blessed (Feels Like Heaven)"". LaBelle earned a second Grammy win for the live album Live! One Night Only. Her 1990s albums Burnin', Gems (1994) and Flame (1997) continued her popularity with young R&B audiences throughout the decade. She reunited with her Labelle bandmates for the album Back to Now, followed by a well-received promotional tour. LaBelle has also experienced success as an actress with a role in the Oscar-nominated film A Soldier's Story, and in TV shows such as A Different World and American Horror Story: Freak Show. In 1992, LaBelle starred in her own TV sitcom Out All Night. A decade later, LaBelle hosted her own lifestyle TV show, Living It Up with Patti LaBelle on TV One. In 2015, LaBelle took part in the dance competition Dancing with the Stars at the age of 70. Labelle has also seen success launching her own brand of bedding, cookbooks, and food for various companies. In 2015 her Patti's Sweet Potato Pie sold millions when a YouTube video praising the product went viral. As a result, over a 72-hour period, Walmart sold one pie every second. In a career that has spanned seven decades, she has sold more than 50 million records worldwide. LaBelle has been inducted into the Grammy Hall of Fame, the Hollywood Walk of Fame, the Black Music & Entertainment Walk of Fame, and the Apollo Theater Hall of Fame. LaBelle was included in Rolling Stone on their list of 100 Greatest Singers. LaBelle is a dramatic soprano recognized for her vocal power, range and emotive delivery."
http://dbpedia.org/resource/Phyllis_Hyman,Phyllis Hyman,http://commons.wikimedia.org/wiki/Special:FilePath/Phylis_Hyman.jpg?width=300,1949-07-06,1995-06-30,http://www.wikidata.org/entity/Q455619,"Phyllis Linda Hyman (July 6, 1949 – June 30, 1995) was an American singer, songwriter, and actress. Hyman is best known for her music during the late 1970s through the early 1990s, some of her most notable songs were ""You Know How to Love Me"" (1979), ""Living All Alone"" (1986) and ""Don't Wanna Change the World"" (1991). Hyman also performed on Broadway in the 1981 musical based on the music of Duke Ellington, Sophisticated Ladies, which ran from 1981 until 1983. The musical earned her a Theatre World Award and a Tony Award nomination for Best Performance by a Featured Actress in a Musical. After an extended struggle with her mental health, Hyman died by suicide in 1995 at her New York City apartment."
http://dbpedia.org/resource/Dave_Brubeck,Dave Brubeck,http://commons.wikimedia.org/wiki/Special:FilePath/Dave_Brubeck_(1964).jpg?width=300,1920-12-06,2012-12-05,http://www.wikidata.org/entity/Q108597,"David Warren Brubeck (/ˈbruːbɛk/; December 6, 1920 – December 5, 2012) was an American jazz pianist and composer. Often regarded as a foremost exponent of cool jazz, Brubeck's work is characterized by unusual time signatures and superimposing contrasting rhythms, meters, and tonalities. Born in Concord, California, Brubeck was drafted into the US Army, but was spared from combat service when a Red Cross show he had played at became a hit. Within the US Army, Brubeck formed one of the first racially diverse bands. In 1951, Brubeck formed the Dave Brubeck Quartet, which kept its name despite shifting personnel. The most successful—and prolific—lineup of the quartet was the one between 1958 and 1968. This lineup, in addition to Brubeck, featured saxophonist Paul Desmond, bassist Eugene Wright and drummer Joe Morello. A U.S. Department of State-sponsored tour in 1958 featuring the band inspired Brubeck to record the 1959 album Time Out. Despite its esoteric theme and contrarian time signatures, Time Out became Brubeck's highest-selling album, and the first jazz album to sell over one million copies. The lead single from the album, ""Take Five"", a tune written by Desmond in 54 time, similarly became the highest-selling jazz single of all time. The quartet followed up Time Out with four other albums in non-standard time signatures, and some of the other songs from this series became hits as well, including ""Blue Rondo à la Turk"" (in 98) and ""Unsquare Dance"" (in 74). Brubeck continued releasing music until his death in 2012. Brubeck's style ranged from refined to bombastic, reflecting both his mother's classical training and his own improvizational skills. He expressed elements of atonality and fugue. Brubeck, with Desmond, used elements of West Coast jazz near the height of its popularity, combining them with the unorthodox time signatures seen in Time Out. Like many of his contemporaries, Brubeck played into the style of the French composer Darius Milhaud, especially his earlier works, including ""Serenade Suite"" and ""Playland-At-The-Beach"". Brubeck's fusion of classical music and jazz would come to be known as ""third stream"", although Brubeck's use of third stream would predate the coining of the term. John Fordham of The Guardian commented: ""Brubeck's real achievement was to blend European compositional ideas, very demanding rhythmic structures, jazz song-forms and improvisation in expressive and accessible ways."" Brubeck was the recipient of several music awards and honors throughout his lifetime. In 1996, Brubeck received a Grammy Lifetime Achievement Award. In 2008, Brubeck was inducted into the California Hall of Fame, and a year later, he was given an honorary Doctor of Music degree from Berklee College of Music. Brubeck's 1959 album Time Out was added to the Library of Congress' National Recording Registry in 2005. Noted as ""one of Jazz's first pop stars"" by the Los Angeles Times, Brubeck rejected his fame, and felt uncomfortable with Time magazine featuring him on the cover before Duke Ellington."
http://dbpedia.org/resource/Benny_Goodman,Benny Goodman,http://commons.wikimedia.org/wiki/Special:FilePath/Benny_Goodman_1942.jpg?width=300,1909-05-30,1986-06-13,http://www.wikidata.org/entity/Q46755,"Benjamin David Goodman (May 30, 1909 – June 13, 1986) was an American clarinetist and bandleader known as the ""King of Swing"". From 1936 until the mid-1940s, Goodman led one of the most popular swing big bands in the United States. His concert at Carnegie Hall in New York City on January 16, 1938, is described by critic Bruce Eder as ""the single most important jazz or popular music concert in history: jazz's 'coming out' party to the world of 'respectable' music."" Goodman's bands started the careers of many jazz musicians. During an era of racial segregation, he led one of the first integrated jazz groups, his quartet and quintet. He performed nearly to the end of his life while exploring an interest in classical music."
http://dbpedia.org/resource/Fletcher_Henderson,Fletcher Henderson,http://commons.wikimedia.org/wiki/Special:FilePath/Fletcher_Henderson_(1943_publicity_photo).jpg?width=300,1897-12-18,1952-12-29,http://www.wikidata.org/entity/Q505559,"James Fletcher Hamilton Henderson (December 18, 1897 – December 29, 1952) was an American pianist, bandleader, arranger and composer, important in the development of big band jazz and swing music. He was one of the most prolific black musical arrangers and, along with Duke Ellington, is considered one of the most influential arrangers and bandleaders in jazz history. Henderson's influence was vast. He helped bridge the gap between the Dixieland and the swing eras. He was often known as ""Smack"" Henderson (because of smacking sounds he made with his lips)."
