s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/George_Gershwin,George Gershwin,http://commons.wikimedia.org/wiki/Special:FilePath/George_Gershwin_1937.jpg?width=300,1898-09-26,1937-07-11,http://www.wikidata.org/entity/Q123829,"George Gershwin (/ˈɡɜːrʃ.wɪn/; born Jacob Gershwine; September 26, 1898 – July 11, 1937) was an American composer and pianist whose compositions spanned popular, jazz and classical genres. Among his best-known works are the orchestral compositions Rhapsody in Blue (1924) and An American in Paris (1928), the songs ""Swanee"" (1919) and ""Fascinating Rhythm"" (1924), the jazz standards ""Embraceable You"" (1928) and ""I Got Rhythm"" (1930), and the opera Porgy and Bess (1935), which included the hit ""Summertime"". Gershwin studied piano under Charles Hambitzer and composition with Rubin Goldmark, Henry Cowell, and Joseph Brody. He began his career as a song plugger but soon started composing Broadway theater works with his brother Ira Gershwin and with Buddy DeSylva. He moved to Paris, intending to study with Nadia Boulanger, but she refused him, afraid that rigorous classical study would ruin his jazz-influenced style; Maurice Ravel voiced similar objections when Gershwin inquired about studying with him. He subsequently composed An American in Paris, returned to New York City and wrote Porgy and Bess with Ira and DuBose Heyward. Initially a commercial failure, it came to be considered one of the most important American operas of the twentieth century and an American cultural classic. Gershwin moved to Hollywood and composed numerous film scores. He died in 1937 of a brain tumor. His compositions have been adapted for use in film and television, with many becoming jazz standards."
http://dbpedia.org/resource/Gil_Shaham,Gil Shaham,,1971-02-19,,http://www.wikidata.org/entity/Q1339670,"Gil Shaham (Hebrew: גיל שחם; born February 19, 1971) is an American violinist of Israeli Jewish descent."
http://dbpedia.org/resource/Joshua_Bell,Joshua Bell,http://commons.wikimedia.org/wiki/Special:FilePath/Joshua_Bell.jpg?width=300,1967-12-09,,http://www.wikidata.org/entity/Q312792,"Joshua David Bell (born December 9, 1967) is an American violinist and conductor. He plays the Gibson Stradivarius."
http://dbpedia.org/resource/Monique_Lamoureux,Monique Lamoureux,http://commons.wikimedia.org/wiki/Special:FilePath/MoniqueLamoureux.jpg?width=300,1989-07-03,,http://www.wikidata.org/entity/Q6900363,"Monique Edith Lamoureux-Morando (born July 3, 1989), previously known as Monique Lamoureux-Kolls, is a former American ice hockey player, author, gender equity advocate, and co-founder of the Lamoureux Foundation. She scored the game-tying goal in the final of the 2018 Winter Olympics before her twin sister Jocelyne scored the last shootout goal of the game to clinch the gold medal. She also captured silver medals for Team USA at the 2010 and 2014 Winter Olympics. She competed for a year with the Professional Women's Hockey Players Association, a worker's union pushing for equality in the sport, and retired from playing in 2021. After her retirement, Monique and her twin sister published their first book Dare to Make History. The sisters also founded the Lamoureux Foundation, which funds educational and extracurricular programs for children in need, primarily in their home state of North Dakota."
http://dbpedia.org/resource/Christoph_Poppen,Christoph Poppen,,1956-03-09,,http://www.wikidata.org/entity/Q1085657,"Christoph Poppen (born 9 March 1956) is a German conductor, violinist and academic teacher."
http://dbpedia.org/resource/Corey_Cerovsek,Corey Cerovsek,,1972-04-24,,http://www.wikidata.org/entity/Q2997259,"Corey Cerovsek (born 24 April 1972) is a Canadian violinist, pianist, and mathematician. At age 12, he was the youngest student to receive a gold medal from the Royal Conservatory of Music. In 1992, Cerovsek was the recipient of the Virginia-Parker Prize from the Canada Council for the Arts. In 2006, Cerovsek with Steven Heyman were nominated for a Grammy in the category Best Chamber Music Performance. In 2008, Cerovsek received the MIDEM Classical Music Award for the Best Chamber Music for his recording with Paavali Jumppanen of the complete violin sonatas by Beethoven."
http://dbpedia.org/resource/Miriam_Fried,Miriam Fried,,1946-09-09,,http://www.wikidata.org/entity/Q4492699,Miriam Fried (born 9 September 1946) is a Romanian-born Israeli classical violinist and pedagogue.
http://dbpedia.org/resource/Endre_Granat,Endre Granat,,1937-08-03,,http://www.wikidata.org/entity/Q5376596,"Endre Granat (born August 3, 1937) is an American violinist. He is regarded as the most recorded violinist and concertmaster working in the studios today."
http://dbpedia.org/resource/Hu_Nai-yuan,Hu Nai-yuan,,1961-01-01,,http://www.wikidata.org/entity/Q4501979,"Hu Nai-yuan (Chinese: 胡乃元; pinyin: Hú Nǎiyuán; Pe̍h-ōe-jī: Hô͘ Nái-gôan, born 1961 at Tainan, Taiwan) is a Taiwanese violinist. He was the first prize winner in the 1985 Queen Elisabeth Music Competition."
http://dbpedia.org/resource/Leonidas_I,Leonidas I,"http://commons.wikimedia.org/wiki/Special:FilePath/Statue_of_a_hoplite,_known_as_“Leonidas.”_5th_cent._B.C.jpg?width=300",http://www.wikidata.org/.well-known/genid/f137162e47471de73ae06e918c26dfaf,-0479-08-06,http://www.wikidata.org/entity/Q44228,"Leonidas I (/liˈɒnɪdəs, -dæs/; Greek: Λεωνίδας; died 19 September 480 BC) was a king of the Greek city-state of Sparta, and the 17th of the Agiad line, a dynasty which claimed descent from the mythological demigod Heracles and Cadmus. Leonidas I was son of King Anaxandridas II. He succeeded his half-brother King Cleomenes I to the throne in c. 489 BC. His co-ruler was King Leotychidas. He was succeeded by his son, King Pleistarchus. Leonidas had a notable participation in the Second Greco-Persian War, where he led the allied Greek forces to a last stand at the Battle of Thermopylae (480 BC) while attempting to defend the pass from the invading Persian army; he died at the battle and entered myth as the leader of the 300 Spartans. While the Greeks lost this battle, they were able to expel the Persian invaders in the following year."
