s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Cyril_Davies,Cyril Davies,,1932-01-23,1964-01-07,http://www.wikidata.org/entity/Q563395,"Cyril Davies (23 January 1932 – 7 January 1964) was an English blues musician, and one of the first blues harmonica players in England."
http://dbpedia.org/resource/Jack_Bruce,Jack Bruce,http://commons.wikimedia.org/wiki/Special:FilePath/JackBruceDutchTV1968.jpg?width=300,1943-05-14,2014-10-25,http://www.wikidata.org/entity/Q313683,"John Symon Asher Bruce (14 May 1943 – 25 October 2014) was a Scottish bassist, singer-songwriter, musician and composer. He gained popularity as the primary lead vocalist and ‍bassist ‍of British rock band Cream. After the group disbanded in 1968, he pursued a solo career and also played with several bands. In the early 1960s Bruce joined the Graham Bond Organisation (GBO), where he met his future bandmate Ginger Baker. After leaving the band, he joined with John Mayall & the Bluesbreakers, where he met Eric Clapton, who also became his future bandmate. His time with the band was brief. In 1966, he formed Cream with lead guitarist Clapton and drummer Baker; he co-wrote many of their songs (including ""Sunshine of Your Love"", ""White Room"" and ""I Feel Free"") with poet/lyricist Pete Brown. After the group disbanded in the late 1960s he began recording solo albums. His first solo album, Songs for a Tailor, released in 1969, was a worldwide hit. Bruce formed his own band to perform the material live, and subsequently formed a blues-rock band West, Bruce and Laing in 1972, with ex- Mountain guitarist Leslie West and ex- Mountain drummer Corky Laing. His solo career spanned several decades. From the 1970s to the 1990s he played with several bands as a touring member. He reunited with Cream in 2005 for concerts at the Royal Albert Hall and at Madison Square Garden in New York. Bruce is considered to be one of the most important and influential ‍bassists ‍of all time. ‍Rolling Stone magazine readers ranked him number eight on their list of ""10 ‍Greatest ‍Bassists ‍Of All Time"". He was inducted in the Rock and Roll Hall of Fame in 1993, and was awarded the Grammy Lifetime Achievement Award in 2006, both as a member of Cream."
http://dbpedia.org/resource/John_E._McLaughlin,John E. McLaughlin,"http://commons.wikimedia.org/wiki/Special:FilePath/John_Edward_McLaughlin_speaking_on_May_28,_2004.jpg?width=300",1942-06-15,,http://www.wikidata.org/entity/Q224481,"John Edward McLaughlin (born June 15, 1942) is an American intelligence official who served as Deputy Director of Central Intelligence and briefly as acting Director of Central Intelligence. He currently serves as a Senior Fellow and Distinguished Practitioner-in-Residence at the Philip Merrill Center for Strategic Studies at the Paul H. Nitze School of Advanced International Studies (SAIS) of the Johns Hopkins University."
http://dbpedia.org/resource/Ginger_Baker,Ginger Baker,http://commons.wikimedia.org/wiki/Special:FilePath/Ginger_Baker.jpg?width=300,1939-08-19,2019-10-06,http://www.wikidata.org/entity/Q122232,"Peter Edward ""Ginger"" Baker (19 August 1939 – 6 October 2019) was an English drummer. His work in the 1960s and 1970s earned him the reputation of ""rock's first superstar drummer"", for a style that melded jazz and African rhythms and pioneered both jazz fusion and world music. Baker gained early fame as a member of Blues Incorporated and the Graham Bond Organisation, both times alongside bassist Jack Bruce, with whom Baker would often clash. In 1966, Baker and Bruce joined guitarist Eric Clapton to form Cream, which achieved worldwide success but lasted only until 1968, in part due to Baker's and Bruce's volatile relationship. After working with Clapton in the short-lived band Blind Faith and leading Ginger Baker's Air Force, Baker spent several years in the 1970s living and recording in Africa, often with Fela Kuti, in pursuit of his long-time interest in African music. Among Baker's other collaborations are his work with Gary Moore, Masters of Reality, Public Image Ltd, Hawkwind, Atomic Rooster, Bill Laswell, jazz bassist Charlie Haden, jazz guitarist Bill Frisell and Ginger Baker's Energy. Baker's drumming is regarded for its style, showmanship, and use of two bass drums instead of the conventional one. In his early days, he performed lengthy drum solos, most notably in the Cream song ""Toad"", one of the earliest recorded examples in rock music. Baker was an inductee of the Rock and Roll Hall of Fame as a member of Cream in 1993, of the Modern Drummer Hall of Fame in 2008, and of the Classic Drummer Hall of Fame in 2016. Baker was noted for his eccentric, often self-destructive lifestyle, and he struggled with heroin addiction for many years. He was married four times and fathered three children."
http://dbpedia.org/resource/Jon_Lord,Jon Lord,http://commons.wikimedia.org/wiki/Special:FilePath/Jon_Lord_(1976).jpg?width=300,1941-06-09,2012-07-16,http://www.wikidata.org/entity/Q192114,"John Douglas Lord (9 June 1941 – 16 July 2012) was an English orchestral and rock composer, pianist, and Hammond organ player known for his pioneering work in fusing rock with classical or baroque forms, especially with the British rock band Deep Purple. He also spent time in the bands Whitesnake, Paice Ashton Lord, The Artwoods, The Flower Pot Men and Santa Barbara Machine Head. In 1968, Lord co-founded Deep Purple, a hard rock band of which he was regarded as the leader in its early years. Together with the other members, he collaborated on most of his band's most popular songs. Lord's distinctive organ playing during Deep Purple's hard rock period was essential to the band's signature heavy sound and contributed to the early development of heavy metal. He and drummer Ian Paice were the only continuous presence in the band between 1968 and 1976, and also from when it was re-established, in 1984, until Lord's retirement in 2002. On 11 November 2010, he was inducted as an Honorary Fellow of Stevenson College in Edinburgh, Scotland. On 15 July 2011, he was awarded an honorary Doctor of Music degree at De Montfort Hall by the University of Leicester. Lord was posthumously inducted into the Rock and Roll Hall of Fame on 8 April 2016 as a member of Deep Purple."
http://dbpedia.org/resource/Thomas_John_Barnardo,Thomas John Barnardo,http://commons.wikimedia.org/wiki/Special:FilePath/Drbarnardo.jpg?width=300,1845-07-04,1905-09-19,http://www.wikidata.org/entity/Q692235,"Thomas John Barnardo (4 July 1845 – 19 September 1905) was an Irish-born philanthropist and founder and director of homes for poor and deprived children. From the foundation of the first Barnardo's home in 1867 to the date of Barnardo's death, nearly 60,000 children had been taken in. Although Barnardo never finished his studies at the London Hospital, he used the title of 'doctor' and later secured a licentiate."
http://dbpedia.org/resource/Charles_I_of_England,Charles I of England,http://commons.wikimedia.org/wiki/Special:FilePath/King_Charles_I_after_original_by_van_Dyck.jpg?width=300,1600-11-19,1649-01-30,http://www.wikidata.org/entity/Q81506,"Charles I (19 November 1600 – 30 January 1649) was King of England, Scotland, and Ireland from 27 March 1625 until his execution in 1649. He was born into the House of Stuart as the second son of King James VI of Scotland, but after his father inherited the English throne in 1603, he moved to England, where he spent much of the rest of his life. He became heir apparent to the kingdoms of England, Scotland, and Ireland in 1612 upon the death of his elder brother, Henry Frederick, Prince of Wales. An unsuccessful and unpopular attempt to marry him to the Spanish Habsburg princess Maria Anna culminated in an eight-month visit to Spain in 1623 that demonstrated the futility of the marriage negotiation. Two years later, he married the Bourbon princess Henrietta Maria of France. After his 1625 succession, Charles quarrelled with the English Parliament, which sought to curb his royal prerogative. He believed in the divine right of kings, and was determined to govern according to his own conscience. Many of his subjects opposed his policies, in particular the levying of taxes without parliamentary consent, and perceived his actions as those of a tyrannical absolute monarch. His religious policies, coupled with his marriage to a Roman Catholic, generated antipathy and mistrust from Reformed religious groups such as the English Puritans and Scottish Covenanters, who thought his views too Catholic. He supported high church Anglican ecclesiastics and failed to aid continental Protestant forces successfully during the Thirty Years' War. His attempts to force the Church of Scotland to adopt high Anglican practices led to the Bishops' Wars, strengthened the position of the English and Scottish parliaments, and helped precipitate his own downfall. From 1642, Charles fought the armies of the English and Scottish parliaments in the English Civil War. After his defeat in 1645 at the hands of the Parliamentarian New Model Army, he fled north from his base at Oxford. Charles surrendered to a Scottish force and after lengthy negotiations between the English and Scottish parliaments he was handed over to the Long Parliament in London. Charles refused to accept his captors' demands for a constitutional monarchy, and temporarily escaped captivity in November 1647. Re-imprisoned on the Isle of Wight, he forged an alliance with Scotland, but by the end of 1648, the New Model Army had consolidated its control over England. Charles was tried, convicted, and executed for high treason in January 1649. The monarchy was abolished and the Commonwealth of England was established as a republic. The monarchy was restored to Charles's son Charles II in 1660."
http://dbpedia.org/resource/Don_Rendell,Don Rendell,,1926-03-04,2015-10-20,http://www.wikidata.org/entity/Q367804,"Donald Percy Rendell (4 March 1926 – 20 October 2015) was an English jazz musician and arranger. Mainly active as a tenor saxophonist, he also played soprano saxophone, flute, and clarinet."
http://dbpedia.org/resource/Graham_Bond,Graham Bond,http://commons.wikimedia.org/wiki/Special:FilePath/Graham_Bond.jpg?width=300,1937-10-28,1974-05-08,http://www.wikidata.org/entity/Q933013,"Graham John Clifton Bond (28 October 1937 – 8 May 1974) was an English rock/blues musician and vocalist, considered a founding father of the English rhythm and blues boom of the 1960s. Bond was an innovator, described as ""an important, under-appreciated figure of early British R&B"", along with Cyril Davies and Alexis Korner. Jack Bruce, John McLaughlin and Ginger Baker first achieved prominence in his group, the Graham Bond Organisation. Bond was voted Britain's New Jazz Star in 1961. He was an early user of the Hammond organ/Leslie speaker combination in British rhythm and blues – he ""split"" the Hammond for portability – and was the first rock artist to record using a Mellotron. As such he was a major influence upon later rock keyboardists: Deep Purple's Jon Lord said ""He taught me, hands on, most of what I know about the Hammond organ""."
http://dbpedia.org/resource/Dick_Heckstall-Smith,Dick Heckstall-Smith,http://commons.wikimedia.org/wiki/Special:FilePath/Dick_Heckstall-Smith.jpg?width=300,1934-09-26,2004-12-17,http://www.wikidata.org/entity/Q1209691,"Richard Malden Heckstall-Smith (26 September 1934 – 17 December 2004) was an English jazz and blues saxophonist. He played with some of the most influential English blues rock and jazz fusion bands of the 1960s and 1970s. He is known for primarily playing tenor soprano and baritone saxophones, as well as piano, clarinet and alto saxophone."
