s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Marlene_Dietrich,Marlene Dietrich,http://commons.wikimedia.org/wiki/Special:FilePath/Marlene_Dietrich_in_No_Highway_(1951)_(Cropped).png?width=300,1901-12-27,1992-05-06,http://www.wikidata.org/entity/Q4612,"Marie Magdalene ""Marlene"" Dietrich (/mɑːrˈleɪnə ˈdiːtrɪk/, German: [maʁˈleːnə ˈdiːtʁɪç]; 27 December 1901 – 6 May 1992) was a German-born American actress and singer whose career spanned from the 1910s to the 1980s. In 1920s Berlin, Dietrich performed on the stage and in silent films. Her performance as Lola-Lola in Josef von Sternberg's The Blue Angel (1930) brought her international acclaim and a contract with Paramount Pictures. She starred in many Hollywood films, including six iconic roles directed by Sternberg: Morocco (1930) (her only Academy Award nomination), Dishonored (1931), Shanghai Express and Blonde Venus (both 1932), The Scarlet Empress (1934) and The Devil Is a Woman (1935), Desire (1936) and Destry Rides Again (1939). She successfully traded on her glamorous persona and exotic looks, and became one of the era's highest-paid actresses. Throughout World War II she was a high-profile entertainer in the United States. Although she delivered notable performances in several post-war films, including Billy Wilder's A Foreign Affair (1948), Alfred Hitchcock's Stage Fright (1950), Billy Wilder's Witness for the Prosecution (1957), Orson Welles's Touch of Evil (1958) and Stanley Kramer's Judgment at Nuremberg (1961), she spent most of the 1950s to the 1970s touring the world as a marquee live-show performer. Dietrich was known for her humanitarian efforts during World War II, housing German and French exiles, providing financial support and even advocating their American citizenship. For her work on improving morale on the front lines during the war, she received several honors from the United States, France, Belgium and Israel. In 1999, the American Film Institute named Dietrich the ninth greatest female screen legend of classic Hollywood cinema."
http://dbpedia.org/resource/Czesław_Niemen,Czesław Niemen,http://commons.wikimedia.org/wiki/Special:FilePath/Czesław_Niemen.png?width=300,1939-02-16,2004-01-17,http://www.wikidata.org/entity/Q458213,"Czesław Niemen (Polish pronunciation: [t͡ʂɛswaf ɲemɛn]; February 16, 1939 – January 17, 2004), born Czesław Juliusz Wydrzycki, and often credited as just Niemen, was one of the most important and original Polish singer-songwriters and rock balladeers of the 20th century, singing mainly in Polish."
http://dbpedia.org/resource/Cyprian_Norwid,Cyprian Norwid,http://commons.wikimedia.org/wiki/Special:FilePath/Cyprian_Kamil_Norwid_foto.jpg?width=300,1821-09-24,1883-05-23,http://www.wikidata.org/entity/Q340122,"Cyprian Kamil Norwid, a.k.a. Cyprian Konstanty Norwid (Polish pronunciation: [ˈt͡sɨprjan ˈnɔrvid]; 24 September 1821 – 23 May 1883), was a nationally esteemed Polish poet, dramatist, painter, and sculptor. He was born in the Masovian village of Laskowo-Głuchy near Warsaw. One of his maternal ancestors was the Polish King John III Sobieski. Norwid is regarded as one of the second generation of romantics. He wrote many well-known poems including Fortepian Szopena (""Chopin's Piano""), Moja piosnka [II] (""My Song [II]"") and Bema pamięci żałobny-rapsod (A Funeral Rhapsody in Memory of General Bem). Norwid led a tragic and often poverty-stricken life (once he had to live in a cemetery crypt). He experienced increasing health problems, unrequited love, harsh critical reviews, and increasing social isolation. He lived abroad most of his life, especially in London and, in Paris where he died. Norwid's original and non-conformist style was not appreciated in his lifetime and partially due to this fact, he was excluded from high society. His work was only rediscovered and appreciated by the Young Poland art movement of the late nineteenth and early twentieth century. He is now considered one of the four most important Polish Romantic poets. Other literary historians, however, consider this an oversimplification, and regard his style to be more characteristic of classicism and parnassianism."
http://dbpedia.org/resource/John_E._McLaughlin,John E. McLaughlin,"http://commons.wikimedia.org/wiki/Special:FilePath/John_Edward_McLaughlin_speaking_on_May_28,_2004.jpg?width=300",1942-06-15,,http://www.wikidata.org/entity/Q224481,"John Edward McLaughlin (born June 15, 1942) is an American intelligence official who served as Deputy Director of Central Intelligence and briefly as acting Director of Central Intelligence. He currently serves as a Senior Fellow and Distinguished Practitioner-in-Residence at the Philip Merrill Center for Strategic Studies at the Paul H. Nitze School of Advanced International Studies (SAIS) of the Johns Hopkins University."
http://dbpedia.org/resource/Charles_Mingus,Charles Mingus,http://commons.wikimedia.org/wiki/Special:FilePath/Charles_Mingus_1976_cropped.jpg?width=300,1922-04-22,1979-01-05,http://www.wikidata.org/entity/Q107432,"Charles Mingus Jr. (April 22, 1922 – January 5, 1979) was an American jazz upright bassist, pianist, composer, bandleader, and author. A major proponent of collective improvisation, he is considered to be one of the greatest jazz musicians and composers in history, with a career spanning three decades and collaborations with other jazz musicians such as Louis Armstrong, Duke Ellington, Charlie Parker, Dizzy Gillespie, and Herbie Hancock. Mingus' compositions continue to be played by contemporary musicians ranging from the repertory bands Mingus Big Band, Mingus Dynasty, and Mingus Orchestra, to the high school students who play the charts and compete in the Charles Mingus High School Competition. In 1993, the Library of Congress acquired Mingus' collected papers—including scores, sound recordings, correspondence and photos—in what they described as ""the most important acquisition of a manuscript collection relating to jazz in the Library's history""."
http://dbpedia.org/resource/Jack_Bruce,Jack Bruce,http://commons.wikimedia.org/wiki/Special:FilePath/JackBruceDutchTV1968.jpg?width=300,1943-05-14,2014-10-25,http://www.wikidata.org/entity/Q313683,"John Symon Asher Bruce (14 May 1943 – 25 October 2014) was a Scottish bassist, singer-songwriter, musician and composer. He gained popularity as the primary lead vocalist and ‍bassist ‍of British rock band Cream. After the group disbanded in 1968, he pursued a solo career and also played with several bands. In the early 1960s Bruce joined the Graham Bond Organisation (GBO), where he met his future bandmate Ginger Baker. After leaving the band, he joined with John Mayall & the Bluesbreakers, where he met Eric Clapton, who also became his future bandmate. His time with the band was brief. In 1966, he formed Cream with lead guitarist Clapton and drummer Baker; he co-wrote many of their songs (including ""Sunshine of Your Love"", ""White Room"" and ""I Feel Free"") with poet/lyricist Pete Brown. After the group disbanded in the late 1960s he began recording solo albums. His first solo album, Songs for a Tailor, released in 1969, was a worldwide hit. Bruce formed his own band to perform the material live, and subsequently formed a blues-rock band West, Bruce and Laing in 1972, with ex- Mountain guitarist Leslie West and ex- Mountain drummer Corky Laing. His solo career spanned several decades. From the 1970s to the 1990s he played with several bands as a touring member. He reunited with Cream in 2005 for concerts at the Royal Albert Hall and at Madison Square Garden in New York. Bruce is considered to be one of the most important and influential ‍bassists ‍of all time. ‍Rolling Stone magazine readers ranked him number eight on their list of ""10 ‍Greatest ‍Bassists ‍Of All Time"". He was inducted in the Rock and Roll Hall of Fame in 1993, and was awarded the Grammy Lifetime Achievement Award in 2006, both as a member of Cream."
http://dbpedia.org/resource/Andrzej_Piaseczny,Andrzej Piaseczny,http://commons.wikimedia.org/wiki/Special:FilePath/Andrzej_Piaseczny_aka_Piasek_(2018).jpg?width=300,1971-01-06,,http://www.wikidata.org/entity/Q515408,"Andrzej Tomasz Piaseczny (born Pionki, 6 January 1971) more commonly known as Piasek, is a Polish singer, songwriter, actor, and television personality. Former Mafia singer, Member of the Phonographic Academy of ZPAV. In the years 1997–2010 he performed in the TV series Złotopolscy, where he played the singer Kacper ""Górniak"" Złotopolski. His solo career began in 1998. In the same year he performed in a duet with Natalia Kukulska, with whom he recorded the song ""You Are Near Me"", and also released a solo single ""I Know My Way"", used in the soundtrack to the movie The Magic Sword – Camelot Legend. Piasek represented Poland in the Eurovision Song Contest 2001 with his up-tempo dance song ""2 Long"". Since 2008, the artist has collaborated with Seweryn Krajewski."
http://dbpedia.org/resource/Jan_Hammer,Jan Hammer,http://commons.wikimedia.org/wiki/Special:FilePath/Jan_Hammer_2_-_1977.jpg?width=300,1948-04-17,,http://www.wikidata.org/entity/Q366671,"Jan Hammer (Czech pronunciation: [ˈjan ˈɦamɛr]) (born 17 April 1948) is a Czech-American musician, composer, and record producer. He first gained his most visible audience while playing keyboards with the Mahavishnu Orchestra during the early 1970s, as well as his film scores for television and film including ""Miami Vice Theme"" and ""Crockett's Theme"", from the 1980s television program Miami Vice. He has continued to work as both a musical performer and producer. Hammer has collaborated with some of the era's most influential jazz and rock musicians such as John McLaughlin, Jeff Beck, Billy Cobham, Al Di Meola, Mick Jagger, Carlos Santana, Stanley Clarke, Tommy Bolin, Neal Schon, Steve Lukather, and Elvin Jones. He has composed and produced at least 14 original motion picture soundtracks, the music for 90 episodes of Miami Vice and 20 episodes of the television series Chancer. His compositions have won him several Grammy Awards."
http://dbpedia.org/resource/James_Brown,James Brown,http://commons.wikimedia.org/wiki/Special:FilePath/James_Brown_Live_Hamburg_1973_1702730029.jpg?width=300,1933-05-03,2006-12-25,http://www.wikidata.org/entity/Q5950,"James Joseph Brown (May 3, 1933 – December 25, 2006) was an American singer, dancer, musician, record producer and bandleader. The central progenitor of funk music and a major figure of 20th century music, he is often referred to by the honorific nicknames ""the Hardest Working Man in Show Business"", ""Godfather of Soul"", ""Mr. Dynamite"", and ""Soul Brother No. 1"". In a career that lasted more than 50 years, he influenced the development of several music genres. Brown was one of the first 10 inductees into the Rock and Roll Hall of Fame at its inaugural induction in New York on January 23, 1986. Brown began his career as a gospel singer in Toccoa, Georgia. He first came to national public attention in the mid-1950s as the lead singer of the Famous Flames, a rhythm and blues vocal group founded by Bobby Byrd. With the hit ballads ""Please, Please, Please"" and ""Try Me"", Brown built a reputation as a dynamic live performer with the Famous Flames and his backing band, sometimes known as the James Brown Band or the James Brown Orchestra. His success peaked in the 1960s with the live album Live at the Apollo and hit singles such as ""Papa's Got a Brand New Bag"", ""I Got You (I Feel Good)"" and ""It's a Man's Man's Man's World"". During the late 1960s, Brown moved from a continuum of blues and gospel-based forms and styles to a profoundly ""Africanized"" approach to music-making, emphasizing stripped-down interlocking rhythms that influenced the development of funk music. By the early 1970s, Brown had fully established the funk sound after the formation of the J.B.s with records such as ""Get Up (I Feel Like Being a) Sex Machine"" and ""The Payback"". He also became noted for songs of social commentary, including the 1968 hit ""Say It Loud – I'm Black and I'm Proud"". Brown continued to perform and record until his death from pneumonia in 2006. Brown recorded 17 singles that reached No. 1 on the Billboard R&B charts. He also holds the record for the most singles listed on the Billboard Hot 100 chart that did not reach No. 1. Brown was posthumously inducted into the first class of the Rhythm & Blues Music Hall of Fame in 2013 as an artist and then in 2017 as a songwriter. He also received honors from several other institutions, including inductions into the Black Music & Entertainment Walk of Fame, and the Songwriters Hall of Fame. In Joel Whitburn's analysis of the Billboard R&B charts from 1942 to 2010, Brown is ranked No. 1 in The Top 500 Artists. He is ranked seventh on Rolling Stone's list of the 100 Greatest Artists of All Time."
http://dbpedia.org/resource/Keyboard_instrument,Keyboard instrument,http://commons.wikimedia.org/wiki/Special:FilePath/D274.jpg?width=300,,,http://www.wikidata.org/entity/Q52954,"A keyboard instrument is a musical instrument played using a keyboard, a row of levers which are pressed by the fingers. The most common of these are the piano, organ, and various electronic keyboards, including synthesizers and digital pianos. Other keyboard instruments include celestas, which are struck idiophones operated by a keyboard, and carillons, which are usually housed in bell towers or belfries of churches or municipal buildings. Today, the term keyboard often refers to keyboard-style synthesizers. Under the fingers of a sensitive performer, the keyboard may also be used to control dynamics, phrasing, shading, articulation, and other elements of expression—depending on the design and inherent capabilities of the instrument. Another important use of the word keyboard is in historical musicology, where it means an instrument whose identity cannot be firmly established. Particularly in the 18th century, the harpsichord, the clavichord, and the early piano competed, and the same piece might be played on more than one. Hence, in a phrase such as ""Mozart excelled as a keyboard player,"" the word keyboard is typically all-inclusive. The term keyboard classifies instruments based on how the performer plays the instrument, and not on how the sound is produced. Categories of keyboard instruments include the following families (of which this is only a partial list): 
* aerophones (pipe organ, harmonium, accordion); 
* idiophones (celesta, carillon); 
* chordophones: 
* plucked string instruments (harpsichord, spinet); 
* bowed string instruments (hurdy-gurdy, bowed clavier); 
* struck string instruments (clavichord, piano); 
* electrophones (electric and electronic organs, synthesizers, mellotron)."
