s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Rashad_Vaughn,Rashad Vaughn,http://commons.wikimedia.org/wiki/Special:FilePath/Rashad_Vaughn_2017.jpg?width=300,1996-08-16,,http://www.wikidata.org/entity/Q19973718,"Rashad DeAndre Vaughn (born August 16, 1996) is an American professional basketball player for the Cleveland Charge of the NBA G League. He played college basketball for the UNLV Runnin' Rebels."
http://dbpedia.org/resource/Greg_Monroe,Greg Monroe,http://commons.wikimedia.org/wiki/Special:FilePath/Greg_Monroe_vs_Wizards_2014.jpg?width=300,1990-06-04,,http://www.wikidata.org/entity/Q611372,"Gregory Keith Monroe Jr. (born June 4, 1990) is an American professional basketball player who last played for the Minnesota Timberwolves of the National Basketball Association (NBA). In his freshman season at Georgetown University, Monroe was named Big East Rookie of the Year. He was drafted by the Detroit Pistons in the 2010 NBA draft with the seventh overall pick and became the last Pistons player to wear the number 10 jersey, as the Pistons retired the number for Dennis Rodman in 2011."
http://dbpedia.org/resource/Bucky_Pizzarelli,Bucky Pizzarelli,http://commons.wikimedia.org/wiki/Special:FilePath/Bucky_Pizzarelli_(14925973538)_(cropped).jpg?width=300,1926-01-09,2020-04-01,http://www.wikidata.org/entity/Q1000366,"John Paul ""Bucky"" Pizzarelli (January 9, 1926 – April 1, 2020) was an American jazz guitarist. He was the father of jazz guitarist John Pizzarelli and double bassist Martin Pizzarelli. He worked for NBC as a staffman for Dick Cavett (1971) and ABC with Bobby Rosengarden in (1952). Musicians he collaborated with include Benny Goodman, George Barnes, Les Paul, Stéphane Grappelli, and Antônio Carlos Jobim. Pizzarelli cited as influences Django Reinhardt, Freddie Green, and George Van Eps."
http://dbpedia.org/resource/Vaughn_Monroe,Vaughn Monroe,http://commons.wikimedia.org/wiki/Special:FilePath/Vaughn_Monroe.jpg?width=300,1911-10-07,1973-05-21,http://www.wikidata.org/entity/Q528340,"Vaughn Wilton Monroe (October 7, 1911 – May 21, 1973) was an American baritone singer, trumpeter, big band leader, actor, and businessman, who was most popular in the 1940s and 1950s. He has two stars on the Hollywood Walk of Fame, one for recording and another for radio performance."
http://dbpedia.org/resource/Neil_Sedaka,Neil Sedaka,http://commons.wikimedia.org/wiki/Special:FilePath/Neil_Sedaka_-_Royal_Albert_Hall_-_Monday_18th_September_2017_SedakaRAH180917-4_(37448314971)_(cropped).jpg?width=300,1939-03-13,,http://www.wikidata.org/entity/Q312743,"Neil Sedaka (/səˈdækə/; born March 13, 1939) is an American singer-songwriter and pianist. Since his music career began in 1957, he has sold millions of records worldwide and has written or co-written over 500 songs for himself and other artists, collaborating mostly with lyricists Howard ""Howie"" Greenfield and Phil Cody. After a short-lived tenure as a founding member of the doo-wop group the Tokens, Sedaka achieved a string of hit singles over the late 1950s and early 1960s, including ""Oh! Carol"" (1959), ""Calendar Girl"" (1960), ""Happy Birthday Sweet Sixteen"" (1961) and ""Breaking Up Is Hard to Do"" (1962). His popularity declined by the mid-1960s, but was revived in the mid-1970s, solidified by the 1975 US Billboard Hot 100 number ones ""Laughter in the Rain"" and ""Bad Blood"". Sedaka maintained a successful career as a songwriter, penning hits for other artists including ""Stupid Cupid"" (Connie Francis), ""(Is This the Way to) Amarillo"" (Tony Christie) and ""Love Will Keep Us Together"" (Captain & Tennille). He was inducted into the Songwriters Hall of Fame in 1983 and continues to perform, mounting mini-concerts on social media during the COVID-19 pandemic."
http://dbpedia.org/resource/Marian_Shields_Robinson,Marian Shields Robinson,http://commons.wikimedia.org/wiki/Special:FilePath/First_Family_2013_Inauguration_Day_portrait_Miarian.jpg?width=300,1937-07-29,,http://www.wikidata.org/entity/Q6761976,"Marian Lois Robinson (née Shields; born July 29, 1937) is the mother of Michelle Obama, former First Lady of the United States, and Craig Robinson, a basketball executive. She is also the mother-in-law of 44th U.S. President Barack Obama."
http://dbpedia.org/resource/Jeannette_Piccard,Jeannette Piccard,http://commons.wikimedia.org/wiki/Special:FilePath/Jeannette_Piccard_1934.jpg?width=300,1895-01-05,1981-05-17,http://www.wikidata.org/entity/Q6172302,"Jeannette Ridlon Piccard (/dʒəˈnɛt pɪˈkɑːr/ jə-NET pih-KAR; January 5, 1895 – May 17, 1981) was an American high-altitude balloonist, and in later life an Episcopal priest. She held the women's altitude record for nearly three decades, and according to several contemporaneous accounts was regarded as the first woman in space. Piccard was the first licensed female balloon pilot in the U.S., and the first woman to fly to the stratosphere. Accompanied by her husband, Jean—a member of the Piccard family of balloonists and the twin brother of Auguste Piccard—she reached a height of 10.9 miles (17.5 km) during a record-breaking flight over Lake Erie on October 23, 1934, retaining control of the balloon for the entire flight. After her husband's death in 1963, she worked as a consultant to the director of NASA's Johnson Space Center for several years, talking to the public about NASA's work, and was posthumously inducted into the International Space Hall of Fame in 1998. From the late 1960s onwards, Piccard returned to her childhood interest in religion. She was ordained a deacon of the Episcopal Church in 1971, and on July 29, 1974, became one of the Philadelphia Eleven, the first women to be ordained priests—though the ordinations were regarded as irregular, performed by bishops who had retired or resigned. Piccard was the first of the women to be ordained that day, because at 79 she was the oldest, and because she was fulfilling an ambition she had had since she was 11 years old. When asked by Bishop John Allin, the head of the church, not to proceed with the ceremony, she is said to have told him, ""Sonny, I'm old enough to have changed your nappies."" In September 1976, the church voted to allow women into the priesthood, and Piccard served as a priest in Saint Paul, Minnesota, until she died at the age of 86. One of her granddaughters, Kathryn Piccard, also an Episcopal priest, said of her: ""She wanted to expand the idea of what a respectable lady could do. She had the image of the street-wise old lady."""
http://dbpedia.org/resource/Christina_Aguilera,Christina Aguilera,"http://commons.wikimedia.org/wiki/Special:FilePath/Christina_Aguilera_for_Allure,_November_2022.png?width=300",1980-12-18,,http://www.wikidata.org/entity/Q41594,"Christina María Aguilera (/æɡɪˈlɛərə/; Spanish: [aɣiˈleɾa]; born December 18, 1980) is an American singer, songwriter, actress, and television personality. Known for her four-octave vocal range and ability to sustain high notes, she has been referred to as the ""Voice of a Generation"". Aguilera rose to stardom with her eponymous debut album, for which she is credited with influencing the revival of teen pop during the late 1990s and early 2000s. Her works, which incorporate feminism, sexuality, and domestic violence, have generated both critical praise and controversy, for which she is often cited as an influence by other artists. After appearing in television programs, Aguilera signed with RCA Records in 1998. Her debut album spawned three Billboard Hot 100 number-one singles — ""Genie in a Bottle"", ""What a Girl Wants"" and ""Come On Over Baby (All I Want Is You)"" — and earned her the Grammy Award for Best New Artist. Established as a bubblegum pop artist, she released her first Spanish record, Mi Reflejo (2000), which topped the Billboard Top Latin Albums for nineteen consecutive weeks. Aguilera assumed artistic control of her fourth studio album Stripped (2002). In the music video for its song ""Dirrty"", she sparked controversy for exploring her sexuality, leading to the departure of her teen idol image. However, further singles ""Beautiful"", ""Fighter"" and ""Can't Hold Us Down"" became top-ten singles in many countries, and she was named the most successful female artist of 2003. Her fifth album, Back to Basics (2006), was met with favorable reviews and became the second of her career to debut atop of the Billboard 200. Its singles ""Ain't No Other Man"" and ""Hurt"" reached the top-ten positions in most countries. In 2010, Aguilera starred in Burlesque and contributed to its soundtrack. In subsequent years, she featured on the successful singles ""Feel This Moment"", ""Say Something"", and ""Moves Like Jagger"". The latter reached number one on the Billboard Hot 100 making Aguilera one of the few artists to reach the top spot over three decades. Outside of her music, she was named a spokesperson for the World Food Program (WFP), served as a coach on reality competition show The Voice (2011–2016), and acted in the drama series Nashville (2015). In 2019, she headlined Christina Aguilera: The Xperience, her first residency show at the Planet Hollywood Las Vegas. Aguilera is considered a pop culture icon and is generally described as a triple threat entertainer. With estimated sales over 90 million records, she is recognized as one of the world's best-selling music artists. In 2009, she was classified as the twentieth most successful artist of the 2000s by Billboard. Throughout her career, she has accumulated numerous awards and accolades, including five Grammy Awards, two Latin Grammy Award, two MTV Video Music Awards (VMA), one Billboard Music Awards, one Guinness World Record, a star on the Hollywood Walk of Fame, and was named a Disney Legend. Aguilera is regarded as one of the most influential Latin artists in the entertainment industry; in 2013, Time listed her among the 100 most influential people in the world, and was ranked as the eighth greatest woman in music by VH1. Furthermore, she has been deemed one of the greatest singers in contemporary pop music, ranked among the greatest of all time by magazines such as Rolling Stone and Consequence of Sound."
http://dbpedia.org/resource/Carl_Linnaeus,Carl Linnaeus,http://commons.wikimedia.org/wiki/Special:FilePath/Linne_autograph.png.svg?width=300,1707-05-23,1778-01-10,http://www.wikidata.org/entity/Q1043,"Carl Linnaeus (/lɪˈniːəs, lɪˈneɪəs/; 23 May 1707 – 10 January 1778), also known after his ennoblement in 1761 as Carl von Linné (Swedish pronunciation: [ˈkɑːɭ fɔn lɪˈneː]), was a Swedish botanist, zoologist, taxonomist, and physician who formalised binomial nomenclature, the modern system of naming organisms. He is known as the ""father of modern taxonomy"". Many of his writings were in Latin; his name is rendered in Latin as Carolus Linnæus and, after his 1761 ennoblement, as Carolus a Linné. Linnaeus was born in Råshult, the countryside of Småland, in southern Sweden. He received most of his higher education at Uppsala University and began giving lectures in botany there in 1730. He lived abroad between 1735 and 1738, where he studied and also published the first edition of his Systema Naturae in the Netherlands. He then returned to Sweden where he became professor of medicine and botany at Uppsala. In the 1740s, he was sent on several journeys through Sweden to find and classify plants and animals. In the 1750s and 1760s, he continued to collect and classify animals, plants, and minerals, while publishing several volumes. He was one of the most acclaimed scientists in Europe at the time of his death. Philosopher Jean-Jacques Rousseau sent him the message: ""Tell him I know no greater man on earth."" Johann Wolfgang von Goethe wrote: ""With the exception of Shakespeare and Spinoza, I know no one among the no longer living who has influenced me more strongly."" Swedish author August Strindberg wrote: ""Linnaeus was in reality a poet who happened to become a naturalist."" Linnaeus has been called Princeps botanicorum (Prince of Botanists) and ""The Pliny of the North"". He is also considered one of the founders of modern ecology. In botany and zoology, the abbreviation L. is used to indicate Linnaeus as the authority for a species' name. In older publications, the abbreviation ""Linn."" is found. Linnaeus's remains constitute the type specimen for the species Homo sapiens following the International Code of Zoological Nomenclature, since the sole specimen that he is known to have examined was himself."
http://dbpedia.org/resource/Ziggy_Marley,Ziggy Marley,http://commons.wikimedia.org/wiki/Special:FilePath/Ziggy_Marley_Guilfest_2011.jpg?width=300,1968-10-17,,http://www.wikidata.org/entity/Q199418,"David Nesta ""Ziggy"" Marley (born 17 October 1968) is a Jamaican singer, songwriter, musician, actor and philanthropist. He is the son of reggae icon Bob Marley and Rita Marley. He led the family band Ziggy Marley and the Melody Makers until 2002, with whom he released eight studio albums. After the disbandment, Ziggy launched a successful solo career by having released eight solo studio albums on his own record company, Tuff Gong Worldwide. Ziggy continues his father’s heritage to record and self-release all of his music. Marley is an eight-time Grammy Award winner and a Daytime Emmy Award recipient."
