s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Alisa_Kozhikina,Alisa Kozhikina,http://commons.wikimedia.org/wiki/Special:FilePath/Алиса_Кожикина._Детская_Партийная_зона_МУЗ-ТВ_(2018.09.09).jpg?width=300,2003-06-22,,http://www.wikidata.org/entity/Q18126952,"Alisa Alekseyevna Kozhikina (Russian: Алиса Алексеевна Кожикина, born 22 June 2003) is a Russian singer. In 2014, she became the first person to win The Voice Kids Russia. Later that year she represented Russia at the Junior Eurovision Song Contest 2014 in Malta with her song ""Dreamer."""
http://dbpedia.org/resource/Alisa_Freindlich,Alisa Freindlich,http://commons.wikimedia.org/wiki/Special:FilePath/Alisa_Freyndlich.jpg?width=300,1934-12-08,,http://www.wikidata.org/entity/Q271630,"Alisa Brunovna Freindlich (Russian: Алиса Бруновна Фрейндлих, born 8 December 1934 in Leningrad, Soviet Union) is a Soviet and Russian actress. People's Artist of the USSR (1981). Since 1983, Freindlich has been a leading actress of the Bolshoi Drama Theater in Saint Petersburg, Russia."
http://dbpedia.org/resource/Bruno_Freindlich,Bruno Freindlich,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno_Freindlich.jpg?width=300,1909-10-10,2002-07-09,http://www.wikidata.org/entity/Q442973,Bruno Arturovich Freindlich (Russian: Бруно Артурович Фрейндлих; 10 October 1909 – 9 July 2002) was a Soviet and Russian actor. People's Artist of the USSR (1974). His daughter Alisa Freindlich is also a notable actress.
http://dbpedia.org/resource/Igor_Vladimirov,Igor Vladimirov,http://commons.wikimedia.org/wiki/Special:FilePath/Igor_Vladimirov_Russian_postcard_cr.jpg?width=300,1919-01-01,1999-03-20,http://www.wikidata.org/entity/Q4113106,"Igor Petrovich Vladimirov (Russian: И́горь Петро́вич Влади́миров; 1 January 1919, Yekaterinoslav – 20 March 1999, Saint Petersburg) was a Soviet film and theater actor, theater and film director, and teacher. People's Artist of the USSR (1978). From 1960 until his death in 1999 he was the Principal Director of the Lensovet Theatre in Leningrad."
http://dbpedia.org/resource/Georgy_Tovstonogov,Georgy Tovstonogov,http://commons.wikimedia.org/wiki/Special:FilePath/Georgy_Tovstonogov.jpg?width=300,1915-09-28,1989-05-23,http://www.wikidata.org/entity/Q862244,"Georgy Aleksandrovich Tovstonogov (Russian: Георгий Александрович Товстоногов, 28 September [O.S. 15 September] 1915 – 23 May 1989) was a Russian-Georgian theatre director. He was the leader of the Gorky Bolshoi Drama Theater which was renamed after him in 1992."
http://dbpedia.org/resource/Eldar_Ryazanov,Eldar Ryazanov,http://commons.wikimedia.org/wiki/Special:FilePath/Eldar_Ryazanov.jpg?width=300,1927-11-18,2015-11-30,http://www.wikidata.org/entity/Q381944,"Eldar Aleksandrovich Ryazanov (Russian: Эльдар Александрович Рязанов; 18 November 1927 – 30 November 2015) was a Soviet and Russian film director, screenwriter, poet, actor and pedagogue whose popular comedies, satirizing the daily life of the Soviet Union and Russia, are celebrated throughout the former Soviet Union and former Warsaw Pact countries."
http://dbpedia.org/resource/Andrei_Tarkovsky,Andrei Tarkovsky,http://commons.wikimedia.org/wiki/Special:FilePath/Andreï_Tarkovski.jpg?width=300,1932-04-04,1986-12-29,http://www.wikidata.org/entity/Q853,"Andrei Arsenyevich Tarkovsky (Russian: Андрей Арсеньевич Тарковский, IPA: [ɐnˈdrʲej ɐrˈsʲenʲjɪvʲɪtɕ tɐrˈkofskʲɪj]; 4 April 1932 – 29 December 1986) was a Soviet filmmaker. Widely considered one of the greatest and most influential filmmakers of all time, his films explore spiritual and metaphysical themes, and are noted for their slow pacing and long takes, dreamlike visual imagery, and preoccupation with nature and memory. Tarkovsky studied film at Moscow's VGIK under filmmaker Mikhail Romm, and subsequently directed his first five features in the Soviet Union: Ivan's Childhood (1962), Andrei Rublev (1966), Solaris (1972), Mirror (1975), and Stalker (1979). A number of his films from this period are ranked among the best films ever made. After years of creative conflict with state film authorities, Tarkovsky left the country in 1979 and made his final two films abroad; Nostalghia (1983) and The Sacrifice (1986) were produced in Italy and Sweden respectively. In 1986, he also published a book about cinema and art entitled Sculpting in Time. He died of cancer later that year. There is still debate if the cancer was caused by the locations used during the filming of Stalker. Tarkovsky was the recipient of several awards at the Cannes Film Festival throughout his career (including the FIPRESCI prize, the Prize of the Ecumenical Jury, and the Grand Prix Spécial du Jury and winner of the Golden Lion award at the Venice Film Festival for his debut film Ivan's Childhood. In 1990, he was posthumously awarded the Soviet Union's prestigious Lenin Prize. Three of his films—Andrei Rublev, Mirror, and Stalker—featured in Sight & Sound's 2012 poll of the 100 greatest films of all time."
http://dbpedia.org/resource/Anne_of_Austria,Anne of Austria,http://commons.wikimedia.org/wiki/Special:FilePath/Peter_Paul_Rubens_-_Portrait_of_Anne_of_Austria_-_WGA20365.jpg?width=300,1601-09-22,1666-01-20,http://www.wikidata.org/entity/Q151209,"Anne of Austria (French: Anne d'Autriche, Spanish: Ana María Mauricia; 22 September 1601 – 20 January 1666) was an infanta of Spain who became Queen of France as the wife of King Louis XIII from their marriage in 1615 until Louis XIII died in 1643. She was also Queen of Navarre until that kingdom was annexed into the French crown in 1620. After her husband's death, Anne was regent to her son Louis XIV, during his minority, until 1651. During her regency, Cardinal Mazarin served as France's chief minister. Accounts of French court life of Anne's era emphasize her difficult marital relations with her husband, her closeness to her son, and her disapproval of her son's marital infidelity to her niece and daughter-in-law Maria Theresa."
http://dbpedia.org/resource/Vladimir_Putin,Vladimir Putin,http://commons.wikimedia.org/wiki/Special:FilePath/Vladimir_Putin_17-11-2021_(cropped).jpg?width=300,1952-10-07,,http://www.wikidata.org/entity/Q7747,"Vladimir Vladimirovich Putin (born 7 October 1952) is a Russian politician and former intelligence officer who has served as the president of Russia since 2012, having previously served between 2000 and 2008. He was the prime minister of Russia from 1999 to 2000 and again from 2008 to 2012, thus having served continuously as either president or prime minister from 1999 onwards. Putin worked as a KGB foreign intelligence officer for 16 years, rising to the rank of lieutenant colonel (podpolkovnik), before resigning in 1991 to begin a political career in Saint Petersburg. He moved to Moscow in 1996 to join the administration of president Boris Yeltsin. He briefly served as director of the Federal Security Service (FSB) and secretary of the Security Council, before being appointed as prime minister in August 1999. After the resignation of Yeltsin, Putin became acting president and, less than four months later, was elected outright to his first term as president. He was reelected in 2004. As he was constitutionally limited to two consecutive terms as president at the time, Putin served as prime minister again from 2008 to 2012 under Dmitry Medvedev. He returned to the presidency in 2012 in an election marred by allegations of fraud and protests and was reelected in 2018. In April 2021, following a referendum, he signed into law constitutional amendments including one that would allow him to run for reelection twice more, potentially extending his presidency to 2036. During Putin's first tenure as president, the Russian economy grew on average by seven percent per year, following economic reforms and a fivefold increase in the price of oil and gas. Putin also led Russia during a war against Chechen separatists, reestablishing federal control of the region. As prime minister under Medvedev, he oversaw a war against Georgia as well as military and police reform. During his third term as president, Russia annexed Crimea and sponsored a war in eastern Ukraine with several military incursions made, resulting in international sanctions and a financial crisis in Russia. He also ordered a military intervention in Syria against rebel and jihadist groups. During his fourth term as president, he presided over a military buildup on the border of Ukraine, and in February 2022, launched a large-scale invasion, leading to international condemnation and expanded sanctions. The International Criminal Court opened an investigation into war crimes in Ukraine. In September 2022, Putin announced a partial mobilisation and officially approved the forcible annexation of four Ukrainian oblasts into Russia, an act which is illegal under international law. Under Putin's leadership, Russia has undergone democratic backsliding and a shift to authoritarianism. His rule has been characterised by endemic corruption as well as numerous human rights violations, including the jailing and repression of political opponents, the intimidation and suppression of independent media in Russia, and a lack of free and fair elections. Putin's Russia has scored poorly on Transparency International's Corruption Perceptions Index, the Economist Intelligence Unit's Democracy Index, and Freedom House's Freedom in the World index. Putin is the second-longest currently serving European president after Alexander Lukashenko of Belarus."
http://dbpedia.org/resource/Konstantin_Stanislavski,Konstantin Stanislavski,"http://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv_Bild_183-18073-0003,_Konstantin_Sergejewitsch_Stanislawski.jpg?width=300",1863-01-17,1938-08-07,http://www.wikidata.org/entity/Q49484,"Konstantin Sergeyevich Stanislavski (né Alekseyev; Russian: Константин Сергеевич Станиславский; 17 January [O.S. 5 January] 1863 – 7 August 1938) was a seminal Soviet and Russian theatre practitioner. He was widely recognized as an outstanding character actor and the many productions that he directed garnered him a reputation as one of the leading theatre directors of his generation. His principal fame and influence, however, rests on his ""system"" of actor training, preparation, and rehearsal technique. Stanislavski (his stage name) performed and directed as an amateur until the age of 33, when he co-founded the world-famous Moscow Art Theatre (MAT) company with Vladimir Nemirovich-Danchenko, following a legendary 18-hour discussion. Its influential tours of Europe (1906) and the US (1923–24), and its landmark productions of The Seagull (1898) and Hamlet (1911–12), established his reputation and opened new possibilities for the art of the theatre. By means of the MAT, Stanislavski was instrumental in promoting the new Russian drama of his day—principally the work of Anton Chekhov, Maxim Gorky, and Mikhail Bulgakov—to audiences in Moscow and around the world; he also staged acclaimed productions of a wide range of classical Russian and European plays. He collaborated with the director and designer Edward Gordon Craig and was formative in the development of several other major practitioners, including Vsevolod Meyerhold (whom Stanislavski considered his ""sole heir in the theatre""), Yevgeny Vakhtangov, and Michael Chekhov. At the MAT's 30-year anniversary celebrations in 1928, a massive heart attack on-stage put an end to his acting career (though he waited until the curtain fell before seeking medical assistance). He continued to direct, teach, and write about acting until his death a few weeks before the publication of the first volume of his life's great work, the acting manual An Actor's Work (1938). He was awarded the Order of the Red Banner of Labour and the Order of Lenin and was the first to be granted the title of People's Artist of the USSR. Stanislavski wrote that ""there is nothing more tedious than an actor's biography"" and that ""actors should be banned from talking about themselves"". At the request of a US publisher, however, he reluctantly agreed to write his autobiography, My Life in Art (first published in English in 1924 and in a revised, Russian-language edition in 1926), though its account of his artistic development is not always accurate. Three English-language biographies have been published: David Magarshack's Stanislavsky: A Life (1950) ; Jean Benedetti's Stanislavski: His Life and Art (1988, revised and expanded 1999). and Nikolai M Gorchakov's ""Stanislavsky Directs"" (1954). An out-of-print English translation of Elena Poliakova's 1977 Russian biography of Stanislavski was also published in 1982."
