s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Lizzie_Borden,Lizzie Borden,http://commons.wikimedia.org/wiki/Special:FilePath/Lizzie_borden.jpg?width=300,1860-07-19,1927-06-01,http://www.wikidata.org/entity/Q240496,"Lizzie Andrew Borden (July 19, 1860 – June 1, 1927) was an American woman tried and acquitted of the August 4, 1892 axe murders of her father and stepmother in Fall River, Massachusetts. No one else was charged in the murders, and despite ostracism from other residents, Borden spent the remainder of her life in Fall River. She died of pneumonia at age 66, just days before the death of her older sister, Emma. The Borden murders and trial received widespread publicity throughout the United States, and along with Borden herself, they remain a topic in American popular culture to the present day. They have been depicted in numerous films, theatrical productions, literary works, and folk rhymes and are still very well-known in the Fall River area."
http://dbpedia.org/resource/Mary_Dodson,Mary Dodson,,1932-11-24,2016-02-15,http://www.wikidata.org/entity/Q23057926,"Mary Dodson (née Weaver; September 24, 1932 – February 15, 2016) was an American art director known for her work in television. Dodson is credited as the art director for 102 of the 264 episodes of the mystery series, Murder, She Wrote, which aired on CBS from 1984 to 1996, as well as four of the series' television movies."
http://dbpedia.org/resource/Fanny_Mendelssohn,Fanny Mendelssohn,http://commons.wikimedia.org/wiki/Special:FilePath/Fanny_Hensel_1842.jpg?width=300,1805-11-14,1847-05-14,http://www.wikidata.org/entity/Q57286,"Fanny Mendelssohn (14 November 1805 – 14 May 1847) was a German composer and pianist of the early Romantic era who was also known as Fanny (Cäcilie) Mendelssohn Bartholdy and, after her marriage, Fanny Hensel (as well as Fanny Mendelssohn Hensel). Her compositions include a piano trio, a piano quartet, an orchestral overture, four cantatas, more than 125 pieces for the piano, and over 250 lieder, most of which went unpublished in her lifetime. Although praised for her piano technique, she rarely gave public performances outside her family circle. She grew up in Berlin and received a thorough musical education from teachers including her mother, as well as the composers Ludwig Berger and Carl Friedrich Zelter. Her younger brother Felix Mendelssohn, also a composer and pianist, shared the same education and the two developed a close relationship. Due to her family's reservations, and to social conventions of the time about the roles of women, six of her songs were published under her brother's name in his Opus 8 and 9 collections. In 1829, she married artist Wilhelm Hensel and, in 1830, they had their only child, Sebastian Hensel. In 1846, despite the continuing ambivalence of her family towards her musical ambitions, Fanny Hensel published a collection of songs as her Opus 1. She died of a stroke in 1847. Since the 1990s her life and works have been the subject of more detailed research. Her Easter Sonata was inaccurately credited to her brother in 1970, before new analysis of documents in 2010 corrected the error. The Fanny & Felix Mendelssohn Museum opened on 29 May 2018 in Hamburg, Germany."
http://dbpedia.org/resource/Ulysses_S._Grant,Ulysses S. Grant,http://commons.wikimedia.org/wiki/Special:FilePath/Ulysses_S._Grant_1870-1880.jpg?width=300,1822-04-27,1885-07-23,http://www.wikidata.org/entity/Q34836,"Ulysses S. Grant (born Hiram Ulysses Grant /ˈhaɪrəm juːˈlɪsiːz/ HY-rəm yoo-LISS-eez; April 27, 1822 – July 23, 1885) was an American military officer and politician who served as the 18th president of the United States from 1869 to 1877. As Commanding General, he led the Union Army to victory in the American Civil War in 1865 and thereafter briefly served as Secretary of War. Later, as president, Grant was an effective civil rights executive who signed the bill that created the Justice Department and worked with Radical Republicans to protect African Americans during Reconstruction. Raised in Ohio, Grant possessed an exceptional ability with horses. Admitted to West Point, Grant graduated 21st in the class of 1843 and served with distinction in the Mexican–American War. In 1848, he married Julia Dent, and together they had four children. Grant resigned from the army in 1854 and returned to his family but lived in poverty. He joined the Union Army after the American Civil War broke out in 1861 and rose to prominence after winning several early Union victories on the Western Theater. In 1863 he led the Vicksburg campaign, which gained control of the Mississippi River, dealing a serious strategic blow to the Confederacy, splitting it in two. President Abraham Lincoln promoted him to lieutenant general after his victory at Chattanooga. For thirteen months, Grant fought Robert E. Lee during the high-casualty Overland Campaign and at Petersburg. After Lee fled Petersburg, Grant defeated him at Appomattox. On April 9, 1865, Lee formally surrendered to Grant. A week later, Lincoln was assassinated and was succeeded by President Andrew Johnson, who promoted Grant to General of the Army in 1866. Later, Grant openly broke with Johnson over Reconstruction policies; Grant used the Reconstruction Acts, which had been passed over Johnson's veto, to enforce civil rights for recently freed African Americans. A war hero, drawn in by his sense of duty, Grant was unanimously nominated by the Republican Party and was elected president in 1868. As president, Grant stabilized the post-war national economy, supported Congressional Reconstruction, ratification of the 15th Amendment, and crushed the Ku Klux Klan. Under Grant, the Union was completely restored. He appointed African Americans and Jewish Americans to prominent federal offices. In 1871, Grant created the first Civil Service Commission, advancing the civil service more than any prior president. The Liberal Republicans and Democrats united behind Grant's opponent in the presidential election of 1872, but Grant was handily reelected. Grant's Native American policy was to assimilate Indians into White culture; the Great Sioux War was fought during his term. Grant's foreign policy was mostly peaceful, without war, the Alabama Claims against Great Britain skillfully resolved. However, his prized Caribbean Dominican Republic annexation was rejected by the Senate. The Grant administration was often remembered primarily for a number of scandals, including the Gold Ring and the Whiskey Ring, but modern scholarship has better appreciated Grant's appointed reformers and prosecutions. Grant appointed John Brooks Henderson and David Dyer, who prosecuted the Whiskey Ring; Benjamin Bristow and Edwards Pierrepont, who served as Grant's anti-corruption team; and Zachariah Chandler, who cleaned up corruption in the Interior. Grant's administration prosecuted Mormon polygamists (1871), vice crimes such as pornography, and abortion (1873–1877). The Panic of 1873 plunged the nation into a severe economic depression that allowed the Democrats to win the House majority. In the intensely disputed presidential election of 1876, Grant facilitated the approval by Congress of a peaceful compromise. With the tour he took in his retirement, Grant became the first president to circumnavigate the world, dining with Queen Victoria and meeting many other prominent foreign leaders. In 1880, Grant was unsuccessful in obtaining the Republican presidential nomination for a third term. In the final year of his life, facing severe financial reversals and dying of throat cancer, he wrote his memoirs, which proved to be a major critical and financial success. They were published in two volumes in 1885 and 1886 by Mark Twain, shortly after Grant's death. Grant biographer Ronald C. White Jr. called the book ""one of the finest memoirs in American letters"". At the time of his death, he was memorialized as a symbol of national unity. Grant was a modern general and ""a skillful leader who had a natural grasp of tactics and strategy"". Historical assessments once ranked Grant as one of the worst presidents in American history. However, revisionist challenges to this narrative have received significant support in recent times. Although critical of the scandals, modern historians have emphasized his presidential administration's accomplishments, including the prosecution of the Klan, support for African American civil rights, an innovative Native American policy, the appointment of Hamilton Fish as Secretary of State, and the peaceful settlements of the Alabama Claims and the controversial 1876 presidential election."
http://dbpedia.org/resource/Michael_Moriarty,Michael Moriarty,,1941-04-05,,http://www.wikidata.org/entity/Q531869,"Michael Moriarty (born April 5, 1941) is an American-Canadian actor and jazz musician. He received an Emmy Award and Golden Globe Award for his first acting role on American television as a Nazi SS officer in the 1978 mini-series Holocaust as well as a Tony Award in 1974 for his performance in the play Find Your Way Home. He played Executive Assistant District Attorney Benjamin Stone for the first four seasons (1990–1994) of the television show Law & Order. Moriarty is also known for his roles in films such as Bang the Drum Slowly, Who'll Stop the Rain, Q: The Winged Serpent, The Stuff, Pale Rider, Troll, Courage Under Fire, and Shiloh."
http://dbpedia.org/resource/Uta_Hagen,Uta Hagen,http://commons.wikimedia.org/wiki/Special:FilePath/Robeson_Hagen_Othello.jpg?width=300,1919-06-12,2004-01-14,http://www.wikidata.org/entity/Q64260,"Uta Thyra Hagen (12 June 1919 – 14 January 2004) was a German-American actress and theatre practitioner. She originated the role of Martha in the 1962 Broadway premiere of Who's Afraid of Virginia Woolf? by Edward Albee, who called her ""a profoundly truthful actress."" Because Hagen was on the Hollywood blacklist, in part because of her association with Paul Robeson, her film opportunities dwindled and she focused her career on New York theatre. She later became a highly influential acting teacher at New York's Herbert Berghof Studio and authored best-selling acting texts, Respect for Acting, with Haskel Frankel, and A Challenge for the Actor. Her most substantial contributions to theatre pedagogy were a series of ""object exercises"" that built on the work of Konstantin Stanislavski and Yevgeny Vakhtangov. She was elected to the American Theater Hall of Fame in 1981. She twice won the Tony Award for Best Actress in a Play and received a Special Tony Award for Lifetime Achievement in 1999."
http://dbpedia.org/resource/Norman_Corwin,Norman Corwin,http://commons.wikimedia.org/wiki/Special:FilePath/Ncorwin-1973.jpg?width=300,1910-05-03,2011-10-18,http://www.wikidata.org/entity/Q1251336,"Norman Lewis Corwin (May 3, 1910 – October 18, 2011) was an American writer, screenwriter, producer, essayist and teacher of journalism and writing. His earliest and biggest successes were in the writing and directing of radio drama during the 1930s and 1940s. Corwin was among the first producers to regularly use entertainment – even light entertainment – to tackle serious social issues. In this area, he was a peer of Orson Welles and William N. Robson, and an inspiration to other later radio/TV writers such as Rod Serling, Gene Roddenberry, Norman Lear, J. Michael Straczynski and Yuri Rasovsky. His work was very influential on successful creative and performing artists, including Ray Bradbury, Charles Kuralt, The Firesign Theatre, Robert Altman, and Robin Williams among many others. He was born to Samuel and Rose Corwin in Boston, Massachusetts. A major figure during the Golden Age of Radio, his work was very influential both at the time and later. He has been called ""The Grand Master Of American Audio Theatre."" During the 1930s and 1940s he was a writer and producer of many radio programs in many genres: history, biography, fantasy, fiction, poetry and drama. He was the writer and creator of series such as The Columbia Workshop, 13 By Corwin, 26 By Corwin and others. After leaving the CBS Network, he was Head of Special Media Programming for the United Nations in the early 1950s, producing radio programs explaining the U.N.'s organization and goals, and documenting some of its efforts worldwide. He was a lecturer in Journalism at the University of Southern California until he was 97. Corwin won a One World Award, two Peabody Medals, an Emmy Award, a Golden Globe Award, a duPont-Columbia Award; he was nominated for an Academy Award for Writing Adapted Screenplay for Lust for Life (1956). On May 12, 1990, he received an Honorary Doctorate from Lincoln College. In 1996, he received the Doctor of Humane Letters honoris causa from California Lutheran University. Corwin was inducted into the National Radio Hall of Fame in 1993. A documentary film on Corwin's life, A Note of Triumph: The Golden Age of Norman Corwin, won an Academy Award for Best Documentary (Short Feature) in 2006. Les Guthman's feature documentary on Mr. Corwin's career, Corwin aired on PBS in the 1990s. He was inducted into the Diamond Circle in 1994. On Corwin's 100th Birthday, the gave him a ""Gala"" in Hollywood, which was hosted by Leonard Maltin and featured live performances of two of his favorite works and birthday speeches and reminiscences by many people, including Carl Reiner, Hal Kanter, William Shatner, and others. On that occasion, the National Audio Theatre Festival organization announced the creation of the Norman Corwin Award for Excellence in Audio Theatre, which is given annually to an individual or group who have made significant contributions to the art form in the United States."
http://dbpedia.org/resource/Carl_Sandburg,Carl Sandburg,http://commons.wikimedia.org/wiki/Special:FilePath/Carl_Sandburg_NYWTS.jpg?width=300,1878-01-06,1967-07-22,http://www.wikidata.org/entity/Q193608,"Carl August Sandburg (January 6, 1878 – July 22, 1967) was an American poet, biographer, journalist, and editor. He won three Pulitzer Prizes: two for his poetry and one for his biography of Abraham Lincoln. During his lifetime, Sandburg was widely regarded as ""a major figure in contemporary literature"", especially for volumes of his collected verse, including Chicago Poems (1916), Cornhuskers (1918), and Smoke and Steel (1920). He enjoyed ""unrivaled appeal as a poet in his day, perhaps because the breadth of his experiences connected him with so many strands of American life"". When he died in 1967, President Lyndon B. Johnson observed that ""Carl Sandburg was more than the voice of America, more than the poet of its strength and genius. He was America."""
http://dbpedia.org/resource/John_McTiernan,John McTiernan,http://commons.wikimedia.org/wiki/Special:FilePath/John_McTiernan_Deauville_2014_3.jpg?width=300,1951-01-08,,http://www.wikidata.org/entity/Q270639,"John Campbell McTiernan Jr. (born January 8, 1951) is an American filmmaker. He is best known for his action films, especially Predator (1987), Die Hard (1988), and The Hunt for Red October (1990). His later well-known films include the action-comedy-fantasy film Last Action Hero (1993), the action film sequel Die Hard with a Vengeance (1995), the heist-film remake The Thomas Crown Affair (1999), and The 13th Warrior (1999). His last completed feature film was the mystery-thriller Basic, released in 2003. He pleaded guilty to perjury and lying to an FBI investigator in regard to his hiring of the private investigator Anthony Pellicano in late 2000 to illegally wiretap the phone calls of two people, one of whom was Charles Roven, a co-producer of his action film remake Rollerball (2002). He was incarcerated in federal prison from April 2013 to February 2014. During his imprisonment, he filed for bankruptcy amidst foreclosure proceedings for his large ranch residence."
http://dbpedia.org/resource/Sidney_Lumet,Sidney Lumet,http://commons.wikimedia.org/wiki/Special:FilePath/Sidney_Lumet_1970.jpg?width=300,1924-06-25,2011-04-09,http://www.wikidata.org/entity/Q51559,"Sidney Arthur Lumet (/luːˈmɛt/ loo-MET; June 25, 1924 – April 9, 2011) was an American film director. He was nominated five times for the Academy Award: four for Best Director for 12 Angry Men (1957), Dog Day Afternoon (1975), Network (1976), and The Verdict (1982) and one for Best Adapted Screenplay for Prince of the City (1981). He did not win an individual Academy Award, but did receive an Academy Honorary Award, and 14 of his films were nominated for Oscars. According to The Encyclopedia of Hollywood, Lumet was one of the most prolific filmmakers of the modern era, directing more than one movie a year on average since his directorial debut in 1957. Turner Classic Movies notes his ""strong direction of actors"", ""vigorous storytelling"" and the ""social realism"" in his best work. Film critic Roger Ebert described him as ""one of the finest craftsmen and warmest humanitarians among all film directors"". Lumet was also known as an ""actor's director"", having worked with the best of them during his career, probably more than ""any other director"". Sean Connery, who acted in five of his films, considered him one of his favorite directors, and one who had that ""vision thing"". A member of the inaugural class at New York's Actors Studio, Lumet began his directorial career in Off-Broadway productions, then became a highly efficient TV director. His first movie, 12 Angry Men (1957), was a courtroom drama centered on a tense jury deliberation. Lumet subsequently divided his energies among political and social drama films, as well as adaptations of literary plays and novels, big stylish stories, New York–based black comedies, and realistic crime dramas, including Serpico and Prince of the City. As a result of directing 12 Angry Men, he was also responsible for leading the first wave of directors who made a successful transition from TV to movies. In 2005, Lumet received an Academy Award for Lifetime Achievement for his ""brilliant services to screenwriters, performers, and the art of the motion picture"". Two years later he concluded his career with the drama Before the Devil Knows You're Dead (2007). A few months after Lumet's death in April 2011, a retrospective celebration of his work was held at New York's Lincoln Center with numerous speakers and film stars. In 2015, Nancy Buirski directed By Sidney Lumet, a documentary about his career, which aired as part of PBS's American Masters series in January 2017 ."
