s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Xian_Xinghai,Xian Xinghai,http://commons.wikimedia.org/wiki/Special:FilePath/Xian_Xinghai.jpg?width=300,1905-06-13,1945-10-30,http://www.wikidata.org/entity/Q677426,"Xian Xinghai or Sinn Sing Hoi (Chinese: 冼星海; pinyin: Xiǎn Xīnghǎi; Wade–Giles: Hsien Hsing-hai; 13 June 1905 – 30 October 1945) was a Chinese composer. He was among the first composers in his country to draw on western classical music and has influenced many later Chinese musicians. Xian composed in all the major musical forms (two symphonies, a violin concerto, four large scale choral works, nearly 300 songs and an opera), and is best known for the Yellow River Cantata upon which the Yellow River Concerto for piano and orchestra is based."
http://dbpedia.org/resource/Andrew_the_Apostle,Andrew the Apostle,http://commons.wikimedia.org/wiki/Special:FilePath/Rubens_apostel_andreas_grt.jpg?width=300,-0005-01-01,0060-11-28,http://www.wikidata.org/entity/Q43399,"Andrew the Apostle (Koinē Greek: Ἀνδρέᾱς, romanized: Andréās [anˈdre.aːs̠]; Latin: Andrēās [än̪ˈd̪reː.äːs]; Aramaic: אַנדּרֵאוָס, Classical Syriac: ܐܰܢܕ݁ܪܶܐܘܳܣ, romanized: ʾAnd’reʾwās), also called Saint Andrew, was an apostle of Jesus according to the New Testament. He is the brother of Simon Peter and is a son of Jonah. He is referred to in the Orthodox tradition as the First-Called (Πρωτόκλητος, Prōtoklētos). According to Orthodox tradition, the apostolic successor to Andrew is the Patriarch of Constantinople."
http://dbpedia.org/resource/Ma_Sicong,Ma Sicong,http://commons.wikimedia.org/wiki/Special:FilePath/Ma_Sicong.jpg?width=300,1912-05-07,1987-05-20,http://www.wikidata.org/entity/Q330201,"Ma Sicong (simplified Chinese: 马思聪; traditional Chinese: 馬思聰; pinyin: Mǎ Sīcōng; Wade–Giles: Ma Szu-ts'ung; May 7, 1912 – May 20, 1987) was a Chinese violinist and composer. He was referred to in China as ""The King of Violinists."" His Nostalgia (思鄉曲) for violin, composed in 1937 as part of the Inner Mongolia Suite (內蒙組曲), is considered one of the most favorite pieces of 20th century China. In early 1932, Ma returned to China, and got married in the same year to Wang Muli (王慕理). In the following period, he composed many renowned pieces such as Lullaby, Inner Mongolia suite, Tibet tone poem (西藏音詩), and Madrigal (牧歌). Ma was appointed president of the newly established Central Conservatory of Music in Beijing by the government of the People's Republic of China in December 1949. When the Cultural Revolution broke out in June 1966, Ma became a target of the Chinese government and its Red Guards. On the night of January 15, 1967, Ma and his family managed to escape to Hong Kong by boat. While in Hong Kong, Ma contacted Nancy Zi (Hsu Meifen 徐美芬), daughter of Ma's eldest sister Ma Sijin (马思锦). On behalf of Ma reuniting with his youngest brother Ma Sihong (马思宏) in New York City, Zi contacted the US Consulate in Hong Kong, leading to Ma's escape to the United States with escorts provided by the consulate itself. In May 1967, a special file was opened to investigate the circumstances of Ma's escape, under the leadership of Kang Sheng, head of the Central Investigation Agency, and Xie Fuzhi, the Minister of Public Security. Many of Ma's friends and family members were subsequently implicated. In 1968, a standing warrant was issued for Ma's arrest for treason, and the charge was not retracted until 1985."
http://dbpedia.org/resource/Lu_Xun,Lu Xun,http://commons.wikimedia.org/wiki/Special:FilePath/LuXun1930.jpg?width=300,1881-09-25,1936-10-19,http://www.wikidata.org/entity/Q23114,"Zhou Shuren (25 September 1881 – 19 October 1936), better known by his pen name Lu Xun (or Lu Sun; Chinese: 鲁迅; pinyin: Lǔxùn; Wade–Giles: Lu Hsün), was a Chinese writer, essayist, poet, and literary critic. He was a leading figure of modern Chinese literature. Writing in vernacular Chinese and classical Chinese, he was a short story writer, editor, translator, literary critic, essayist, poet, and designer. In the 1930s, he became the titular head of the League of Left-Wing Writers in Shanghai during republican era China (1912-1949). Lu Xun was born into a family of landlords and government officials in Shaoxing, Zhejiang; the family's financial resources declined over the course of his youth. Lu aspired to take the imperial examinations, but due to his family's relative poverty he was forced to attend government-funded schools teaching ""Western education"". Upon graduation, Lu went to medical school in Japan but later dropped out. He became interested in studying literature but was eventually forced to return to China because of his family's lack of funds. After returning to China, Lu worked for several years teaching at local secondary schools and colleges before finally finding a job at the Republic of China Ministry of Education. After the 1919 May Fourth Movement, Lu Xun's writing began to exert a substantial influence on Chinese literature and popular culture. Like many leaders of the May Fourth Movement, he was primarily a leftist. He was highly acclaimed by the Chinese government after 1949, when the People's Republic of China was founded, and Mao Zedong himself was a life-long admirer of Lu Xun's writing. Though sympathetic to socialist ideals, Lu Xun never joined the Communist Party of China."
http://dbpedia.org/resource/Mao_Zedong,Mao Zedong,http://commons.wikimedia.org/wiki/Special:FilePath/Mao_Zedong_in_1959_(cropped).jpg?width=300,1893-12-26,1976-09-09,http://www.wikidata.org/entity/Q5816,"Mao Zedong (26 December 1893 – 9 September 1976), also known as Chairman Mao, was a Chinese communist revolutionary who was the founder of the People's Republic of China (PRC), which he led as the chairman of the Chinese Communist Party from the establishment of the PRC in 1949 until his death in 1976. Ideologically a Marxist–Leninist, his theories, military strategies, and political policies are collectively known as Maoism. Mao was the son of a prosperous peasant in Shaoshan, Hunan. He supported Chinese nationalism and had an anti-imperialist outlook early in his life, and was particularly influenced by the events of the Xinhai Revolution of 1911 and May Fourth Movement of 1919. He later adopted Marxism–Leninism while working at Peking University as a librarian and became a founding member of the Chinese Communist Party (CCP), leading the Autumn Harvest Uprising in 1927. During the Chinese Civil War between the Kuomintang (KMT) and the CCP, Mao helped to found the Chinese Workers' and Peasants' Red Army, led the Jiangxi Soviet's radical land reform policies, and ultimately became head of the CCP during the Long March. Although the CCP temporarily allied with the KMT under the Second United Front during the Second Sino-Japanese War (1937–1945), China's civil war resumed after Japan's surrender, and Mao's forces defeated the Nationalist government, which withdrew to Taiwan in 1949. On 1 October 1949, Mao proclaimed the foundation of the PRC, a Marxist–Leninist single-party state controlled by the CCP. In the following years he solidified his control through the Chinese Land Reform against landlords, the Campaign to Suppress Counterrevolutionaries, the ""Three-anti and Five-anti Campaigns"", and through a psychological victory in the Korean War, which altogether resulted in the deaths of several million Chinese. From 1953 to 1958, Mao played an important role in enforcing planned economy in China, constructing the first Constitution of the PRC, launching the industrialisation program, and initiating military projects such as the ""Two Bombs, One Satellite"" project and Project 523. His foreign policies during this time were dominated by the Sino-Soviet split which drove a wedge between China and the Soviet Union. In 1955, Mao launched the Sufan movement, and in 1957 he launched the Anti-Rightist Campaign, in which at least 550,000 people, mostly intellectuals and dissidents, were persecuted. In 1958, he launched the Great Leap Forward that aimed to rapidly transform China's economy from agrarian to industrial, which led to the deadliest famine in history and the deaths of 15–55 million people between 1958 and 1962. In 1963, Mao launched the Socialist Education Movement, and in 1966 he initiated the Cultural Revolution, a program to remove ""counter-revolutionary"" elements in Chinese society which lasted 10 years and was marked by violent class struggle, widespread destruction of cultural artifacts, and an unprecedented elevation of Mao's cult of personality. Tens of millions of people were persecuted during the Revolution, while the estimated number of deaths ranges from hundreds of thousands to millions. After years of ill health, Mao suffered a series of heart attacks in 1976 and died at the age of 82. During Mao's era, China's population grew from around 550 million to over 900 million while the government did not strictly enforce its family planning policy. A controversial figure within and outside China, Mao is still regarded as one of the most influential figures of the twentieth century. Beyond politics, Mao is also known as a theorist, military strategist, and poet. During the Mao era, China was heavily involved with other southeast Asian communist conflicts such as the Korean War, the Vietnam War, and the Cambodian Civil War, which brought the Khmer Rouge to power. The government during Mao's rule was responsible for vast numbers of deaths with estimates ranging from 40 to 80 million victims through starvation, persecution, prison labour, and mass executions. Mao has been praised for transforming China from a semi-colony to a leading world power, with greatly advanced literacy, women's rights, basic healthcare, primary education and life expectancy."
http://dbpedia.org/resource/Sheng_Shicai,Sheng Shicai,http://commons.wikimedia.org/wiki/Special:FilePath/Governor_Sheng_Shicai.jpg?width=300,1895-12-03,1970-07-13,http://www.wikidata.org/entity/Q466972,"Sheng Shicai (Chinese: 盛世才; pinyin: Shèng Shìcái; Wade–Giles: Sheng Shih-ts'ai; 3 December 1895 – 13 July 1970) was a Chinese warlord who ruled Xinjiang from 1933 to 1944. Sheng's rise to power started with a coup d'état in 1933 when he was appointed the duban or Military Governor of Xinjiang. His rule over Xinjiang is marked by close cooperation with the Soviet Union, allowing the Soviets trade monopoly and exploitation of resources, which effectively made Xinjiang a Soviet puppet state. The Soviet era ended in 1942, when Sheng approached the Nationalist Chinese government, but still retained much power over the province. He was dismissed from post in 1944 and named Minister of Agriculture and Forestry. Growing animosity against him led the government to dismiss him again and appoint to a military post. At the end of the Chinese Civil War, Sheng fled mainland China to Taiwan with the rest of Kuomintang. Sheng Shicai was a Manchurian-born Han Chinese, educated in Tokyo, Japan, where he studied political economy and later attended the Imperial Japanese Army Academy. Having become a Marxist in his youth, Sheng participated in the anti-imperialist May Fourth Movement in 1919. He participated in the Northern Expedition, a military campaign of the Kuomintang against the Beiyang government. In 1929, he was called into service of the Governor of Xinjiang, Jin Shuren, where he served as Chief of Staff of the Frontier Military and Chief Instructor at the Provincial Military College. With the Kumul Rebellion ongoing, Jin was overthrown in a coup on 12 April 1933 and Sheng was appointed duban or Military Governor of Xinjiang. Since then, he led a power struggle against his rivals, of whom Ma Zhongying and Zhang Peiyuan were most notable. The first to be removed were the coup leaders and by them appointed Civil Governor Liu Wenlong by September 1933. Ma and Zhang were defeated militarily by June 1934 with help from the Soviet Union, whom Sheng invited to intervene, subordinating himself to the Soviets in return. As ruler of Xinjiang, Sheng implemented his Soviet-inspired policies through his political program of Six Great Policies, adopted in December 1934. His rule was marked by his nationality policy which promoted national and religious equality and identity of various nationalities of Xinjiang. The province saw a process of modernisation, but also the subordination of economic interests in Soviet favour. The Soviets had a monopoly over Xinjiang trade and exploited its rare materials and oil. In 1937, in parallel with the Soviet Great Purge, Sheng conducted a purge on his own, executing, torturing to death and imprisoning 100,000 people, the majority of which were Uyghurs. With the Soviets distracted by its war with Germany, Sheng approached the Chinese government in July 1942 and expelled the Soviet military and technical personnel. However, he still maintained effective power over Xinjiang. In the meantime, the Soviets managed to hold off the Germans and the Japanese launched an extensive offensive against the Chinese, which led Sheng to try to change sides again by arresting the Kuomintang officials and invoking Soviet intervention for the second time in 1944. The Soviets ignored the request and the Chinese government removed him from the post naming him Minister of Agriculture and Forestry in August 1944. Sheng held the ministerial post by July 1945 and later worked as an adviser to Hu Zongnan and held a military post. He joined the rest of the Kuomintang in Taiwan after the defeat in the Chinese Civil War in 1949. In Taiwan, Sheng lived in a comfortable retirement and died in Taipei in 1970."
http://dbpedia.org/resource/Paul_Dukas,Paul Dukas,http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Dukas_01.jpg?width=300,1865-10-01,1935-05-17,http://www.wikidata.org/entity/Q215556,"Paul Abraham Dukas (French: [dykas] or French: [dyka]; 1 October 1865 – 17 May 1935) was a French composer, critic, scholar and teacher. A studious man of retiring personality, he was intensely self-critical, having abandoned and destroyed many of his compositions. His best-known work is the orchestral piece The Sorcerer's Apprentice (L'apprenti sorcier), the fame of which has eclipsed that of his other surviving works. Among these are the opera Ariane et Barbe-bleue, his Symphony in C and Piano Sonata in E-flat minor, the Variations, Interlude and Finale on a Theme by Rameau (for solo piano), and a ballet, La Péri. At a time when French musicians were divided into conservative and progressive factions, Dukas adhered to neither but retained the admiration of both. His compositions were influenced by composers including Beethoven, Berlioz, Franck, d'Indy and Debussy. In tandem with his composing career, Dukas worked as a music critic, contributing regular reviews to at least five French journals. Later in his life he was appointed professor of composition at the Conservatoire de Paris and the École Normale de Musique; his pupils included Maurice Duruflé, Olivier Messiaen, Walter Piston, Manuel Ponce, Joaquín Rodrigo and Xian Xinghai."
http://dbpedia.org/resource/Vincent_d'Indy,Vincent d'Indy,http://commons.wikimedia.org/wiki/Special:FilePath/D'Indi_Vincent_Postcard-1910.jpg?width=300,1851-03-27,1931-12-02,http://www.wikidata.org/entity/Q313584,"Paul Marie Théodore Vincent d'Indy (French: [vɛ̃sɑ̃ dɛ̃di]; 27 March 1851 – 2 December 1931) was a French composer and teacher. His influence as a teacher, in particular, was considerable. He was a co-founder of the Schola Cantorum de Paris and also taught at the Paris Conservatoire. His students included Albéric Magnard, Albert Roussel, Arthur Honegger, Darius Milhaud, and Erik Satie, as well as Cole Porter. D'Indy studied under composer César Franck, and was strongly influenced by Franck's admiration for German music. At a time when nationalist feelings were high in both countries (circa the Franco-Prussian War of 1871), this brought Franck into conflict with other musicians who wished to separate French music from German influence."
http://dbpedia.org/resource/Dean_(education),Dean (education),,,,http://www.wikidata.org/entity/Q723682,"Dean is a title employed in academic administrations such as colleges or universities for a person with significant authority over a specific academic unit, over a specific area of concern, or both. In the United States and Canada, deans are usually the head of each constituent college and school that make up a university. Deans are common in private preparatory schools, and occasionally found in middle schools and high schools as well."
http://dbpedia.org/resource/Warlord,Warlord,http://commons.wikimedia.org/wiki/Special:FilePath/Zhang_Zuo-lin.png?width=300,,,http://www.wikidata.org/entity/Q220098,"A warlord is a person who exercises military, economic, and political control over a region in a country without a strong national government; largely because of coercive control over the armed forces. Warlords have existed throughout much of history, albeit in a variety of different capacities within the political, economic, and social structure of states or ungoverned territories. The term is most often applied to China in the mid-19th century and the early 20th century. The term can also be used for any supreme military leader."
