s,label,image,birthdate,deathdate,wikidataId,abstract
http://dbpedia.org/resource/Charlie_Chester,Charlie Chester,"http://commons.wikimedia.org/wiki/Special:FilePath/Charlie_Chester,_1954.jpg?width=300",1914-04-26,1997-06-26,http://www.wikidata.org/entity/Q5084691,"Charlie Chester MBE (26 April 1914 – 26 June 1997) was an English comedian, radio and television presenter and writer, broadcasting almost continuously from the 1940s to the 1990s. His style was similar to that of Max Miller."
http://dbpedia.org/resource/Johnny_Speight,Johnny Speight,http://commons.wikimedia.org/wiki/Special:FilePath/Writer_Johnny_Speight.jpg?width=300,1920-06-02,1998-07-05,http://www.wikidata.org/entity/Q1702409,"Johnny Speight (2 June 1920 – 5 July 1998) was an English television scriptwriter of many classic British sitcoms. He emerged in the mid-1950s. He wrote for radio comics Frankie Howerd, Vic Oliver, Arthur Askey, and Cyril Fletcher. For television he wrote for Morecambe & Wise, and Peter Sellers, as well as The Arthur Haynes Show. Later, he began to write Till Death Us Do Part, which included his most famous creation, the controversial bigot Alf Garnett. His shows often explored the themes of racism and sexism through satire."
http://dbpedia.org/resource/Nicholas_Parsons,Nicholas Parsons,http://commons.wikimedia.org/wiki/Special:FilePath/Nicholas_Parsons_2007.png?width=300,1923-10-10,2020-01-28,http://www.wikidata.org/entity/Q1337855,"Christopher Nicholas Parsons CBE (10 October 1923 – 28 January 2020) was an English actor, straight man and radio and television presenter. He was the long-running presenter of the comedy radio show Just a Minute and hosted the game show Sale of the Century during the 1970s and early 1980s. Parsons was born and grew up in Grantham, Lincolnshire, and was educated at St Paul's School, London. He became a full-time actor following the Second World War and began appearing in various theatre, film and television roles, including support to Arthur Haynes as his straight man. He began presenting Just a Minute in 1967 and never missed a show until 2018. In addition to his well-known roles on this and Sale of the Century, he appeared as a guest on other television shows, including Doctor Who and Have I Got News for You."
http://dbpedia.org/resource/John_Antrobus,John Antrobus,,1933-07-02,,http://www.wikidata.org/entity/Q6219237,"John Arthur Antrobus (born 2 July 1933) is an English playwright and screenwriter. He has written extensively for stage, screen, TV and radio, including the epic World War II play, Crete and Sergeant Pepper at the Royal Court. He authored the children's book series Ronnie, which includes Help! I am a Prisoner in a Toothpaste Factory."
http://dbpedia.org/resource/Dermot_Kelly_(actor),Dermot Kelly (actor),http://commons.wikimedia.org/wiki/Special:FilePath/Actor_Dermot_Kelly.jpg?width=300,1918-05-15,1980-02-18,http://www.wikidata.org/entity/Q70290708,"Dermot Kelly (1918–1980) was an Irish actor often in comic roles, in films and on TV. He achieved popularity as a recurring tramp character, sidekick to Arthur Haynes's vagrant, in TV's The Arthur Haynes Show in the early 1960s. Previously on stage with Dublin's Abbey Theatre, he was in the original stage and film versions of Brendan Behan's The Quare Fellow, in 1954 and 1962, respectively."
http://dbpedia.org/resource/Patricia_Hayes,Patricia Hayes,http://commons.wikimedia.org/wiki/Special:FilePath/Patricia_Hayes.jpg?width=300,1909-12-22,1998-09-19,http://www.wikidata.org/entity/Q178654,Patricia Lawlor Hayes OBE (22 December 1909 – 19 September 1998) was an English character actress.
http://dbpedia.org/resource/Kenny_Ball,Kenny Ball,http://commons.wikimedia.org/wiki/Special:FilePath/Late_Kenny_Ball_at_Flameburst.gif?width=300,1930-05-22,2013-03-07,http://www.wikidata.org/entity/Q1364120,"Kenneth Daniel Ball (22 May 1930 – 7 March 2013) was an English jazz musician, best known as the bandleader, lead trumpet player and vocalist in Kenny Ball and his Jazzmen."
http://dbpedia.org/resource/Joe_L._Brown,Joe L. Brown,http://commons.wikimedia.org/wiki/Special:FilePath/Joe_L._Brown.jpg?width=300,1918-09-01,2010-08-15,http://www.wikidata.org/entity/Q15457813,"Joe LeRoy Brown (September 1, 1918 – August 15, 2010) was an American front office executive in Major League Baseball. Brown served as the general manager of the Pittsburgh Pirates from November 1, 1955, through the end of the 1976 season. Under his administration, the Pirates recovered from four consecutive last-place finishes in the National League to world championships in 1960 and 1971. Led by the great Baseball Hall of Fame players Roberto Clemente, Bill Mazeroski and Willie Stargell, the Bucs became consistent contenders for much of Brown's 21-year tenure, finishing in the first division six times between 1956 and 1968, and capturing five National League East Division titles from 1969 through 1976."
http://dbpedia.org/resource/David_D._Clark,David D. Clark,http://commons.wikimedia.org/wiki/Special:FilePath/David_D_Clark_in_office.jpg?width=300,1944-04-07,,http://www.wikidata.org/entity/Q92657,"David Dana ""Dave"" Clark (born April 7, 1944) is an American computer scientist and Internet pioneer who has been involved with Internet developments since the mid-1970s. He currently works as a Senior Research Scientist at MIT's Computer Science and Artificial Intelligence Laboratory (CSAIL)."
http://dbpedia.org/resource/Michael_Caine,Michael Caine,"http://commons.wikimedia.org/wiki/Special:FilePath/Sir_Michael_Caine,_28th_EFA_Awards_2015,_Berlin_(cropped).jpg?width=300",1933-03-14,,http://www.wikidata.org/entity/Q123351,"Sir Michael Caine CBE (born Maurice Joseph Micklewhite; 14 March 1933) is an English actor. Known for his distinctive Cockney accent, he has appeared in more than 160 films in a career spanning seven decades, and is considered a British film icon. He has received various awards including two Academy Awards, a British Academy Film Award, three Golden Globe Awards, and a Screen Actors Guild Award. As of February 2017, the films in which Caine has appeared have grossed over $7.8 billion worldwide. Caine is one of only five male actors to be nominated for an Academy Award for acting in five different decades. He has appeared in seven films that featured in the British Film Institute's 100 greatest British films of the 20th century. In 2000, he received a BAFTA Fellowship for lifetime achievement from the British Academy of Film and Television Arts and was knighted by Queen Elizabeth II for his contribution to cinema. Often playing a Cockney, Caine made his breakthrough in the 1960s with starring roles in British films such as Zulu (1964), Alfie (1966), The Italian Job, and Battle of Britain (both 1969). He was nominated for an Academy Award for Alfie. His first of five appearances as Harry Palmer in The Ipcress File (1965) saw him begin, by wearing thick horn-rimmed glasses, to establish a distinctive visual style, which he used alongside a laconic vocal delivery; these, which he combined with sharp suits in Alfie and The Italian Job, made him a style icon of the 1960s. A trailer for Funeral in Berlin (1965), his second performance as Palmer, described the character as possessing ""horn rims, cockney wit and an iron fist"". His roles in the 1970s included Get Carter (1971), The Last Valley (1971), Sleuth (1972), The Man Who Would Be King (1975), The Eagle Has Landed (1976), A Bridge Too Far (1977), and California Suite (1978). During the 1980s he received immense critical success with Dressed to Kill (1980), Educating Rita (1983), and Woody Allen's Hannah and Her Sisters (1986), the latter earning him his first Academy Award for Best Supporting Actor. Caine is also known for his performance as Ebenezer Scrooge in The Muppet Christmas Carol (1992), and for his comedic roles in Dirty Rotten Scoundrels (1988), Miss Congeniality (2000), Austin Powers in Goldmember (2002), and Secondhand Lions (2003). He received his second Golden Globe Award for Little Voice (1998). In 1999, he received his second Academy Award for Best Supporting Actor for The Cider House Rules. He continued acting in acclaimed dramas such as Quills (2000), The Quiet American (2002), and Alfonso Cuaron's dystopian drama film Children of Men (2006). Caine portrayed Alfred Pennyworth in Christopher Nolan's The Dark Knight Trilogy (2005–2012). He appeared in several other of Nolan's films including The Prestige (2006), Inception (2010), Interstellar (2014) and Tenet (2020). He also appeared in the heist thriller film Now You See Me (2013), the action comedy film Kingsman: The Secret Service (2014), the Italian drama Youth (2015) and the crime film King of Thieves (2018)."
