before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"Over the course of four decades, she has released more than a dozen albums."
,0,1,HT,"Mann was born in Richmond, Virginia, and studied at Berklee College of Music in Boston, Massachusetts."
,1,1,HT,"In the 1980s, after playing with the Young Snakes and Ministry, she co-founded the new wave band 'Til Tuesday and wrote their top-ten single ""Voices Carry"" (1985)."
,2,1,HT,The band released three albums and disbanded in 1990 when Mann left to pursue a solo career.
,0,2,HT,"Mann released her first solo album, Whatever, in 1993, followed by I'm With Stupid in 1995."
,1,2,N,
,2,2,HT,"Mann achieved wider recognition when she recorded songs for the soundtrack to the Paul Thomas Anderson film Magnolia (1999), earning nominations for Academy Award for Best Original Song and Grammy Award for Best Female Pop Vocal."
,0,3,HT,"After Mann's record company Geffen refused to release her third solo album, Bachelor No. 2, Mann self-released it under her own label, SuperEgo Records, in 2000."
,1,3,N,
,2,3,HT,"She has won two Grammy Awards, including Best Folk Album for Mental Illness (2017), and was named one of the world's ten greatest living songwriters by NPR in 2006."
,0,5,HT,"Mann was born outside Richmond, Virginia, in 1960."
,1,5,N,
,2,5,HT,"Mann was kidnapped by her mother and her new boyfriend and taken to Europe, where they traveled."
,3,5,HT,"Her father hired a private detective, who brought her back from England a year later to a new stepmother and two stepbrothers."
,4,5,N,
,5,5,N,
,6,5,HT,"Mann grew up in Bon Air, Virginia, attended Midlothian High School in Chesterfield County, and graduated from Open High School in Richmond."
,7,5,N,
,8,5,N,
,9,5,N,
,10,5,N,
,11,5,N,
,12,5,N,
,13,5,N,
,14,5,N,
,15,5,N,
,16,5,N,
,17,5,HT,"Feeling she did not fit in the ""normal world"", Mann enrolled in Berklee College of Music in Boston, Massachusetts, in 1978."
,18,5,HT,She dropped out after 18 months and joined the Boston punk band the Young Snakes.
,19,5,N,
,20,5,N,
,0,8,HM,"In 1983, Mann founded the new wave band 'Til Tuesday in Boston with Berklee classmate and boyfriend Michael Hausman."
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,HT,"Mann sang vocals with Geddy Lee on the 1987 single ""Time Stand Still"" by Rush, and appeared in the music video."
,6,8,N,
,7,8,N,
,8,8,HT,'Til Tuesday broke up in 1990 when Mann left to start her solo career.
,9,8,HT,"She said in 2018: ""['Til Tuesday] were sort of doing, like, post-new-wave dance-pop stuff ..."
,10,8,N,
,11,8,N,
,0,10,HT,Mann developed her first solo albums with producer and former 'Til Tuesday bandmate Jon Brion.
,1,10,HT,"Her debut solo album, Whatever, was released in 1993 on the independent label Imago."
,2,10,HT,"After she finished her second album, I'm With Stupid, Imago encountered financial problems; they eventually sold the album to Geffen, who signed Mann in 1994 and released I'm With Stupid in 1995."
,3,10,N,
,4,10,N,
,5,10,HT,Mann received wider recognition after she contributed songs to the 1999 film Magnolia.
,6,10,N,
,7,10,N,
,8,10,N,
,9,10,N,
,10,10,N,
,11,10,N,
,12,10,N,
,0,12,N,
,1,12,N,
,2,12,N,
,3,12,HT,"""In 2000, Mann and her manager, former 'Til Tuesday bandmate Michael Hausman, formed their own label, SuperEgo Records, and bought the Bachelor No. 2 masters from Geffen."
,4,12,N,
,5,12,N,
,6,12,HT,"Pitchfork described this as a ""decisive victory""; a year earlier, Sony employee Gail Marowitz had predicted that Mann would make more money selling 70,000 albums independently than by selling 300,000 on a major label."
,7,12,HT,"In 2000, Mann also formed the Acoustic Vaudeville project, a mixture of music and comedy, with her husband, the songwriter Michael Penn."
,8,12,N,
,0,13,HT,"In 2001, Mann sued Universal Music over the release of a greatest-hits compilation, The Ultimate Collection, which she had not authorized and considered ""substandard and misleading""."
,1,13,N,
,2,13,HT,She also judged the 2011 competition.
,3,13,HT,"In 2002, Mann released her fourth solo album, Lost in Space."
,4,13,HT,"In 2004, she released Live at St. Ann's Warehouse, a live album and DVD recorded at a series of shows in Brooklyn, New York City."
,5,13,HT,"In May 2005, Mann released The Forgotten Arm, a concept album set in the 1970s about two lovers who meet at the Virginia State Fair and go on the run."
,6,13,N,
,7,13,HT,"In October 2006, Mann released One More Drifter in the Snow, a Christmas album featuring covers and new songs."
,8,13,HT,"Mann said she did not enjoy the approach of combining Christmas songs with modern genres, and instead drew inspiration from Christmas records by Bing Crosby, Frank Sinatra, Peggy Lee and the Vince Guaraldi Trio."
,9,13,HT,"In 2008, Mann released @#%&*!"
,10,13,N,
,11,13,N,
,12,13,N,
,13,13,N,
,14,13,HT,"The music video for ""31 Today"", directed by Bobcat Goldthwait, features comedian Morgan Murphy."
,0,15,HT,"In May 2011, Mann performed for Barack and Michelle Obama at a poetry seminar at the White House."
,1,15,HT,"In 2012, she released her eighth solo album, Charmer, featuring a duet with James Mercer of the Shins."
,2,15,HT,"Two singles were released: ""Charmer"", with a music video directed by Tom Scharpling; and ""Labrador,"" which featured actor Jon Hamm and references to Mann's music videos with 'Til Tuesday."
,3,15,HM,"In February 2013, Mann and Ted Leo formed a duo, the Both, and performed shows in Los Angeles and San Francisco."
,4,15,HT,"They released an album, The Both, in April 2014."
,5,15,HT,"On July 22, 2013, Mann filed a lawsuit against MediaNet Digital Inc., claiming they were distributing 120 of her songs on an expired license agreement."
,6,15,N,
,7,15,HT,Mann settled out of court in 2015.
,8,15,HT,"In February 2014, Mann appeared in ""Giant Woman"", an episode of Steven Universe, as the voice of the Gem fusion Opal."
,9,15,HT,"She reprised her role forSteven Universe: The Movie (2019); with Leo, she performed the song ""Independent Together""."
,10,15,HT,"In October 2016, Mann released a new song, ""Can't You Tell"", as part of the 30 Days 30 Songs campaign in protest of presidential candidate Donald Trump."
,11,15,HT,"In March 2017, Mann released her ninth solo album, Mental Illness."
,12,15,N,
,13,15,HM,"In May, Mann and Coulton sang at the Revolution Hall of Portland, Oregon."
,14,15,HT,"That September, Mann contributed a song ""Everybody Bleeds"" to an episode of the Netflix series Big Mouth."
,15,15,HT,"In January 2018, Mann appeared in an episode of the FX series The Assassination of Gianni Versace: American Crime Story as a bar singer, performing the 1984 Cars song ""Drive""."
,16,15,HT,"In 2019, Mann released an expanded 20th-anniversary reissue of Bachelor No. 2."
,0,17,HT,"In 2020, Mann wrote an original song, ""Big Deal"", for the animated series Central Park, performed by Stanley Tucci."
,1,17,HT,"On November 5, 2021, she released Queens of the Summer Hotel, with songs inspired by Girl, Interrupted, the 1993 memoir by Susanna Kaysen about her time in a psychiatric hospital."
,2,17,N,
,0,19,N,
,1,19,HT,"The New York Times described Mann as a ""formalist of pop songwriting"" whose ""verses, choruses and bridges arrive in their proper places and melodies trace a measured, symmetrical rise and fall""."
,0,21,HT,"In 1997, Mann married Michael Penn, brother of actors Sean Penn and Chris Penn."
,1,21,HT,"They met in 1993 while Mann was recording her first solo album, Whatever."
,2,21,N,
,3,21,HT,"In 2002, Mann checked into the Sierra Tucson rehab center with PTSD, severe dissociation, anxiety and depression."
,4,21,N,
,5,21,HT,"In 2020, Mann developed a nervous system disorder that gave her tinnitus, migraines, nausea and dizziness and prevented her from listening to music for a year."
,6,21,N,
,0,37,HT,"In 1987, Mann provided backing vocals to Inside, Matthew Sweet's debut album."
,1,37,HT,"The same year, she performed backing vocals to ""The Far Away Nearby"", a song on Cyndi Lauper's second album, True Colors."
,0,39,HT,"In 1995, she recorded a cover version of Harry Nilsson's ""One"" on the album For the Love of Harry: Everybody Sings Nilsson and in 1996, ""Baby Blue"" on the Badfinger tribute album Come and Get It."
