before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Franco Ambrosetti (born 10 December 1941) is a jazz trumpeter, flugelhornist and composer."
,1,0,HT,"He was born in Lugano, Switzerland; his father, Flavio, was a saxophonist who once played opposite Charlie Parker."
,2,0,N,
,3,0,N,
,4,0,N,
,5,0,N,
,0,7,HT,"Franco Ambrosetti Quartet (PDU, 1976)"
,0,9,HT,Sleeping Gypsy with Don Sebesky (Gryphon 1980)
,0,22,N,
,0,29,HT,"Drums and Folklore (SABA, 1967)"
,0,43,HT,"Mina Canta I Beatles (PDU, 1993)"
,0,44,HT,"Mazzini Canta Battisti (PDU, 1994)"
,0,45,HT,"Canarino Mannaro (PDU, 1994)"
,0,55,HT,"Antonio Farao, Expose (Dischi Della Quercia, 1996)"
,0,56,HT,"Paul Heller, Kaleidoscope (Mons, 1996)"
,0,57,HT,"Enrico Intra, Live in Milan (Albore, 2009)"
,0,58,HT,"Quincy Jones, The 75th Birthday Celebration (Eagle, 2009)"
,0,59,HT,"Dado Moroni, Niels-Henning Orsted Pedersen, Bluesology (Dire, 1981)"
,0,60,HT,"Dino Betti van der Noot, Here Comes Springtime (Soul Note, 1985)"
,0,61,HT,"Miroslav Vitous, Remembering Weather Report (ECM, 2009)"
,0,62,HT,"David Buzzi, americanfly.chat (Pyramide/SELF, 2021)"
