before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Van Allen Clinton McCoy (January 6, 1940 – July 6, 1979) was an American musician, record producer, arranger, songwriter, singer and orchestra conductor."
,1,0,HT,"He is known best for his 1975 internationally successful song ""The Hustle""."
,2,0,N,
,0,3,HT,"Van McCoy was born in Washington, D.C., the second child of Norman S. McCoy, Sr. and Lillian Ray."
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,N,
,7,3,N,
,0,4,HT,"During 1961, McCoy met Kendra Spotswood (also known as Sandi Sheldon) who lived near his family."
,1,4,N,
,2,4,N,
,0,6,HT,"In September 1958, McCoy entered Howard University to study psychology but dropped out after two years in order to relocate to Philadelphia, where he formed his own recording company, Rockin' Records, releasing his first single, ""Hey Mr. DJ"", in 1959."
,1,6,N,
,2,6,HT,"As a writer there, McCoy composed his first success, ""Stop the Music"", for the popular female vocal group, The Shirelles, in 1962."
,3,6,N,
,4,6,HT,"He owned the Share record label and co-owned the Maxx record label in the mid-1960s, supervising such artists as Gladys Knight & The Pips, Chris Bartley and The Ad Libs."
,0,7,N,
,1,7,HT,McCoy went on to write a string of hits as the 1960s progressed.
,2,7,HT,"He penned ""Giving Up"" for Gladys Knight & the Pips (later a hit for both The Ad Libs and Donny Hathaway), ""The Sweetest Thing This Side of Heaven"" for Chris Bartley, ""When You're Young and in Love"" for Ruby & the Romantics (later a hit for The Marvelettes), ""Right on the Tip of My Tongue"" for Brenda & the Tabulations, ""Baby I'm Yours"" for Barbara Lewis, ""Getting Mighty Crowded"" for Betty Everett, ""Abracadabra"" for Erma Franklin, ""You're Gonna Make Me Love You"" for Sandi Sheldon, and ""I Get the Sweetest Feeling"" for Jackie Wilson."
,3,7,HT,"He also put together the hit-making duo of Peaches & Herb, arranging and co-producing their first hit, ""Let's Fall in Love"", for the Columbia subsidiary Date in 1966."
,4,7,HT,"In the same year McCoy recorded a solo LP for Columbia entitled Night Time Is Lonely Time, and a year later started his own short-lived label, Vando, as well as his own production company VMP (Van McCoy Productions)."
,5,7,HT,"Van wrote or produced most consistently for The Presidents (""5-10-15-20 (25-30 Years of Love)""), The Choice Four, recording as The Finger Pointers (""Come Down to Earth""), Faith, Hope & Charity (""To Each His Own"" and ""Life Goes On"") and David Ruffin (""Walk Away from Love"")."
,6,7,HT,"In the early 1970s, McCoy began a long, acclaimed collaboration with songwriter/producer, Charles Kipps, and arranged several hits for the soul group The Stylistics as well as releasing his own solo LP on the Buddah label, Soul Improvisations, in 1972."
,7,7,N,
,8,7,N,
,9,7,N,
,0,9,HT,Van McCoy appeared on the Mike Douglas Show and was a regular guest on The Tonight Show.
,1,9,HM,"He wrote and sang the theme song for the 1978 movie Sextette that starred Mae West and Timothy Dalton and made a cameo appearance in it, playing a delegate from Africa."
,2,9,N,
,3,9,N,
,0,11,N,
,1,11,HT,"The title song, ""Disco Baby"", was written by George David Weiss, Hugo Peretti and Luigi Creatore, and was also performed by The Stylistics for their 1975 album Thank You Baby."
,2,11,N,
,3,11,N,
,4,11,N,
,5,11,N,
,6,11,N,
,7,11,N,
,8,11,N,
,0,12,HT,"McCoy also had success with David Ruffin's comeback album, Who I Am, featuring ""Walk Away from Love"", (US number 9, US number 1 R&B) in the US and a UK Top 5 success."
,1,12,N,
,2,12,N,
,3,12,HT,"He discovered Faith, Hope And Charity, whose major success in 1975, ""To Each His Own"", was another R&B chart-topper."
,4,12,HT,"In 1975, he also arranged two of his compositions ""My Heart's Too Big For My Head"" and ""You've Got to Tell Her"" for the Asha Puthli album She Loves to Hear the Music."
,0,14,HT,"McCoy died from a heart attack in Englewood, New Jersey, on July 6, 1979, at the age of 39."
,1,14,HT,"He is buried in the McCoy family plot at Lincoln Cemetery, Suitland, Maryland, a suburb of Washington, D.C."
,0,17,N,
,0,20,N,
,0,22,N,
