before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Sofia Asgatovna Gubaidulina (Russian: Софи́я Асгáтовна Губaйду́лина listen , Tatar: София Әсгать кызы Гобәйдуллина; born 24 October 1931) is a Soviet-Russian composer and an established international figure."
,1,0,N,
,2,0,N,
,0,2,HT,"Gubaidulina was born in Chistopol, Tatar Autonomous Soviet Socialist Republic (now the Republic of Tatarstan), Russian SFSR, to an ethnically mixed family of a Volga Tatar father and an ethnic Russian mother."
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,HT,Gubaidulina quickly learned to keep her spiritual interests secret from her parents and other adults since the Soviet Union was against any religious ideas.
,5,2,N,
,0,5,HT,"She studied composition and piano at the Kazan Conservatory, graduating in 1954."
,1,5,HT,"During her early conservatory years, Western contemporary music was banned nearly entirely from study, an unusual exception being Bartók."
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,HM,"In Moscow she undertook further studies at the Conservatory with Nikolay Peyko until 1959, and then with Vissarion Shebalin until 1963."
,6,5,N,
,7,5,N,
,8,5,N,
,9,5,HT,"She was allowed to express her modernism in various scores she composed for documentary films, including the 1963 production, On Submarine Scooters, a 70mm film shot in the unique Kinopanorama widescreen format."
,10,5,N,
,0,6,N,
,1,6,HT,"In 1979, she was blacklisted as one of the ""Khrennikov's Seven"" at the Sixth Congress of the Union of Soviet Composers for unapproved participation in some festivals of Soviet music in the West."
,0,7,HT,Gubaidulina became better known abroad during the early 1980s through Gidon Kremer's championing of her violin concerto Offertorium.
,1,7,HT,"""She sprang to international fame in the late 1980s""."
,2,7,N,
,3,7,HT,"In 2000, Gubaidulina, along with Tan Dun, Osvaldo Golijov, and Wolfgang Rihm, was commissioned by the Internationale Bachakademie Stuttgart to write a piece for the Passion 2000 project in commemoration of Johann Sebastian Bach."
,4,7,N,
,5,7,HT,"In 2002 she followed this by the Johannes-Ostern (""Easter according to John""), commissioned by Hannover Rundfunk."
,6,7,N,
,7,7,HT,"Invited by Walter Fink, she was the 13th composer featured in the annual Komponistenporträt of the Rheingau Musik Festival in 2003, the first female composer of the series."
,8,7,HT,Her work The Light at the End preceded Beethoven's Symphony No. 9 in the 2005 proms.
,9,7,HT,In 2007 her second violin concerto In Tempus Praesens was performed at the Lucerne Festival by Anne-Sophie Mutter.
,10,7,HT,Its creation has been depicted in Jan Schmidt-Garre's film Sophia – Biography of a Violin Concerto.
,0,8,HT,"Since 1992, Gubaidulina has lived in Hamburg, Germany."
0.0,1,8,HM,"Since 1992, Gubaidulina has lived in Hamburg, Germany. She is a member of the musical academies in Frankfurt, Hamburg and the Royal Swedish Academy of Music."
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,HT,"The Canticle of the Sun is a cello concerto/choral hybrid, dedicated to Mstislav Rostropovich."
,7,10,N,
,0,11,N,
,1,11,N,
,2,11,HT,"In an interview with the modern British composer Ivan Moody, Gubaidulina provides an explanation for how percussion is utilized in her works to show spiritualism."
,3,11,N,
,0,13,HT,"She was also preoccupied by experimentation with non-traditional methods of sound production, and as already mentioned, with unusual combinations of instruments, e.g. Concerto for Bassoon and Low Strings (1975), Detto – I, sonata for organ and percussion (1978), The Garden of Joy and Sorrow for flute, harp and viola (1980), and Descensio for 3 trombones, 3 percussionists, harp, harpsichord/celesta and celesta/piano (1981)."
,1,13,HT,"Gubaidulina notes that the two composers to whom she experiences a constant devotion are J. S. Bach and Anton Webern, although she had periods of devotion to Wagner, the Second Viennese School, and 16th century music, most notably Gesualdo da Venosa and Josquin."
,2,13,HT,"Among some non-musical influences of considerable import are Carl Jung (Swiss thinker and founder of analytical psychology) and Nikolai Berdyaev (Russian religious philosopher, whose works were forbidden in the USSR, but nevertheless found and studied by the composer)."
,0,15,N,
,1,15,N,
,2,15,N,
,3,15,N,
,4,15,N,
,0,16,N,
,1,16,N,
,2,16,HT,"She achieves this through the use of micro-chromaticism (i.e., quarter tones) and frequent glissandi, exemplifying the lack of ""steps"" to the divine."
,3,16,N,
,4,16,N,
,5,16,N,
,6,16,N,
,0,19,N,
,1,19,HT,"For example, in the Cello Concerto Detto-2 (1972) she notes that a strict and progressive intervallic process occurs, in which the opening section utilizes successively wider intervals that become narrower toward the last section."
,2,19,N,
,3,19,N,
,0,21,N,
,1,21,N,
,2,21,N,
,3,21,N,
