before,after,paragraphIndex,annotation,sentences
,0,0,HT,"John Francis Anthony ""Jaco"" Pastorius III (; December 1, 1951 – September 21, 1987) was an American jazz bassist who was a member of  Weather Report from 1976 to 1981."
,1,0,N,
,2,0,N,
,3,0,HT,"As of 2017, he is the only electric bassist of seven bassists inducted into the DownBeat Jazz Hall of Fame, and has been lauded as one of the best electric bassists of all time."
,4,0,HT,"Pastorius suffered from drug addiction and mental health issues and, despite his widespread acclaim, over the latter part of his life he had problems holding down jobs due to his unreliability."
,5,0,N,
,6,0,HT,He died in 1987 as a result of injuries sustained in a fight outside a South Florida after-hours nightclub.
,0,3,N,
,1,3,N,
,2,3,N,
,0,4,HM,"John Francis Pastorius was born December 1, 1951, in Norristown, Pennsylvania, United States."
0.0,1,4,HM,"John Francis Pastorius was born December 1, 1951, in Norristown, Pennsylvania, United States. He was the oldest of three boys born to Stephanie, his Finnish mother, and Jack Pastorius, a singer and jazz drummer who spent much of his time on the road."
,2,4,N,
,3,4,HT,"Pastorius's nickname, ""Jaco"", became adopted, and was partially influenced by his love for sports as well as the umpire Jocko Conlan."
,4,4,HT,"In 1974, he began spelling it ""Jaco"" after it was misspelled by his neighbor, pianist Alex Darqui."
,5,4,N,
,6,4,HT,He attended St. Clement's Catholic School in Wilton Manors and was an altar boy at St. Clement's Church.
,7,4,HT,"His confirmation name was Anthony, thus expanding his name to John Francis Anthony Pastorius."
,8,4,N,
,9,4,N,
,10,4,N,
,0,6,HT,"By 1968–1969, at the age of 17, Pastorius had begun to appreciate jazz and had saved enough money to buy an upright bass."
,1,6,N,
,2,6,HT,"He had difficulty maintaining the instrument, which he attributed to the humidity in Florida."
,3,6,HT,"When he woke one day to find it had cracked, he traded it for a 1962 Fender Jazz Bass."
,4,6,N,
,0,7,HT,"In the early 1970s, Pastorius taught bass at the University of Miami, where he befriended jazz guitarist Pat Metheny, who was also on the faculty."
,1,7,HT,"With Paul Bley and Bruce Ditmas, Pastorius and Metheny recorded an untitled album, commonly known as Jaco (Improvising Artists, 1974)."
,2,7,HT,"Pastorius then played on Metheny's debut album, Bright Size Life (ECM, 1976)."
,3,7,HT,"He recorded his debut solo album, Jaco Pastorius (Epic, 1976), with  Michael Brecker, Randy Brecker, Herbie Hancock, Hubert Laws, Sam & Dave, David Sanborn, and Wayne Shorter."
,0,9,HT,"Before recording his debut album, Pastorius attended a concert in Miami by the jazz fusion band Weather Report."
,1,9,N,
,2,9,HT,"As was his habit, he introduced himself by saying, ""I'm John Francis Pastorius III."
,3,9,N,
,4,9,N,
,5,9,HT,"After listening to the tape, Zawinul realized that Pastorius had considerable skill."
,6,9,HT,"They corresponded, and Pastorius sent Zawinul a rough mix of his solo album."
,0,10,HT,"After bassist Alphonso Johnson left Weather Report, Zawinul asked Pastorius to join the band."
,1,10,HT,"Pastorius made his band debut on the album Black Market (Columbia, 1976), in which he shared the bass chair with Johnson."
,2,10,HT,"Pastorius was fully established as sole band bass player for the recording of Heavy Weather (Columbia, 1977), which contained the Grammy-nominated hit ""Birdland""."
,3,10,N,
,4,10,N,
,0,12,HT,"Warner Bros. signed Pastorius to a favorable contract in the late 1970s based on his groundbreaking skill and his star quality, which they hoped would lead to large sales."
