before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Jeremy Davenport (born 1970 in St. Louis, Missouri) is an American jazz trumpeter and singer based in New Orleans, Louisiana."
,0,1,HT,"Jeremy Davenport was born in St. Louis, Missouri into a family of musicians."
,1,1,HT,His mother has been a music educator for nearly 50 years and his father worked for 40 years for the St. Louis Symphony.
,2,1,N,
,3,1,N,
,4,1,N,
,5,1,HT,They persuaded Davenport to move to New Orleans.
,6,1,N,
,0,2,HM,"After his tutelage from Wynton and Ellis Marsallis, Davenport toured internationally with Harry Connick Jr.'s Big Band for six years and then returned to New Orleans to play at Snug Harbor, a local jazz venue."
,1,2,N,
,2,2,HT,"His media appearances also include Cosmopolitan, GQ, Travel + Leisure, People, The Tonight Show with Jay Leno, and The David Letterman Show."
,3,2,N,
,0,4,HT,"Puttin' on the Ritz, Erich Kunzel, Cincinnati Pops, (1995)"
,0,7,HT,"Jeremy Davenport (Telarc, 1996, 2005)"
