before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Seth Ennis (born November 30, 1992) is an American country music singer."
,1,0,N,
,0,2,HT,"Ennis was born in Dothan, Alabama into a military family."
,1,2,N,
,2,2,HT,He played drums and piano from an early age.
,3,2,HT,"After moving back from Georgia to Nashville in 2013, Ennis signed up for a Battle of the Bands contest, which he won."
,4,2,HT,"He also wrote Tyler Farr's 2016 single ""Our Town""."
,5,2,N,
5.0,6,2,HM,"He signed to Arista Nashville in September 2016. Arista released his debut single ""Woke Up in Nashville"", which he wrote with Blair Daly and David Hodges."
,7,2,N,
,8,2,N,
