before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"He has released a number of singles as a solo artist since 2012, as well as a large number of collaborative singles with artists such as Hardwell, Lil' Jon, and M35."
,2,0,HT,"Since 2013 Makj has performed at large festivals such as Electric Zoo, Voodoo Experience, Coachella, and a main stage slot at TomorrowWorld."
,3,0,HT,"In March 2014, Billboard named him one of the Top 10 Artists to Watch at Ultra Music Festival."
,4,0,HT,Also in 2014 he was named No. 63 in the Top 100 DJs list put out by the DJ Magazine Awards.
,5,0,N,
,0,2,HM,"Mackenzie Johnson was born in 1990 in San Luis Obispo, California."
,1,2,HT,"By his teens, he was living in China while pursuing a career as a professional race car driver."
,2,2,HT,"At age fifteen, he became interested in DJing, and he purchased a set of Technics 1200 Turntables."
,3,2,HT,"By age 17, he had returned to the United States, where he found himself invited to perform at local events in his hometown."
,4,2,HT,"He had a number of lessons with DJ AM, who trained Makj on scratching."
,5,2,HT,"In late 2013, Makj embarked on his first major US tour, traveling the country with Bingo Players and Bassjackers."
,6,2,N,
,7,2,HT,"Since 2013, he has performed at festivals such as Electric Zoo Festival, Voodoo Experience, Coachella, a main stage slot at TomorrowWorld, Northern Lights Festival, Euphoria Festival, Webster Hall, and Ruby Skye."
,8,2,HT,"In March 2014, Billboard named him one of the Top 10 Artists to Watch at Ultra Music Festival."
,9,2,HT,"He toured Europe in 2014 with his ""Let’s Get Fucked Up Tour,"" then traveled North America with his ""Peyote Tour."""
,10,2,N,
,11,2,HT,"He has released a number of singles as a solo artist since 2012, as well as a large number of collaborative singles."
,12,2,N,
,13,2,HT,"In 2013, he released a collaborative single with Hardwell entitled ""Countdown"" which peaked at No. 1 on Beatport within three days."
,14,2,N,
,15,2,HT,"In late 2014, he released his track ""Generic,"" which had earlier debuted at the Ultra Festival in Miami."
,16,2,N,
,17,2,N,
,0,7,N,
,1,7,N,
,0,10,N,
,1,10,N,
,0,18,N,
,1,18,N,
,0,19,N,
,1,19,N,
,0,20,N,
,1,20,N,
,0,21,N,
,1,21,N,
,0,22,N,
,1,22,N,
,0,23,HT,2017: Knock Me Down (with Max Styler featuring Elayna Boynton)
,0,24,N,
,1,24,N,
,0,27,HT,2012: Nari & Milani featuring Maurizio Gubellini - Unbelievable (with Robbie Rivera)
,0,29,N,
,1,29,N,
,0,30,N,
,1,30,N,
,0,31,N,
,1,31,N,
,0,33,HT,2013: Sandro Silva featuring Jack Miz - Let Go Tonight
,0,34,N,
,1,34,N,
,0,40,N,
,1,40,HT,Steve Aoki featuring Lil Yachty and Migos - Night Call (with Steve Aoki)
,0,42,N,
,1,42,N,
,0,43,N,
,1,43,N,
,0,45,N,
,1,45,N,
,2,45,N,
,3,45,N,
,4,45,N,
