before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Etty Lau Farrell (born Etty Lau; December 10, 1974) is a vocalist for the band Satellite Party and one of the stars of the show Married to Rock."
,1,0,N,
,0,3,N,
,1,3,HT,"She trained as a classical ballerina at the Royal Academy of Dance, Pacific Northwest Ballet, and Cornish College of the Arts and, at the age of 18, won a scholarship to the Edge Performing Art Center in Los Angeles."
,0,5,HT,Etty met husband and future bandmate Perry Farrell while she was a dancer on Jane's Addiction's 1997 Relapse tour.
,1,5,HT,She can be seen on the Three Days rockumentary that records the tour.
,2,5,HT,"Subsequently, she had been a featured dancer on Janes' Jubilee tour in 2001, Strays tour at Lollapalooza in 2003, as well as Perry Farrell's solo project, which performed a few shows in 1999."
,3,5,N,
,4,5,N,
,5,5,HT,"The Jane's Addiction songs ""Wrong Girl"", ""Superhero"", ""To Match the Sun"", and the unreleased ""Cling to You"" were written for Etty."
,6,5,N,
,0,7,HT,"On November 7, 2010, Farrell debuted on E! channel's new series, Married to Rock."
