before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,HT,"Saasa started as a singer-songwriter in 2005 with the debut of her self-made album Good Morning, which was only available at her live concerts."
,0,3,N,
,1,3,HT,"In March 2009, she released her major debut single, called Hello, Hello, Hello (ハローハローハロー)."
,2,3,N,
,3,3,HT,"Saasa's first full album was released in July 2009, called Naturela (ナチュリラ)."
,4,3,HT,She released 2 more albums before going on hiatus until September 2013.
,5,3,HT,"In 2014, she started being active as an indie artist and released her self-made album LeLe Salad, only available in Japan."
,6,3,HT,She's active as of 2019.
,0,29,N,
