before,after,paragraphIndex,annotation,sentences
,0,0,N,
,0,2,HT,Nilsson played in the orchestra on the Miles Davis recording Aura in 1985.
,1,2,HT,Nilsson recorded Jazz Trombone Spirituals for Storyville Records in 1998.
,2,2,N,
,3,2,N,
,4,2,HT,"It was recorded in August 2004, with pianist Horace Parlan, guitarist John Sund, bassist Bo Stief, plus Ayi Solomon and Eliel Lazo on vocals and percussion, and Emmanel Amadasun on vocals."
,5,2,HT,"Nilsson has been a member of the DR Big Band for several decades, and conducted and arranged their Spirituals album."
,6,2,N,
,0,14,HT,"The Danish Radio Big Band Plays Thad Jones (Dacapo, 1996)"
,0,20,HT,"Trollabundin Cope, 12 (Tonar, 2005)"
,0,23,HT,"Play Bill Evans (Stunt, 2012) – trombone."
,1,23,N,
