before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Low Down is a 2014 American biopic directed by Jeff Preiss and based on the memoirs written by Amy-Jo Albany (portrayed by Elle Fanning) about her father, famed jazz pianist Joe Albany (portrayed by John Hawkes), and his struggles with drug addiction."
,1,0,N,
,0,3,HT,"Joe Albany was an accomplished jazz pianist during the 1960s through the 1980s, performing with the likes of Charlie Parker, Miles Davis, and Charles Mingus before his descent into heroin addiction."
,1,3,N,
,0,5,N,
,0,6,HT,Elle Fanning as Amy-Jo Albany
,0,7,N,
,0,10,N,
,0,14,N,
,0,16,N,
,0,18,N,
,0,20,HT,Actor Mark Ruffalo was originally cast as Joe Albany in 2011 but was forced to back out due to scheduling issues and production being delayed.
,0,22,N,
,1,22,N,
,2,22,N,
,3,22,N,
,0,24,N,
,1,24,N,
,2,24,N,
,3,24,N,
,4,24,N,
,5,24,N,
,6,24,N,
,0,25,N,
