before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ben Granfelt (born 16 June 1963) is a guitarist from Helsinki, Finland and best known from his work in Leningrad Cowboys, Wishbone Ash, Gringos Locos, Guitar Slingers and his solo band Ben Granfelt Band."
,1,0,N,
,2,0,N,
,0,1,N,
,1,1,N,
,2,1,N,
,3,1,N,
,0,9,HT,Tyler SE - Shoreline gold
,0,11,N,
,0,12,N,
,0,13,N,
,0,16,N,
,0,18,N,
,0,23,N,
,0,38,HT,Day Of The Dead - 2013 Ranka Kustannus
,0,40,N,
,1,40,N,
,2,40,N,
,0,51,N,
,0,54,HT,Time Flies When You're Playing Guitar - 2016 Sprucefield
,0,57,N,
,0,65,HT,Guitar Slingers - 1994 Sony
,0,67,HT,That Little Something - 1998 Guitar Slinger Records
,0,68,HT,Guitar Slingers (Double-CD) - 1998 RAWK Records
,0,71,N,
