before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Sam Mehran ( MUR-a-n August 17, 1985 – July 28, 2018), also known as Sam Meringue, was an American-Australian musician, songwriter, and producer who co-founded the punk band Test Icicles and later formed the solo projects Matrix Metals and Outer Limits Recordings (OLR)."
,1,0,N,
,2,0,N,
,0,2,HT,"Mehran, along with Rory Attwell, founded Test Icicles in 2004."
,1,2,N,
,2,2,HT,"Mehran began releasing music under the alias Outer Limits Recordings in 2010, which was immediately associated with the era's loose-knit, early hypnagogic pop and chillwave scene."
,3,2,HT,"He described himself being influenced mostly by Ariel Pink, R. Stevie Moore, and ""basically most music that was recorded before 1990."""
,4,2,N,
,5,2,HT,"Marc Masters of The Wire compared his Foxy Baby album to Ariel Pink's ""AM pop blender"", and described the Matrix Metals album Flamingo Breeze as a ""mini-masterpiece of sub-disco loops""."
,6,2,HT,"OLR issued numerous cassette tapes and limited edition vinyl discs, and according to Mehran, the project lasted until ""somewhere in the spring of 2011""."
,7,2,N,
,8,2,N,
,9,2,HT,"After OLR, Mehran  co-wrote and co-produced Katie Rush's Law of Attraction (2014)."
,10,2,HT,He then produced Puro Instinct's Autodrama (2016) and Samantha Urbani's Policies of Power (2017).
,11,2,HT,His last work released before his death was his co-writing and co-production of Ssion's O (2018).
,12,2,N,
,13,2,HT,"The second Katie Rush album Stage Life was released postmortem in April 2019, and his album with Belle was released in August 2019."
,0,4,HT,"Mehran died by suicide at his home in Hollywood on July 28, 2018, aged 32."
,1,4,HT,His body was found the following morning.
,2,4,N,
,3,4,HT,"The album, titled Cold Brew, was eventually released on July 28, 2021, the third anniversary of his death."
,0,7,HT,Mind Surfers Installation 04/12/08 (2009) (as Blues Runner)
,0,10,HT,Flamingo Breeze (2009) (as Matrix Metals)
,0,12,N,
