before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Daniel Edgerly Zanes (born November 8, 1961) is an American former member of the popular 1980s band The Del Fuegos and is now the front man of the Grammy-winning group Dan Zanes and Friends."
,0,2,HT,"Zanes was born in Exeter, New Hampshire, in 1961, and spent his childhood in Texas and then in Fredericton, New Brunswick."
,1,2,N,
,2,2,N,
,0,3,HT,"Zanes attended Phillips Academy in Andover, Massachusetts for two years."
,1,3,HT,"Zanes ended up living on the outskirts of Concord, New Hampshire."
,0,4,HT,"In 1981, Zanes went to Oberlin College in Ohio, where he was determined to start a really cool band."
,1,4,HT,"In the breakfast line on the very first day at Oberlin, he met up with former high school classmate Tom Lloyd."
,2,4,HT,"Zanes and Lloyd took their breakfast back to the dorm and immediately started a band and soon left school and headed to Boston (""It was between Boston and Austin,"" according to Zanes), where they became known as The Del Fuegos."
,0,7,N,
,1,7,HT,"Once, Bruce Springsteen jumped on stage to play ""Hang On Sloopy"" with them."
,2,7,N,
2.0,3,7,HM,"With the Del Fuegos, Zanes made several records – The Longest Day (1984), Boston, Mass (1985), Stand Up (1987), Smoking in the Fields (1989) – and had a hit single, Don't Run Wild. In 1987, Zanes married Paula Greif, the director of the video for the Del Fuegos song, I Still Want You."
,0,9,HT,"After Dan Zanes and his wife at the time, Paula Greif, had a baby, Anna Zanes, they moved to New York City."
,1,9,HT,Zanes subsequently began playing music with a group of other fathers that he had met in West Village playgrounds who were also there with their kids.
,2,9,HT,"These fathers playing music together eventually became The Wonderland String Band, which played at parks and parties and on a tape of songs that Zanes recorded at his home."
,0,10,N,
,1,10,N,
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,HT,"The second album, Family Dance (2001) is composed of dance songs from a wide variety of musical traditions and features Loudon Wainwright III and Rosanne Cash."
,4,11,HT,"The third recording, the more mellow Night Time! (2002), features collaborations with Aimee Mann, Lou Reed, John Doe, Dar Williams, and other established musicians."
,5,11,N,
,6,11,HT,"The fourth album in the family series is House Party (2003), a rambunctious 20-song collection with a diverse instrumentation that, in addition to the usual guitars, banjos, upright bass and drums, includes such instruments as violin, tuba, accordion, trombone, pump organ, djembe and saw."
,7,11,N,
,8,11,N,
,9,11,N,
,0,12,HT,"In 2007, Zanes received the Grammy Award for Best Musical Album for Children for Catch That Train! (2006) and produced a children's reggae CD with Father Goose called ""Its a Bam Bam Diddly"", which also features songs performed by Sister Carol and Sheryl Crow."
,0,13,HT,"In early 2009, Zanes' ¡Nueva York! (2008) won in The 8th Annual Independent Music Awards for Best Children's Music Album."
,1,13,HT,"His seventh album 76 Trombones (2009) was a Broadway/Showtune themed album, featuring guest vocalists Matthew Broderick, Carol Channing, and Brian Stokes Mitchell."
,0,15,N,
,1,15,HT,Zanes donates some of the proceeds from Family Dance and Night Time!
,2,15,N,
,0,38,HT,Turn Turn Turn (2013) with Elizabeth Mitchell
,0,39,N,
,1,39,HT,The Best of Dan Zanes (2014)
,0,41,HT,Night Train 57 (2018) with Claudia Eliaza and Yuriana Sobrino
,0,45,HT,Parades and Panoramas: 25 Songs Collected by Carl Sandburg for the American Songbag (2004)
,0,47,N,
,1,47,N,
,2,47,N,
,3,47,N,
