before,after,paragraphIndex,annotation,sentences
,0,0,HT,Rick White (born 5 December 1970) is a Canadian musician and singer-songwriter.
,1,0,HT,"Born in Moncton, New Brunswick, he was a member of indie bands Eric's Trip, Elevator, Perplexus, and The Unintended."
,2,0,HT,"Known for lo-fi recording, he has also recorded and produced music for The Sadies, Orange Glass, Joel Plaskett, One Hundred Dollars, Dog Day, HotKid and his former Eric's Trip bandmate Julie Doiron."
,0,1,HT,"White released his first solo album, The Rick White Album, in late 2005."
,1,1,HT,He followed it with Memoreaper in 2007.
,2,1,HT,"White's next album, 137, is a double album which was released in 2009 on Blue Fog Recordings."
,3,1,HT,"His latest record, The Opening, released in 2019 was recorded with Eiyn Sof."
,0,28,N,
,0,30,N,
,1,30,N,
,0,35,HT,The Opening LP w/ Eiyn Sof (Bluefog) – 2019
