before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Matthew Barber (born January 10, 1977) is a Canadian singer-songwriter."
,1,0,N,
,0,1,HT,"Barber was born and grew up in Port Credit, which is part of Mississauga, Ontario, just west of Toronto, attending Lorne Park Secondary School before moving to Kingston, Ontario to attend Queen's University, where he volunteered at campus radio station CFRC-FM and performed at campus pubs."
,1,1,N,
,2,1,N,
,3,1,N,
,0,2,N,
,1,2,N,
,0,3,N,
,1,3,N,
,0,4,N,
,1,4,HT,"He has toured extensively with artists including Buck 65, BOY, Joel Plaskett, Emm Gryner and Matt Mays and El Torpedo."
,0,5,N,
,0,8,N,
,0,9,HT,"On March 4, 2008, Barber released his fourth album on Outside Music, Ghost Notes."
,1,9,N,
,2,9,HT,"His fifth album, True Believer, was released on February 23, 2010."
,3,9,N,
,4,9,HT,"In the same year, Jill and Matthew Barber collaborated on a cover of The Hardship Post's ""Your Sunshine"", which appeared on the charity compilation album Have Not Been the Same – Vol."
,5,9,N,
,6,9,HT,"In 2014, he released Big Romance."
,7,9,HT,"Barber returned to work in 2018 with Phase of the Moon, his first solo LP in four years."
,0,18,HT,The Family Album (2016) with Jill Barber
