before,after,paragraphIndex,annotation,sentences
,0,0,HT,"James George Tomkins (14 February 1941 – 2 October 2012), known professionally as Big Jim Sullivan, was an English musician whose career started in 1958."
,0,3,HT,"He was born James George Tomkins, in Hillingdon Hospital, Middlesex, England, and went to Woodfield Secondary School in Cranford, Middlesex."
,1,3,HT,"At the age of 14, he began learning the guitar, and within two years had turned professional."
,0,4,N,
,1,4,N,
,2,4,HT,"In 1959, at The 2i's Coffee Bar, he met Marty Wilde and was invited to become a member of his backing group, the Wildcats, who were the opening act in the television series, Oh Boy!, produced by Jack Good."
,3,4,HM,"The Wildcats backed Eddie Cochran and Gene Vincent on their tour of Britain in 1960, during which Cochran died."
3.0,4,4,HM,"The Wildcats backed Eddie Cochran and Gene Vincent on their tour of Britain in 1960, during which Cochran died. Wilde bought Sullivan a Gibson Les Paul guitar, reputedly the first to be played in Britain, which he had bought from Sister Rosetta Tharpe."
,5,4,N,
,6,4,N,
,0,6,N,
,1,6,HT,"Sullivan became one of the most sought-after guitarists throughout the 1960s and the 1970s, in part because of his flexibility in playing different styles of music."
,2,6,N,
,3,6,N,
,4,6,HT,"Sullivan played on around 750 UK chart entries, and averaged three recording sessions a day."
,5,6,HM,"He played on the first records in the UK to use a wah-wah effect – Michael Cox's 1961 ""Sweet Little Sixteen"" and Dave Berry's 1964 hit ""The Crying Game""  used a DeArmond Tone and Volume pedal."
5.0,6,6,HM,"He played on the first records in the UK to use a wah-wah effect – Michael Cox's 1961 ""Sweet Little Sixteen"" and Dave Berry's 1964 hit ""The Crying Game""  used a DeArmond Tone and Volume pedal. He played on the first record in the UK to use a fuzzbox, which he had borrowed from session guitarist Eric Ford, on P.J. Proby's 1964 hit ""Hold Me""."
,7,6,HT,"In the early 1960s he also played on hits by Rolling Stones, Billy Fury, Frank Ifield, Adam Faith, Frankie Vaughan, Helen Shapiro, Johnny Hallyday, Freddie and the Dreamers, Cilla Black, Tom Jones, Shirley Bassey, Dusty Springfield and others."
,8,6,HT,He played guitar on the Alexis Korner's and Blues Incorporated's album R&B from the Marquee in 1962 and Georgie Fame's first album Rhythm & Blues at the Flamingo in 1964.
,9,6,HM,"In addition to playing on many UK albums Sullivan played on the Everly Brothers's 1963 live album at Olympia, Bobby Darin's 1967 live album Something Special, Little Richard's 1966 album Get Down With It: The OKeh Sessions and Del Shannon's 1967 album, Home and Away."
,10,6,N,
,11,6,N,
,12,6,HT,"Later in the 1960s and 1970s, Sullivan continued to play on a succession of hit records including those by The Walker Brothers, Jonathan King, Donovan, David Bowie (he played banjo, guitar and sitar on Bowie's first album which was published in 1967), Benny Hill, The New Seekers, Thunderclap Newman, Love Affair, Long John Baldry, Marmalade, Small Faces, and Rolf Harris."
,13,6,HT,In 1968 he played on George Harrison's Wonderwall.
,14,6,HT,"He directed and played on Amazing Blondel's first album in 1969, and in the same year played on the album Sound of Sunforest, the overture from which was used in the film A Clockwork Orange."
,15,6,HT,"In 1971, he played in the Jean-Claude Vannier Orchestra for Serge Gainsbourg's Histoire de Melody Nelson, and also played on Frank Zappa's 200 Motels."
,16,6,HT,"In 1972, he did arrangements for the orchestral version of The Who's Tommy."
,0,8,HT,"In the 1960s, Sullivan learned to play the sitar, having been inspired by attending a recording session for Indian classical musician Vilayat Khan."
,1,8,HT,"Sullivan released an album of Indian-style recordings under his own name, Sitar Beat (1967), and one as ""Lord Sitar"", Lord Sitar (1968)."
,2,8,N,
,3,8,N,
,4,8,HT,"Throughout this period, Sullivan studied formally with Nazir Jairazbhoy and, until 1969, he all but abandoned guitar in favour of the sitar."
,5,8,HT,"Together with Harrison, Brian Jones of the Rolling Stones and Shawn Phillips, he was among the most dedicated of the many rock guitarists who embraced the instrument during the 1960s."
,0,10,HT,"In 1969, Sullivan joined Tom Jones' band."
,1,10,HT,"During his time with Jones in Las Vegas, he met and formed a friendship with Elvis Presley."
,2,10,N,
,3,10,HT,He released an instrumental album Sullivan Plays O'Sullivan (1971) and was also featured giving guitar lessons on the Bay City Rollers' TV series Shang A Lang.
,4,10,HT,"In the 1970s he composed the score for an episode of the science fiction series, Space: 1999 (""The Troubled Spirit""), in which he also appeared and performed part of the score on screen, as a crew member giving a Coral sitar concert."
,5,10,HT,"In 1974, Sullivan teamed up with the record producer, Derek Lawrence, to form the record label, Retreat Records."
,6,10,HT,One album release was Big Jim's Back (1975).
,7,10,HT,"He fronted a band called Tiger, alongside vocalist Nicky Moore, releasing three albums under this name before the group split up in 1976."
,0,11,N,
,1,11,N,
,2,11,N,
,3,11,HT,"Lawrence and Sullivan went to the United States during this period, to produce the glam metal band, Angel."
,4,11,HT,"In 1978, he became part of the James Last Orchestra for nine years, also touring with Olivia Newton-John after her success with Grease."
,5,11,N,
,0,12,N,
,1,12,N,
,2,12,N,
,3,12,N,
,4,12,HT,In 2006 he was featured in the Guitar Maestros DVD series with Doug Pruden.
,0,14,HT,"Sullivan died on 2 October 2012, aged 71 due to complications from heart disease and diabetes."
,0,16,N,
