before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Orianthi Penny Panagaris (born 22 January 1985), known mononymously as Orianthi, is an Australian musician, singer and songwriter who rehearsed in 2009 with Michael Jackson in preparation for his This Is It concert series, and performed with Alice Cooper's touring band."
,1,0,HT,"Her 2009 debut single ""According to You"" peaked at No. 3 in Japan, No. 8 in Australia and No. 17 in the US; her second album, Believe, received a worldwide release in late 2009."
,2,0,HT,"The same year, she was named one of the ""12 Greatest Female Electric Guitarists"" by Elle magazine."
,3,0,HT,"She also won the ""2010 Breakthrough Guitarist of the Year"" award hosted by Guitar International magazine."
,0,3,HT,"Orianthi Penny Panagaris was born in Adelaide, Australia to Greek parents."
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,N,
,7,3,HT,"He invited Orianthi to get up and jam with him at soundcheck then later asked if she would join him on stage that night to jam at his Adelaide concert, Memorial Drive on 30 March 2003."
,8,3,HT,"Orianthi independently released her debut studio album, Violet Journey in 2005, composing all the material, contributing guitar, vocals, and drums on most cuts."
,9,3,N,
,10,3,N,
,11,3,HT,"Orianthi relocated to Los Angeles, signed with Geffen Records in late 2006 and struck a management deal with 19 Entertainment."
,12,3,HM,"Orianthi has made a commercial for Panasonic, featured in the song ""Now or Never"" for Bratz: The Movie, played at the Eric Clapton Crossroads Guitar Festival, appeared in The New York Times business section promoting eco-friendly acoustic guitars, and opened for Steve Vai in the US."
,0,5,HT,"Orianthi appeared at the 51st annual Grammy Awards in February 2009 as Carrie Underwood's lead guitarist, with Underwood inviting Orianthi to become a member of her band."
,1,5,N,
,2,5,N,
,3,5,N,
,0,6,N,
,1,6,N,
,2,6,N,
,3,6,N,
,4,6,N,
,5,6,N,
,6,6,N,
,7,6,N,
,8,6,N,
,9,6,N,
,10,6,N,
,11,6,HT,"She presented an award at the 2009 American Music Awards, which Jackson won posthumously."
,12,6,N,
,13,6,HT,"She plays guitar on the song ""Monster"" by Michael Jackson featuring 50 Cent which was released on Michael on 14 December 2010."
,0,8,HT,"Orianthi started working on her major label debut Believe in 2007, which was released in October 2009."
,1,8,N,
,2,8,N,
,3,8,N,
,0,9,HT,"Orianthi appeared on several late night shows; most notably, she appeared on American Idol results show, which aired on 26 March 2010."
,1,9,HT,"In 2010, she toured extensively, with headlining shows in the US, Japan, Australia, and Malaysia."
,2,9,N,
,3,9,N,
,0,10,N,
,1,10,HT,"She is featured on Iraheta's third single ""Don't Waste the Pretty"" and on Fefe Dobson's song ""Can't Breathe"" which appears on Fefe Dobson's album Joy released in November 2010."
,2,10,N,
,0,11,HT,"She recorded for the song ""Sadda Haq"" composed by Academy award-winning composer A. R. Rahman for a Bollywood 2011 film soundtrack Rockstar."
,1,11,HT,"The song became very popular and garnered substantial media coverage in India for Orianthi, being cited for her time as Michael Jackson's lead guitarist."
,2,11,HT,"On 12 October 2011, the 5 track EP Fire, produced by Dave Stewart was released as an iTunes download."
,0,12,HT,"Her third studio album, Heaven in This Hell, was released on 12 March 2013."
,1,12,HT,"Orianthi joined supergroup Hollywood Vampires on the track ""Whole Lotta Love"" from the band's 2015 self-titled debut album."
,0,13,HT,"In October 2016, Orianthi featured in The 2016 NRL Grand Final pre-game entertainment alongside Richie Sambora."
,1,13,HT,"Their performance was met with mixed reviews, and Sambora defended their performance the following day on Twitter."
,2,13,HT,"On 29 September 2017, Orianthi and Richie Sambora released a five-song EP called Rise under the name RSO (an acronym of the two members' initials)."
,3,13,HT,"They released another EP Making History on 15 December 2017, and their debut album Radio Free America was released on 11 May 2018."
,4,13,HT,"The band performed on the 5th episode of Season 11 of the PBS performance series Soundstage, which premiered on 3 May 2018."
,5,13,HT,"Orianthi appears on the track Limelight from Don Felder's American Rock and Roll album, released in April 2019."
,0,14,HT,"On 31 August 2020 a new album, O, was announced: it was released via Frontiers Records on 6 November, produced by Marti Frederiksen and was preceded by single ""Sinners Hymn""."
,0,16,HT,"On 29 August 2011, Orianthi was announced as Alice Cooper's new guitarist."
,1,16,HT,"She replaced Damon Johnson, who is now a member of Thin Lizzy."
,2,16,N,
,3,16,HT,"Orianthi did two world tours with Alice Cooper, but resigned in June 2014, and was replaced by Nita Strauss."
,4,16,N,
,5,16,N,
,6,16,HT,She also appeared on the Top 7-week season 12 of American Idol on 3 April 2013 to play guitar for each of the performances.
,7,16,HT,"One month later Orianthi performed Fine China with Chris Brown at the 2013 Billboard Music Awards, and on 8 December of that same year she paid tribute to Carlos Santana, performing in the Kennedy Center Honors Gala."
,8,16,HT,"She spent most of 2013–2015 touring with Dave Stewart, started BeMyBand, and released a song."
,9,16,HM,"In 2014, she joined Richie Sambora for his solo tour in Australia and Europe."
,10,16,N,
,0,18,HT,Orianthi met with Little Kids Rock students at the annual trade show for music merchants (NAMM) in 2010 after they opened for her.
,1,18,N,
