before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Joseph Nagyvary, born April 18, 1934, is retired professor of biochemistry and biophysics at Texas A&M University."
,1,0,HT,"He is also a violin maker, and has spent years studying and analyzing violins made by Antonio Stradivari and Giuseppe Guarneri."
,0,2,HT,"Joseph Nagyvary was born 1934 in Szeged, Hungary."
0.0,1,2,HM,"Joseph Nagyvary was born 1934 in Szeged, Hungary. As the most celebrated citizen of this town was Albert Szent-Györgyi, the discoverer of vitamin C and much of the citric acid cycle, he was inspired at an early age to follow a career in natural products and biochemistry."
,0,3,N,
,1,3,N,
,2,3,N,
,0,4,HT,In 1957 he went to Zurich to study under Paul Karrer.
,1,4,N,
,0,5,HT,In 1963 he went to Cambridge to study under Alexander Todd at the laboratory there.
,1,5,N,
,0,6,HT,In 1983 he devoted his research entirely to the study of recreating the legendary tone of violins made by the old masters.
,1,6,N,
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,HT,"By late 2003, Nagyvary refined his techniques and produced a violin that was tested in a duel with the Leonardo da Vinci of 1725, an instrument not from Stradivari’s golden period."
,5,8,N,
,6,8,N,
,7,8,N,
,8,8,N,
