before,after,paragraphIndex,annotation,sentences
,0,0,HT,"James ""Jim"" Bryan Erb (January 25, 1926 – November 11, 2014) was an American composer, arranger, musicologist, and conductor."
,1,0,HT,"The founding conductor of the Richmond Symphony Chorus, Erb led that chorus from 1971 to 2007 while also directing chorus activities at the University of Richmond, where he was for a while chair of the music department."
,2,0,N,
,0,2,HT,"Erb was born in La Junta, Colorado."
,1,2,N,
,2,2,HT,"He also studied at the University of Music and Performing Arts, Vienna."
,3,2,N,
,4,2,HT,"He began teaching music at a junior high school in Cheyenne, Wyoming."
,5,2,HT,"Beginning in 1954 he taught music and conducted the choirs and glee clubs at the University of Richmond in Richmond, Virginia, where he taught until his retirement in 1994."
5.0,6,2,HM,"Beginning in 1954 he taught music and conducted the choirs and glee clubs at the University of Richmond in Richmond, Virginia, where he taught until his retirement in 1994. While teaching at Richmond, he was a three-time winner of the University's Distinguished Educator Award."
,7,2,HT,"It was during this period that he composed his arrangement of the folk tune ""Shenandoah"", for a tour of Europe by the University of Richmond Choir."
,8,2,HT,"In addition to the Richmond Symphony Chorus, Erb also conducted the group Chorus of Alumni and Friends of the University of Richmond (CAFUR), which was originally associated with the University of Richmond."
,9,2,HT,CAFUR's final concert was in 1994 with the singing of Rachmaninoff's Vespers.
,10,2,HT,"In 2014, he died at the age of 88 in Richmond."
,0,4,N,
,1,4,N,
,2,4,HT,"The arrangement has been performed by numerous choirs, including the Virginia Glee Club (who commissioned the TTBB version), the Chanticleer ensemble in an arrangement that combines it with the Marshall Bartholomew version, and the Mormon Tabernacle Choir, whose performance of it appeared on the soundtrack to the 1995 film Nixon."
