before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tedashii Lavoy Anderson (born March 8, 1977), known simply as Tedashii, is an American Christian hip hop artist and member of the hip-hop troupe, 116 Clique."
,1,0,N,
,2,0,N,
,3,0,N,
,0,1,HT,"In 2008, Tedashii toured with the 116 Clique during the ""Unashamed Tour""."
,1,1,HT,"The ""Don't Waste Your Life Tour"" followed in 2009, after which he took a brief break."
,2,1,HT,"In late 2010 he returned for the ""Unashamed: The Movement Tour""."
,3,1,HT,As soon as his album Blacklight was released in 2011 he went on a brief tour to promote it.
,4,1,HT,"He joined the ""Man Up Tour"" in 2011, taking a brief break in early 2012."
,5,1,N,
,6,1,HT,"Then in December, Suzy Rock and KB joined him for the ""No Boundaries Concert Series""."
,7,1,HT,"Tedashii appeared in Family Force 5's song ""Chainsaw"" on the remix album Reanimated released in 2013."
,8,1,HT,"In 2015, Tedashii appeared on the song ""I Have a Dream"" for Manafest's album Reborn."
,0,3,HM,"Tedashii Lavoy Anderson was born in Lufkin, Texas on March 8, 1977 to mother Vera Louise Anderson."
,1,3,HT,"Tedashii currently lives with his wife in Denton, Texas, serving at The Village Church."
,2,3,HT,In March 2013 Tedashii's one-year-old son died.
,3,3,N,
