before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Frida Ånnevik (born 18 June 1984 in Hamar, Norway) is a Norwegian jazz singer and the daughter of folk singer Tor Karseth."
,0,2,HT,"Ånnevik won the Grappa's debutant award in 2009, and released her debut album Synlige Hjerteslag the year after."
,1,2,N,
,2,2,HT,"She won the Norwegian Lyricist Fund debutant award for 2010, awarded by NOPA."
,3,2,HT,"She was also nominated in two categories for the Spellemannprisen 2010, This years newcomer and Folk singer of the year, for this album."
,4,2,HT,"In 2013 she released the album Ville Ord, and was awarded Spellemannprisen 2013 class Lyricist and was also nominated in the class Folk singer."
,5,2,HT,"In 2014 she was awarded Neshornet, a cultural prize award by the newspaper Klassekampen, and together with the band In The Country released the album Skogens Sang in 2014."
,6,2,N,
,0,4,N,
,1,4,N,
,0,12,HT,2013: Ville Ord (Grappa Music)
