before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Mose Se Sengo (""Fan Fan"") (16 October 1945 – 3 May 2019) was a guitarist, composer and band-leader from the Democratic Republic of Congo."
,1,0,N,
,0,2,HT,"Mose Se Sengo, was born in present-day Kinshasa, Democratic Republic of the Congo, on 16 October 1945."
,1,2,HT,He began to play the guitar at boarding school in Kinanga.
,0,4,N,
,1,4,HT,"He later joined the band Lovy du Zaire, formed in 1971 or 1972 by Victor ""Vicky"" Longomba, who was previously a co-founder of OK Jazz and afterward a member of African Jazz."
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,HT,"In 1983 ""Fan Fan"" arrived in London, England mixing his music with English jazz musicians."
,9,4,HT,"In the 1990s he joined Bana OK, a tribute band to the late Franco Luambo Makiadi of TPOK Jazz."
,10,4,N,
,11,4,N,
,0,6,HT,"On 3 May 2019, Mose Se Sengo was on a routine recording tour in Nairobi, Kenya, when he collapsed and died following a suspected heart attack."
0.0,1,6,HM,"On 3 May 2019, Mose Se Sengo was on a routine recording tour in Nairobi, Kenya, when he collapsed and died following a suspected heart attack. Fan Fan, who was staying at an apartment on Thika Superhighway, was taken to a Kasarani Hospital within Nairobi, where he was pronounced dead on arrival."
,2,6,HT,"The musician's producer, Tabu Osusa, said Fan Fan was in the city recording a new song with vocalists based in Nairobi including Paddy Makani and Disco Longwa."
,3,6,HT,"Mose Fan Fan, whose residence is in London, loved Nairobi and had been visiting Kenya consistently since 2016."
,4,6,HT,"His death came a day before the burial of another Congolese musician of his era, Lutumba SImaro, with whom they had played together in the TPOK Jazz band."
,5,6,HT,"Plans are underway, as of 11 May 2019, to repatriate his remains to the United Kingdom for final interment."
,0,8,N,
,1,8,N,
,0,13,N,
,1,13,N,
