before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Rafael de la Fuente (born November 11, 1986) is a Venezuelan actor and singer."
,1,0,HT,"He is known for his roles in the fantasy television series Grachi (2011–2013) and the soap opera reboot Dynasty (2017–present) as Sam ""Sammy Jo"" Jones."
,2,0,HT,His other notable role was in the first and second seasons of the drama series Empire (2015–2016).
,0,2,HT,"Rafael Alfredo De la Fuente Torres Jr. was born in Caracas, Venezuela."
,1,2,HT,"on November 11, 1986."
,2,2,N,
,3,2,N,
,0,3,N,
,1,3,N,
,2,3,N,
,3,3,N,
,0,6,HT,"In 2009, he played Jorge Giraldo in the Telemundo telenovela, Más sabe el diablo."
,1,6,HT,"In 2011, de la Fuente appeared as Max in the telenovela Aurora."
,2,6,N,
,3,6,HT,"In 2014, de la Fuente appeared as Coach Julio on Every Witch Way, an English-language remake of Grachi."
,4,6,HT,"In 2014 and 2015, he appeared in the films The One I Wrote For You and Lift Me Up."
,0,7,HT,"In 2015 and 2016, de la Fuente appeared in the recurring role of Michael Sanchez, the boyfriend of Jamal Lyon, in the Fox musical prime time soap opera, Empire."
,1,7,HT,"In 2017, he appeared as Cleve Jones' boyfriend Ricardo Canto in the ABC miniseries When We Rise."
,2,7,HT,"In 2017 and 2018, he appeared in the films ¡"
,3,7,N,
,4,7,N,
,5,7,N,
,0,8,HT,"In March 2017, de la Fuente was cast in The CW's Dynasty reboot as Sam Jones, a gay male version of the original series' Sammy Jo Carrington (Heather Locklear)."
,0,10,N,
,1,10,N,
,2,10,N,
,0,12,N,
,1,12,HT,"Since 2019, he has been in a relationship with Pablo Costanzo, a Venezuelan photographer."
,2,12,N,
