before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Grantley Jonathan ""Grant"" Nicholas (born 12 November 1967) is a Welsh musician, and lead singer and guitarist of the rock band Feeder."
,0,2,HT,"Nicholas was born in Newport, South Wales, but grew up in Pwllmeyric, near Chepstow."
,1,2,N,
,2,2,N,
,0,3,HM,"In school, Nicholas played the trumpet, and joined his first band, Sweet Leaf (named after a song by Black Sabbath, who were his favourite band in his school years, and the first he saw play live, at the Colston Hall in Bristol)."
,1,3,N,
,2,3,N,
,0,4,N,
,1,4,N,
,0,6,HT,"Nicholas' ""signature guitar"" is a 1967 Sunburst Fender Jazzmaster."
,1,6,HT,"In addition to this, he also owns a 1964 Silver Jazzmaster (often tuned differently when used live) and another Sunburst 59 Jazzmaster."
,2,6,N,
,3,6,HT,"His other guitars include a Cherry Red Gibson SG, a Fender Bellmaster, a Green Custom Jazzbird, a Green Jazzmaster (which he destroyed at Feeder's headline set at Download 2005 and later said he regretted it, but still has the neck to make a new guitar with), a Gibson Firebird,a custom ESP ""Gibstang"", a Sunburst Gibson J-200 Acoustic and a natural finish Yamaha acoustic (for recording)."
,4,6,N,
,5,6,N,
,0,8,HT,After leaving school Nicholas worked as a bike courier in London.
,1,8,HT,It was while in London that Nicholas learnt how to be a songwriter.
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,HT,"Original singer Paul Ford left, leading to Nicholas being recruited from local band Silent Partner: the latter re-recorded the previously laid-down vocals, while re-writing some lyrics to suit his style."
,6,8,N,
,7,8,N,
,8,8,HT,During these years.
,9,8,N,
,10,8,N,
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,HT,"This saw bassist John Canham part ways with the band, before Simon Blight followed soon after when they reformed as Hum, which was changed to Reel, before then changing their name once again to Real in 1994 with their final name of Feeder being decided on that same year."
,4,10,N,
,5,10,HT,"The band signed to The Echo Label in November of that year still under the name of Real,  when this was changed to Feeder shortly afterwards, with London-based graphic designer Taka Hirose taking over bass duties in 1995."
,6,10,N,
,7,10,N,
,8,10,HT,"Produced by Chris Sheldon, it charted at number 65 in the UK and was certified Silver for sales over 60,000 copies in 2003 when the band had already broken through (then upgraded to Gold status for 100,000 copies in 2017)."
,9,10,N,
,0,11,HT,"The follow-up album, Yesterday Went Too Soon, was produced by Nicholas."
,1,11,N,
,2,11,N,
,0,12,N,
,1,12,HT,"Produced by Gil Norton (Foo Fighters, Pixies, Echo and the Bunnymen and James), the album peaked at number 5 in the UK and was also certified Gold, but in its release year, before going Platinum in 2003."
,2,12,N,
,0,13,HT,"In 2002, drummer Jon Lee took his own life, which saw the band keep out of the public eye, until their fourth album Comfort in Sound was nearing its completion."
,1,13,N,
,2,13,HT,"The Evening Session show, was the first time since Jon's death that the band made any public appearance and released new material, while a few days before this Grant was interviewed on the station, in which he spoke of their first shows without Jon."
,3,13,N,
,4,13,HT,"The album featured Mark Richardson of Skunk Anansie on drums, before he parted company with Feeder in 2009, to return to a reformed Skunk Anansie."
,0,14,N,
,1,14,N,
,2,14,N,
,3,14,N,
,0,17,HT,"In early 2014, Grant Nicholas announced that he was recording a solo album."
,1,17,HT,"The song ""Soul Mates"" premiered on the Dermot O'Leary show on Radio 2 on Saturday May 31."
,2,17,N,
,0,18,HT,"His debut solo album Yorktown Heights was released on 11 August 2014, via Popping Candy, although in Japan it was released a few months earlier on Victor."
,1,18,HT,"Yorktown Heights was produced, written and played by Grant in his North London Treehouse Studio, The Crypt (London) and Angelic Studios in Banbury."
,2,18,HT,"Help at the controls came from Sam Miller & Brian Sperber at his Ansons Pocket Studio in Yorktown Heights, upstate New York."
,0,19,HT,"The idea to record a solo album, came about after Feeder's gig at the Brixton Academy in late 2012."
,1,19,HT,"During this time Grant decided after 20 years without any time off, give Feeder a break for a short time while deciding to use the time to record and promote a solo album."
,2,19,N,
,0,20,HT,"After the release of the album, Grant continued to tour and played the Fuji Rock Festival in Japan along the way."
,1,20,HT,"After ending 2014 with a show at the Islington Assembly Hall, Grant announced that due to the success of the album and supporting tour, alongside how much he's enjoyed the experience, more solo shows were announced for 2015."
,0,21,HT,"After the 2015 tour, a mini-album titled Black Clouds was released before the ""Everyday Society"" single was released for Record Store Day, bringing Grant's solo career to a close."
,1,21,N,
,2,21,N,
,3,21,N,
,0,22,N,
,0,24,N,
,1,24,HT,"They had their first child, a girl named Hanna Sky, in 2005 and their second child, a boy named Ko Marley, in 2007."
,2,24,N,
,3,24,N,
,4,24,N,
,0,26,HT,"Nicholas remixed the track ""Ya Don't See The Signs"" by the now defunct rap group Mark B and Blade, who had released the original version as their first single."
,1,26,N,
,2,26,HT,"This was added as an extra track to their 2000 album, The Unknown."
,3,26,N,
,4,26,HT,"In 2001 the new version, subtitled the ""Grant Nicholas Remix"", was released as a single and reached No. 23 in the United Kingdom."
,0,27,HT,"Nicholas spent the last few weeks of 2006 co-producing rock band EnjoyDestroy's debut album with Brian Sperber, who later split."
,1,27,HT,"Grant Nicholas was featured on an episode of Never Mind the Buzzcocks in 2008, his second appearance on the show after making his debut in 1999."
,2,27,HT,"In 2003 Nicholas sang on ""Broken"", a Junkie XL song from his album Radio JXL: A Broadcast from the Computer Hell Cabin."
,0,29,HT,"In a Christmas special of the UK gameshow Pointless Celebrities, which was broadcast on 21 December 2013, Nicholas was a ""Pointless answer"" in a Band Aid 20 round."
,1,29,N,
,0,30,N,
,1,30,N,
,2,30,N,
