before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Andrew McGregor ""Andy"" Stewart (8 September 1952 – 27 December 2015) was a Scottish singer, songwriter and instrumentalist, formerly the frontman for Silly Wizard."
,1,0,HT,"He was born in Alyth, Perthshire."
,0,1,N,
,0,2,HT,Stewart toured with Silly Wizard until the band broke up in 1988.
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,HT,Failed spinal surgery in 2012 left Stewart paralyzed from the chest down.
,5,2,HT,"He died from a stroke on 27 December 2015, aged 63."
,0,6,HT,Songs of Robert Burns (1991)
,0,21,HT,"Fire in the Glen (1985, also with Phil Cunningham)"
