before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Cyril Ornadel (2 December 1924 – 22 June 2011) was a British conductor, songwriter and composer, chiefly in musical theatre."
,1,0,N,
,2,0,N,
,0,2,HT,"Ornadel was born in London, England, into a middle-class Jewish family, and studied at the Royal College of Music."
,1,2,HT,"During the 1950s, he was famous for conducting the orchestra for the hit TV show Sunday Night at the London Palladium."
,2,2,HT,"This followed as a musical director for a number of major West End shows, including the first London production of My Fair Lady, and at the London Palladium the hit shows The Sound of Music and The King and I starring Yul Brynner."
,3,2,HT,"He composed several musicals of his own, including Pickwick (1963, lyrics by Leslie Bricusse), starring Harry Secombe, from which came the hit song ""If I Ruled the World"", which won an Ivor Novello Award;  Great Expectations (1975) starring John Mills, both adapted from Charles Dickens; and Treasure Island  (1973) adapted from Robert Louis Stevenson and starring Bernard Miles and Spike Milligan."
,4,2,N,
,0,3,HT,"He also penned the song ""Portrait of My Love"" (lyrics by Norman Newell), a hit for Matt Monro in 1960, which also won the 1960 Ivor Novello award for Best Song Musically and Lyrically."
,1,3,HT,"""At My Time of Life"" from Great Expectations was recorded by Bing Crosby in 1976."
,0,4,HT,"Ornadel's contribution to music for television includes scores for the remake of Brief Encounter (1974) starring Richard Burton and Sophia Loren, Edward the Seventh (1975), which won a BAFTA, starring Timothy West as Edward VII, and the music for the British television science-fiction series Sapphire & Steel (1979)."
,1,4,N,
,0,5,HT,A highlight of his career included conducting the London Symphony Orchestra at Wembley Arena with music from The Strauss Family in 1973.
,1,5,HT,"His film work included Some May Live (1967), Subterfuge (1968), Wedding Night (1970), Not Now Darling (1973), and many Pete Walker films including Man of Violence (1969), Cool It Carol!"
,2,5,N,
,3,5,HT,", Die Screaming, Marianne (1971), The Flesh and Blood Show (1972) and Tiffany Jones (1973)."
,4,5,HT,"Ornadel's autobiography, Reach for the Moon, was published by the Book Guild in 2007."
,0,6,HT,"Ornadel died on 22 June 2011, aged 86."
