before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Eddie Gossling is an American stand-up comedian residing in Los Angeles, California."
,1,0,N,
,2,0,N,
,0,1,HT,"Gossling made his Network Television debut in February 2004 on ABC’s late night talk show Jimmy Kimmel Live!, and can be seen in his own half-hour comedy special as Comedy Central Presents Eddie Gossling."
,1,1,HT,His special in 2005 was voted the number 4 best special ever produced by Comedy Central in the Stand-up Stand Off.
,0,3,HM,"Gossling was born in Johnson City, NY, in 1970 while his father, Edward Haines Gossling III, was away at pilot training in the Air Force."
,1,3,HT,He lived in New York City before moving to Los Angeles.
,2,3,HT,"Gossling has a younger brother Eric, who lives in Austin, Texas."
,3,3,HT,"His father retired from the Air Force in San Antonio after 30 years of service, mostly as a B-52 bomber pilot."
,4,3,N,
,5,3,HT,"After his father’s retirement, his parents moved to Tampa, FL."
,0,4,N,
,1,4,HT,"Luckily, Gossling was wearing a thick winter jacket."
,0,5,N,
,1,5,HT,"He eventually graduated from Airline High School in Bossier City, LA."
,2,5,N,
,0,6,N,
,1,6,N,
,0,7,N,
,1,7,N,
,2,7,HT,He was shipped to Fort Jackson South Carolina for his Basic Training.
,0,8,HT,"He attended Louisiana Tech University for one year then transferred to San Antonio College in San Antonio, TX and the Texas Army National Guard."
,1,8,HT,"He acquired an associate degree in Advertising design then enrolled at Southwest Texas State in San Marcos, TX."
,2,8,HM,"Gossling left Southwest two semesters short of his degree when he got involved in stand-up comedy in San Antonio at River Center Comedy Club 1994 where he met Chris Duel, now a radio personality in San Antonio, then the house MC at the club."
,3,8,HT,He took on several odd jobs while starting out in comedy and then moved up to the Capital City Comedy Club in Austin in 1996 where he house MC'd for nearly a year.
,0,10,HT,"In addition to working comedy clubs across the U.S. and Canada, Gossling has appeared in nationally recognized comedy festivals."
,1,10,HT,"He has appeared at the Vancouver and Chicago Comedy Festivals and became one of the first ever comedians to perform at the Montreal Just For Laughs Comedy Festival as both a ""New Faces"" performer and ""Festival Gala"" performer in the same year."
,2,10,N,
,0,11,HT,"Gossling was a voice actor on the Comedy Central animated series, Shorties Watchin' Shorties, October 2005 on the Bravo channels, The Great Things About Being Red State, this fall on Comedy Central’s World Comedy Tour taped in Australia."
,1,11,HT,"In 2006, Gossling voiced Scraw the Vulture in the Disney Animated film, The Wild."
,0,12,N,
,1,12,N,
,2,12,HT,"In an effort to take names back from the porn industry, Gossling in 2007 purchased bigpoletighthole.com where he also hosts his web site."
,0,13,HT,"In May 2008, Gossling won The Roofie Award at the first annual Aspen RooftopComedy Festival."
,1,13,N,
,0,15,HT,Fresh Brewed Eddie (2006)
