before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Lincoln Theodore Monroe Andrew Perry (May 30, 1902 – November 19, 1985), better known by the stage name Stepin Fetchit, was an American vaudevillian, comedian, and film actor of Jamaican and Bahamian descent, considered to be the first Black actor to have a successful film career."
,1,0,HT,"His highest profile was during the 1930s in films and on stage, when his persona of Stepin Fetchit was billed as the ""Laziest Man in the World""."
,0,1,N,
,1,1,N,
,2,1,HT,Perry's film career slowed after 1939 and nearly stopped altogether after 1953.
,3,1,N,
,4,1,N,
,0,3,HT,"Little is known about Perry's background other than that he was born in Key West, Florida, to West Indian immigrants."
,1,3,HT,"He was the second child of Joseph Perry, a cigar maker from Jamaica (although some sources indicate the Bahamas) and Dora Monroe, a seamstress from Nassau, The Bahamas."
,2,3,HM,"Both of his parents came to the United States in the 1890s, where they married."
,3,3,N,
,4,3,HT,"Another source says he was adopted when he was 11 years old and taken to live in Montgomery, Alabama."
,5,3,N,
,6,3,HT,He earned his living for a few years as a singer and tap dancer.
,0,5,N,
,1,5,N,
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,N,
,0,7,N,
,1,7,N,
,2,7,HT,"He signed a five-year studio contract following his performance in the film, In Old Kentucky (1927)."
,3,7,N,
,4,7,HT,"Perry also starred in Hearts in Dixie (1929), one of the first studio productions to boast a predominantly Black cast."
,5,7,HT,Jules Bledsoe provided Perry's singing voice for his role as Joe in the 1929 version of Show Boat.
,6,7,N,
,7,7,HT,"In 1930, Hal Roach signed him to a film contract to appear in nine Our Gang episodes in 1930 and 1931."
,8,7,N,
,9,7,N,
,0,8,N,
,1,8,N,
,0,9,N,
,1,9,HT,He appeared in 44 films between 1927 and 1939.
,2,9,HT,"In 1940, Perry temporarily stopped appearing in films, having been frustrated by his unsuccessful attempt to get equal pay and billing with his White costars."
,3,9,HT,"He returned in 1945, in part due to financial need, though he only appeared in eight films between 1945 and 1953."
,4,9,HT,"He declared bankruptcy in 1947, stating assets of $146 (equal to about $1,692 today)"
,5,9,HT,He returned to vaudeville; he appeared at the Anderson Free Fair in 1949 alongside Singer's Midgets.
,6,9,HT,"He became a friend of heavyweight boxing champion Muhammad Ali in the 1960s, converting to the Nation of Islam shortly before."
,7,9,HT,"After 1953, Perry appeared in cameos in the made-for-television movie Cutter (1972) and the feature films Amazing Grace (1974) and Won Ton Ton, the Dog Who Saved Hollywood (1976)."
,8,9,N,
,9,9,HT,"In 1968, CBS aired the hour-long documentary Black History: Lost, Stolen, or Strayed, written by Andy Rooney (for which he received an Emmy Award) and narrated by Bill Cosby, which criticized the depiction of Blacks in American film, and especially singled out Stepin Fetchit for criticism."
,10,9,N,
,0,11,HT,"In late November 1963, Perry collaborated with Motown Records founder Berry Gordy Jr. and Esther Gordy Edwards in composing ""May What He Lived for Live,"" a song intended to honor the memory of President John F. Kennedy in the wake of his assassination."
,1,11,N,
,2,11,HT,"The song was recorded in December 1963 by Liz Lands, who in 1968 performed the work at the funeral of the Rev. Martin Luther King Jr."
,0,13,N,
,0,14,HT,"In 1976, despite popular aversion to his character, the Hollywood chapter of the NAACP awarded Perry a special NAACP Image Award."
,1,14,HT,"Two years later, he was inducted into the Black Filmmakers Hall of Fame."
,0,16,N,
,1,16,HM,Perry had actually played a manservant in the Chan series before Moreland in 1935's Charlie Chan in Egypt.)
,0,17,HT,"Perry appeared in one 1930 Our Gang short subject, A Tough Winter, at the end of the 1929–30 season."
,1,17,HT,"Perry signed a contract to star with the gang in nine films for the 1930–31 season and be part of the Our Gang series, but for some unknown reason, the contract fell through, and the gang continued without Perry."
,2,17,N,
,3,17,N,
,4,17,N,
,5,17,HT,"Gordon Lightfoot referenced Stepin Fetchit in his 1970 song ""Minstrel of the Dawn"" on the album Sit Down Young Stranger."
,0,18,HT,"In the 2005 book Stepin Fetchit: The Life and Times of Lincoln Perry, African-American critic Mel Watkins argued that the character of Stepin Fetchit was not truly lazy or simple-minded, but instead a prankster who deliberately tricked his White employers so that they would do the work instead of him."
,1,18,N,
,0,20,HT,"In 1929, Perry married Dorothy Stevenson."
