before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ricky Warwick (born 11 July 1966) is a Northern Irish musician and songwriter, and the lead singer with Black Star Riders and Thin Lizzy."
,1,0,HT,"He is also the frontman for the Scottish hard rock band The Almighty, with whom he achieved chart success in the UK throughout the 1990s, although the band is currently on hiatus."
,2,0,N,
,0,2,HM,"Warwick was born in Newtownards, County Down, Northern Ireland, where he spent his formative years and got his first guitar at 14 years old."
,1,2,HM,"He was soon playing along to songs by various rock and country acts such as Bruce Springsteen, Bob Dylan and Johnny Cash."
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HM,It was at his new school in Scotland that Warwick first met his future bandmates Stump Monroe and Floyd London.
,0,4,HT,"Warwick got his first break in the late 1980s, when he was invited to join New Model Army as a rhythm guitarist on their The Ghost of Cain album world tour."
,1,4,N,
1.0,2,4,HM,"He states that he learnt a great deal about songwriting and stagecraft during his time with the band. Warwick then left New Model Army and formed The Almighty in 1988 with guitarist Andy 'Tantrum' McCafferty and Warwick's former school-friends, drummer Stump Monroe and bass guitarist Floyd London."
,3,4,N,
,4,4,N,
,5,4,HT,"The early 1990s saw The Almighty tour extensively throughout the UK and Europe as support to major rock acts such as Motörhead, Megadeth, Alice Cooper, Iron Maiden and Metallica."
,6,4,N,
,7,4,N,
,8,4,N,
,9,4,HT,"That same year, Warwick also performed with The Stiff Little Fingers at a gig at the Barrowlands in Glasgow."
,10,4,N,
,11,4,HM,"In 1996, disillusioned with the direction The Almighty were taking Warwick moved to Dublin where he formed a new band called (sic) with Ciaran McGoldrick (bass) and Gary Sullivan (drums)."
,12,4,N,
,13,4,HT,(sic) broke up in 1999 and then Warwick returned to The Almighty.
,14,4,N,
,15,4,N,
,16,4,N,
,17,4,N,
,18,4,HT,"Warwick's first solo album, Tattoos & Alibis, was released in October 2003."
,19,4,N,
,20,4,N,
,0,5,HT,"In January 2006 The Almighty reformed with their 'classic' line-up of Warwick, Stump, Floyd and Pete for benefit shows."
,1,5,N,
,2,5,HT,"During the same year, Warwick also joined the band Circus Diablo, along with Billy Duffy (of The Cult)."
,3,5,N,
,4,5,HM,"He has in the past toured the British Isles and throughout Europe supporting Bob Dylan, Sheryl Crow and Keith Caputo."
,5,5,N,
,6,5,N,
,7,5,N,
,8,5,HT,"In April 2009, Warwick released his third solo album, Belfast Confetti, continuing in the largely acoustic guitar based approach of his previous two solo albums."
,9,5,HT,"Metalriot.com's Morgan Y. Evans wrote of Warwick's 2021 solo single “You’re My Rock’N’Roll”  that it ,""...is an infectious yet street-wise song that feels like what it means to live for rock, a punk-tinged power anthem that brings to mind working class, scab knuckled hands wiping down the bar to start all over again."
,10,5,N,
,0,7,HT,"In September 2009, Warwick was invited to join the latest lineup of Thin Lizzy and joined them as lead vocalist and guitarist."
,1,7,HT,Warwick took part in Thin Lizzy's 2011 European tour commemorating 25 years since the death of original frontman Phil Lynott.
,2,7,HT,"In December 2012, he co-founded the Thin Lizzy spin-off band, Black Star Riders in order to release new material largely composed by Warwick with guitarist Damon Johnson."
,3,7,N,
,4,7,HT,"In 2014, Warwick recorded a second album with the Black Star Riders."
,5,7,N,
,6,7,HT,"Alongside his touring commitments with Black Star Riders in 2015, Warwick toured the UK with his bandmate Damon Johnson, performing acoustic sets of Thin Lizzy and Black Star Riders songs, plus various covers and selections of Almighty and solo material."
,7,7,N,
,8,7,HT,"During 2016 and early 2017, Warwick and Thin Lizzy performed a small number of shows to commemorate the 40th anniversary of the band's breakthrough hit album, Jailbreak and the 30th anniversary of Phil Lynott's death."
,9,7,N,
,0,8,N,
,1,8,N,
,0,9,HT,"In February 2014, Warwick launched a campaign through PledgeMusic to launch two albums later in the year, one comprising acoustic songs with the other being a hard rock record."
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,HT,Ricky Warwick and The Fighting Hearts supported Stiff Little Fingers on a full UK tour throughout late February and March 2016.
,5,9,N,
,6,9,N,
,7,9,N,
,0,11,HT,"Warwick met Vanessa Young, presenter of MTV show Headbangers Ball, in 1990, during his time with The Almighty."
,1,11,N,
,2,11,HT,"He is now married to Christina, and the couple live in Los Angeles with their four children."
,3,11,N,
,4,11,HT,Warwick also served as Elliott's Best man at his wedding in 2004.
,5,11,HT,"Warwick is a fan of Northern Ireland football club Glentoran, and in 2010 he released a three track DVD in aid of the Spirit of 41 campaign to save Glentoran from extinction."
,6,11,N,
,7,11,N,
,8,11,N,
