before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Alexandra Gardner (born 1967) is an American contemporary composer based in Baltimore, Maryland."
,1,0,N,
,2,0,N,
,3,0,HT,"In a 2007 New Yorker essay, music critic Alex Ross placed Gardner among a ""vital group of composers"" creating a ""new kind of interstitial music"" that blurs genre boundaries."
,4,0,N,
,5,0,N,
,6,0,N,
,0,2,HT,"Alexandra Gardner was born in 1967 and raised in Washington, DC."
,1,2,N,
,2,2,HM,"After taking a year off to intern at Harvestworks Digital Media Arts Center, she graduated with a BA degree in music in 1990 and began creating electronic music in collaborations with modern dance choreographers and groups in the DC area, including Sharon Mansur, Deborah Riley and Liz Lerman Dance Exchange."
,3,2,HT,"In 1993, she enrolled at CalArts, where she studied with Morton Subotnick and explored Afro-Cuban and Ghanaian percussion in performance outside of school."
,4,2,HM,"After the 1994 Northridge Earthquake, she returned to the east coast, enrolling at the Peabody Institute of Johns Hopkins University (M.M. Composition, 1997) in Baltimore and studying with Ronald Caltabiano and Jean Eichelberger Ivey."
,5,2,N,
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,N,
,0,6,N,
,1,6,HT,"Many of these works are compiled on her CD, Marblehead: Electronic Music 1990-2000."
,2,6,HT,"The composition ""Marblehead"" (1992)—commissioned for a dance whose props included a chair and a large bowl of marbles—was created entirely from sampled sounds of marbles clicking and rolling; in a review of the work's later performance, Cleveland's The Plain Dealer described it as ""amusing taped study in rhythm and percussive sonorities."""
,3,6,N,
,4,6,HT,"She wrote ""Light Chimney"" (1995, for flute, trumpet, horn and percussion) for a Smithsonian Institution-commissioned dance performance in the National Building Museum, creating a hushed response to the site's cavernous size, structure and textures."
,5,6,HT,"In 1999, as composer-in-residence at Liz Lerman Dance Exchange, she composed ""In Praise of Young People and What They Have To Say"" for the group's millennium multimedia project, a collaboration with underserved youth."
,6,6,HT,"In 2001, Gardner composed the electroacoustic work ""Oasis"" for a Deborah Riley Dance Projects performance commissioned by Kennedy Center."
,7,6,HT,"Her later work, ""Bloom"" (2009, cello and electronics), was used as a score by Ballet San Antonio in 2015."
,0,8,HT,"In the 2000s, Gardner often focused on solo and duo compositions, some written for visiting soloists while she was composer-in-residence at the Institut Universitari de l’audiovisual/Phonos Foundation in Barcelona from 2002–4."
,1,8,HT,"Combining acoustic instruments, electronic sound synthesis and sampled ambient sound, several of these works are contained on Gardner's CD, Luminoso (2006)."
,2,8,N,
,3,8,N,
,4,8,HT,"""Among the CD's compositions, ""Ayehli"" and ""Snapdragon"" (2002)"
,5,8,N,
,6,8,N,
