before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Robert Bunyan Davie III (August 4, 1930 – April 7, 2020), professionally known as Hutch Davie, or Bob ""Hutch"" Davie, and sometimes credited as Bun Davie, Budd McCoy, Clint Harmon or Chuck Harmon, was an American orchestra leader, arranger, pianist, and composer of popular music."
,1,0,HT,"He composed the song ""Green Door"", and led the orchestra which backed Jim Lowe on the best-selling version of the song in 1956."
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,HT,"After high school, he attended Louisiana State University but refused to comply with a sports requirement and dropped out after a year."
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,HT,"With record producer Bob Crewe, he also arranged Santo and Johnny's hit ""Sleep Walk"", and in 1958 had a No. 51 chart hit, as ""Hutch Davie and his Honky Tonkers"", with his version of Woody Herman's ""Woodchopper's Ball""."
,5,4,N,
,0,5,N,
,1,5,N,
,2,5,N,
,3,5,HT,"He was the arranger on the Bob Crewe Generation’s song ""Music to Watch Girls By""  in 1967, for which he was nominated for a Grammy."
,4,5,HT,"He also worked with Oliver on the songs ""Good Morning Starshine"" and ""Jean"", The Shirelles, and Mitch Ryder and the Detroit Wheels, among many others."
,5,5,HT,"In 1974, he moved to Scotch Plains, New Jersey with his wife and son."
,6,5,HT,"Davie died on April 7, 2020 in West Orange, New Jersey, at age 89."
