before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Bryce Ross-Johnson (born June 16, 1988), known by his stage name Bryce Vine, is an American rapper and singer from Westlake Village, California."
,1,0,HT,He ventured into a career of music in 2011 when he auditioned for The Glee Project.
,2,0,HT,"A year later, he signed with record label Kiva House Lambroza and released an EP titled Lazy Fair."
,3,0,HT,"Two years later, Night Circus, another EP, was released."
,4,0,HT,"His debut album, Carnival, was released on July 26, 2019, featuring the tracks ""Drew Barrymore"" and ""La La Land"", his first two songs to chart on the US Billboard Hot 100."
,0,3,HM,"Bryce Ross-Johnson was born on June 16, 1988, in New York City, New York to Tracey Ross and Brad Johnson."
,1,3,HM,"In 1989, when Ross-Johnson was one, his mother moved them both to Los Angeles, California so she could pursue a career as an actress."
,2,3,HM,"11 years later, she got a part on the hit soap opera Passions, which allowed Ross-Johnson to spend the majority of his youth in Westlake Village."
,3,3,HT,"When his father introduced him to '90s R&B, he convinced his mother to buy him a guitar at the age of 13."
,4,3,N,
,0,5,N,
,1,5,N,
,2,5,N,
,0,7,N,
,1,7,N,
,2,7,HT,"After meeting his now producer, Nolan Lambroza, Ross-Johnson signed to Lambroza's label Kiva House Lambroza."
,3,7,HT,"On April 22, 2014, Ross-Johnson released his debut EP, Lazy Fair (a play on the French phrase ""laissez-faire,"" this also being the name of a boat owned by his parents) which spawned two minor online hits, ""Sour Patch Kids"" and ""Guilty Pleasure."""
,0,8,HT,"Another EP, Night Circus, was released on March 21, 2016, and in 2017, Ross-Johnson released the single, ""Drew Barrymore."""
,1,8,N,
,2,8,HT,"He released his debut album, Carnival, on July 26, 2019."
,3,8,N,
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,N,
