before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Fadil El Ghoul (Arabic: فضيل الغول; born 2 April 1986 in Den Bosch), performing under the stage name R3hab (stylized in all caps as R3HAB; pronounced ""rehab""), is a Moroccan Dutch DJ and record producer from Breda."
,1,0,HT,"Ranked at number 12 on the DJ Mag Top 100 DJs in 2018, R3HAB has produced two full studio albums and has remixed songs for a wide variety of artists, including 5 Seconds of Summer, Katy Perry, Arashi, Lady Gaga, Taylor Swift, Rihanna, Rammstein, Steve Aoki, The Chainsmokers, For King & Country, and KSI."
,0,2,HT,"R3HAB began his career in late 2007 while producing the track ""Mrkrstft"" which was remixed by fellow Breda DJ Hardwell."
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,N,
,8,2,N,
,9,2,N,
,10,2,HT,"On his current world tour, R3HAB has performed in 116 concerts (as of October 26, 2019) and has featured Cash Cash and Alan Walker."
