before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Danny Byrd (born 4 May 1979) is an English DJ, record producer and musician from Bath in the South West of England."
,1,0,N,
,2,0,N,
,3,0,HT,"In 2009, his track ""Red Mist VIP"" reached number one on the UK Dance Chart on the week ending 25 July 2009,"
,0,1,HT,"and on 7 February 2010, his remix of Liquid's Sweet Harmony gave him his first success on the UK Singles Chart, making #64."
,1,1,HT,"In October 2010, Byrd reached #36 in the UK Singles Chart with the track ""Ill Behaviour""."
,0,3,HT,Danny Byrd was one of the first artists to sign to Hospital Records in 1999.
,1,3,N,
,0,5,HT,"In 2008, Danny Byrd's debut studio album Supersized was released on Hospital Records, including notable tracks like Shock Out, Gold Rush, Weird Science and Red Mist."
,1,5,N,
,0,6,HT,Danny Byrd second studio album Rave Digger was released in October 2010.
,1,6,N,
,2,6,N,
,3,6,HT,His album Golden Ticket was released in June 2013.
,4,6,HT,"In September 2018, he released his latest album Atomic Funk."
,5,6,HT,"In October 2021, Danny Byrd signed with Ministry of Sound."
,0,18,HT,"2009 – ""California"" (with Zarif)"
