before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,0,2,HT,"The Four Pennies were founded in 1963, and initially consisted of Lionel Morton (vocals, rhythm guitar), Fritz Fryer (lead guitar), Mike Wilshaw (bass, keyboards, backing vocals), and Alan Buck (drums)"
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,N,
,8,2,N,
,9,2,N,
,0,3,HT,"Following the UK chart-topping success of ""Juliet"", the Four Pennies racked up subsequent 1964 UK hits with their original ""I Found Out The Hard Way"" and a cover version of Lead Belly's, ""Black Girl""."
,1,3,N,
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,HT,"1966 saw the final UK chart entry for the Four Pennies, with a cover version of Bobby Vinton's ""Trouble Is My Middle Name""."
,4,4,N,
,0,5,HM,"They finished 1966 – and their career – with a non-charting album (Mixed Bag), and two non-charting singles: UK songwriter Charles Bell's ""Keep The Freeway Open"", and Tom Springfield's ""No More Sad Songs For Me""."
,1,5,N,
,0,7,HT,"Having left the group in 1965, Fritz Fryer formed the folk-rock trio, Fritz, Mike and Mo, in collaboration with songwriter Mike Deighan and Maureen Edwards (born c. 1931)."
,1,7,N,
,2,7,HT,"Fritz, Mike and Mo recorded two unsuccessful singles for Philips, ""Somebody Stole the Sun"" c/w ""Let Me Hear Your Voice"" and ""What Colour Is A Man"" (a cover version of a US release by Bobby Vinton, who also provided the Pennies' ""Trouble Is My Middle Name"") c/w"
,3,7,N,
,4,7,N,
,5,7,N,
,6,7,N,
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,HT,"Morton, who was at one time married to the actress, Julia Foster, went on to become a children's TV presenter in the 1960s and 70s."
,0,9,N,
,0,13,HM,"Lionel Morton – vocalist / rhythm guitarist – born Lionel Walmsley, 14 August 1940, Blackburn, Lancashire, England"
,0,14,HM,"Fritz Fryer – lead guitarist – born David Roderick Carney Fryer, 6 December 1944, Oldham, Lancashire –  died 2 September 2007, Lisbon, Portugal, from pancreatic cancer."
,1,14,N,
,0,15,HT,"Alan Buck – drummer – born 7 April 1943, Brierfield, Burnley, Lancashire – died 15 March 1994, Ealing, West London from a heart attack."
,0,16,HM,"Mike Wilshaw – bassist / keyboardist / backing vocalist – born Michael Wilshaw, 21 July 1945, Stoke-on-Trent, StaffordshireAlso:"
,0,17,HM,"David Graham, lead guitarist, from Reading, Berkshire – Replaced Fryer from April 1965 to early 1966, when Fryer left to found Fritz, Mike and Mo.  Graham played on their final two UK chart hits, and left when Fryer returned to the line-up."
,0,18,HT,"Ray Monk also deputised on rare occasions, before managing the Preston Sony Music Centre in 1987-94."
,0,21,N,
,1,21,N,
,2,21,N,
,0,25,N,
,1,25,HT,"Fritz, Mike and Mo ==="
