before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Lieutenant Commander Anthony A. Mitchell (August 26, 1918 – January 20, 2009), born Antonio Alberto Miceli, was an American clarinetist, composer and conductor who led the United States Navy Band from 1962 until his retirement from the Navy in 1968."
,1,0,HT,"He was a prolific composer of marches, including ""Our Nation's Capital"", the official march of Washington, D.C."
,0,2,HT,"Mitchell was born on 26 August 1917 in Clearfield, Pennsylvania, the eldest of twelve children."
,1,2,HT,His parents were Sicilian immigrants who changed the family name to Mitchell a year after his birth.
,2,2,N,
,3,2,N,
,4,2,HT,"Although a painter and decorator by trade, his father was a skilled musician and the leader of the Clearfield town band."
,5,2,HT,In 1936 the nineteen-year-old Mitchell enlisted in the US Navy and moved to Washington D.C. to study at the newly established Navy School of Music.
,6,2,HT,"After graduating with honors two years later, he was accepted into the US Navy Band as a clarinetist."
,7,2,HT,"In 1945 he became the clarinet soloist for the band, and the following year graduated from The Catholic University of America with a Bachelor of Music degree."
,0,4,N,
,1,4,N,
,0,6,N,
,1,6,HT,"In early 1960 Mitchell and band were on a Presidential tour of South America dubbed ""Operation Amigo"" when on 25 February the band  experienced its worst tragedy."
,2,6,HT,"19 members of the band's string section, including its assistant director, were traveling on a Navy R6D transport plane en route to Rio de Janeiro, Brazil for a presidential reception between Brazilian President Juscelino Kubitschek and U.S. President Dwight D. Eisenhower when the plane collided on final approach with a Brazilian airliner over Guanabara bay."
,3,6,N,
,4,6,HT,"Mitchell was originally supposed to be on board that aircraft, but was spared when Lt. Fultz said, 'Mitch, I don't need you tomorrow."
,5,6,N,
,6,6,N,
,7,6,N,
,8,6,HT,"The Band's leader of 20 years, Cdr."
,9,6,N,
,10,6,N,
,11,6,HM,"On the day Mitchell assumed his post (February 26, 1962), he led the US Navy band in Washington's official welcome to astronaut John Glenn."
,0,8,N,
,1,8,HT,"Anthony ""Mitch"" Mitchell's leadership recorded The National Cultural Center Presents the United States Navy Band for RCA Victor."
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,HT,"During his time as Band Leader, Mitchell conducted the Navy Band's daily performances on the east steps of the U.S. Capitol, as well as their weekly Monday night concerts at the Capital."
,7,8,HT,"Mitchell led the band on national tours, including its first ever performance at New York City's Carnegie Hall in 1966."
,8,8,N,
,9,8,N,
,10,8,N,
,0,10,HT,"Mitchell retired from the navy on December 30, 1968, with the rank of lieutenant commander."
,1,10,HT,"After his retirement, he worked as a music teacher in a junior high school in  Maryland as well as serving as a music education adviser and music competition judge."
,2,10,HT,"He celebrated 63 years of marriage with his wife, Helen Rittenhouse Mitchell, before she died at age 87 in the spring of 2005."
,3,10,HT,"Mitchell died at the age of 91 on January 20, 2009, of complications from lupus."
,4,10,N,
,5,10,HT,"One of his younger brothers had also played for the Navy Band (as a trumpeter and singer), and another was for many years the clarinet soloist for the US Air Force Band."
