before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Liberty Ellman (born July 17, 1971) is a jazz guitarist born in London and raised in the United States, beginning in New York City."
,1,0,HT,"In the early 1980s, Ellman's family moved to California."
,2,0,HT,"Before leaving New York, he attended City and Country School in Greenwich Village."
,0,2,HM,"In the 1990s, Ellman was associated with the M-Base musical scene in San Francisco, California, where he played with Vijay Iyer, Miya Masaoka, Ledisi, Steve Coleman, Eric Crystal, EW Wainwright's African Roots of Jazz, Omar Sosa, and D'Armous Boone Collective."
,1,2,HT,"He worked with hip hop acts the Coup and Midnight Voices, and performed opening spots for Devo, Ice Cube, Pharcyde, and the Stray Cats."
,2,2,N,
,3,2,HT,"He released his debut album on his label, Red Giant Records, in 1997 and moved back to New York City the following year."
,4,2,N,
,5,2,HT,"In 2014 he worked with Jason Moran as part of Luanda Kinshasa, a video installation by filmmaker Stan Douglas."
,6,2,HT,In 2016 he was asked by John Zorn to perform a solo concert of a selection of Zorn's Bagatelles.
,0,3,N,
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,0,4,HT,"In 2016, Ellman was voted No. 1"
,1,4,N,
,2,4,HT,"The expanded Critics' Poll at JazzTimes magazine named him one of the top jazz guitarists of 2015 with Bill Frisell, John Scofield, and Julian Lage."
,0,18,N,
,1,18,N,
,0,21,HT,"12 from 25 (Firehouse 12, 2018)With Jason Robinson"
,0,27,N,
,1,27,N,
,0,31,N,
,0,35,HT,"J. D. Allen, Radio Flyer (Savant, 2017)"
,0,37,HT,"Jen Chapin, Light of Mine (Purple Chair Music, 2008)"
,0,39,HT,"Chico Hamilton, 6th Avenue Romp (Joyous Shout!, 2006)"
,0,40,HT,"Joel Harrison, The Music of Paul Motian (Sunnyside, 2010)"
,0,42,HT,"Rudresh Mahanthappa & Steve Lehman, Dual Identity (Clean Feed, 2010)"
,0,44,HT,"Barney McAll, Mother of Dreams and Secrets (Research, 2018)"
,0,45,HT,"Josh Roseman, Treats for the Nightwalker (Enja, 2003)"
,0,46,HT,"Adam Rudolph, Turning Towards the Light (Cuneiform, 2015)"
