before,after,paragraphIndex,annotation,sentences
,0,0,HT,"John ""Ace"" Cannon (May 5, 1934 – December 6, 2018) was an American tenor and alto saxophonist."
,1,0,HT,"He played and toured with Hi Records stablemate Bill Black's Combo, and started a solo career with his record ""Tuff"" in 1961, using the Black combo as his backing group."
,2,0,N,
,3,0,HT,"In April 1965, he released Ace Cannon Live (HL 12025); according to the liner notes by Nick Pesce the album was recorded in front of a live audience inside Hi's recording studio, and Pesce claims this was the first time such an album had ever been recorded (as opposed to previous live albums recorded in concert venues)."
,0,1,N,
,1,1,N,
,2,1,N,
,3,1,N,
,0,8,HT,1964 – Christmas Cheers from Ace Cannon (US Hot Albums #44)
,0,11,HT,1967 - Incomparable Sax of Ace Cannon
,0,17,N,
